name,address,score,reviews count,province,category,price,discount,description images,latitude,longitude
Mia's House Hue,"Thành phố Huế, Việt Nam","5,0",0,Thừa Thiên Huế,Homestay,2.300.000 ₫,Không có giảm giá,"lh3.googleusercontent.com/proxy/EmC_Iip3dVNfzSSDsV0z4J7BhfELuvzug6OFouBPCN6hSUL0qGvbh-rDpDUxIC-hGriNSRvSkS23EVR0GgYFN1NFx1G2OO_cYSz7EFK8z6QI0j87Yj58Ox2UCO4XMooKcG7vUHB6zXTeyxhydoAREXZMO2H5rQ, lh4.googleusercontent.com/proxy/BElVwM68zc8QtZhZwchSSd5zShfpiV6M2c4_TyJANCE8EmIikRoV-UmuUyBS_DxvbaGK94b4SV-CtO7S1LjsbYwJ6Ped4pSZDbJnPiM9IzBg4gOwRbwuXmc2fG7Nq7frhQGN2oM2WfTF9fH5381ItsMjrOnEy2Y, lh4.googleusercontent.com/proxy/2HIWR96kTI9HsDHEGe2m6z7qm0eURAFlgsEiwPPVtcTghNFpsTtlvwi7QAAn80Wo4xabcgfNid-d1IxmB0S4dCA82GDLyB-7hnUxy9ruPKhR7XpOnZCnX1s8r-UO8B8BtlBC6SZT0iPQieU8pSHZhhEVFzyg_3c, ",16.47436,107.58397
The HillSide Homestay Hue,"Thành phố Huế, Việt Nam","4,6",0,Thừa Thiên Huế,Homestay,540.408 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/WRBIjvweyPQFan55sSaHJDCU7XwZbJ3nIAWw3vnLfedfsg-icMClLVs9FoEQe1CqOtyw0x4O1pibZ3IN-ETz8XIBkAiuBLQPdi_1ocSrBg7zKodcRL9Uc4mSpewmP7ovWAYegCToJFnjiGFyBOeaa7EJIavrFLw, lh4.googleusercontent.com/proxy/jY26cxKe5Sx0qPSvpf-WBTT-Ph5tw6jjBHuiEKq-5-3V6tUz8mDv8HA9bWn3ySXA9E4A8pO4U4svbZqifisSpOtOTIEKmuIoJInkioPgVNIuHCZWr3AAbCWX3KPUlhbrr_uBWv53Xfvvnmw-Pz5QO4QxTsneUHc, lh5.googleusercontent.com/proxy/0PwetntzHX-OyrXIo4kQWuCa_-vzwFFN3nuC36FKzINQ-83oTIakffPELtoj620LqQ8KSepn1ZIf1Naf--Jo-858Qk2YxSu9raDRP3HwWK-W8cYg_Ox_S1qOvQePLIWGCyJTd9G7Mn_q5B0Cpfuoi40xlPffCYQ, ",16.44524,107.57787
Purple Hue - Charming Riverside - Economy Double Room,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,396.324 ₫,Không có giảm giá,"lh6.googleusercontent.com/proxy/sRnkQIiYEXDga8PHi_2-AHiS9s19pBFDTP8-s_zzDOaLHsqF0E4RfCszf-eOH6ZMwHGdIcfKOlzD625RT_nxeCt_ZklMgRNfhM5JqrvDXsScSPfHQ3oN5nbX92vVfRRlx_nn-D5oVpBan8OEA5dAQMvJkgX3mA, lh3.googleusercontent.com/proxy/dcaFn5FW3qLLhuzSjXqs_tthM-G0vkRnLnBH3O7Z9Bc-jUXYasXsyYxRWsztM5-cLWl_WenEMPv3MzZbvhX22lI8TNBf-sQxz8zmlvAQ22SFTNkQLurgH1BRXNEc54id1fNInG4xCGbLeBh-xdx5IQMl6oMunQ, lh5.googleusercontent.com/proxy/rYvy7AZAhPa_yekGJfOo6yQmyCBstZXf1LXx9ByCov6sn2EAIZNsBIoSDhxDbLEybIzpiSD542ra_rs9uDizf263JL4VYS8MJs56gTh5e3i5065JQxOqtTJKuwKFPMyaHgixlteVc3z5DgTX-SxfPZnyLYvPKKs, ",16.47547,107.59528
Rose,"Phú Thượng, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,220.236 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/7iqWy-5OyK0vds2BUjVwS88EbZDFnaqyPM2YhKjVKekzGoyJjCxpoN4VmPye5GPWog8CJHDFk86K-Sf2a2nWwD2c9DxBOzUuiuq8uqGOrBzaavvjyaJczo5htXX-ELQ6Kyr6J84QJsQneDo0-yJeXmV9nSQ6pg, lh4.googleusercontent.com/proxy/leQbMFnTpucehj1iCmwuK3yGbRw8de99QwIJMRocVxgJQQq__Mw14-Bio6aa1O-KxAn5ZVEqnpMHvDpjVzZY6-ESBHqSB6uPgzVezqX9IR8b8kxtJ1UmBPoSoD47WTiqRmZ3M4kRC4FLCODWMa4NmxbVrxhlog, lh6.googleusercontent.com/proxy/ZxV0Wd-GpEk5RJXtHUGQhLWykYXzDeUGIxfKK6X9H3v4gAAkoNMeQP4gM0cwvdrmhlprxNfj-YISdbdn5Aa3-RlyQ2pVlXUV17bxkX2Gx_IDRAeSPDdF0FxLOsY4OswDRR7v07lASGK-GB76U2774XbConfYTRw, ",16.49702,107.60922
"An homestay, căn hộ Nera Garden Huế","Thành phố Huế, Việt Nam","4,2",0,Thừa Thiên Huế,Homestay,800.000 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/4SQ7mjTVRgkwU_A7TrtrYFR07pS0kNR8lnCvdkd45iXqfo_Gls_40Q1wrBCr0Ucj8j5XWMVL-rmk9-RBPSf9u3-ZPejDDf4ZxpAab_Kzp1vfxGZsKO7AR3cHPYuqsF42B59_I-A9GuzaUFaCQOo2TgjZuJ32nUs, lh6.googleusercontent.com/proxy/O7o9AGQXwDZI9RtxxIfsXZORD-e3Lz7UAamRq8x7BiS3syZmZmKRG9wOxzJUmWD0YbOsS7rHq704t3qZVB9KgqaBMsHfZy1Do0TU3xuARTQBH1AST8GNsYEDNkAzeQo6C7-NtSWrchg1JU7WrW3LzNBQDuY_1Z0, lh4.googleusercontent.com/proxy/zVei_hmoYA-PigCWpcpUjiO5hh6th-LovMfHRZyalzdOLCM4vh7xD4HuWQ6KplEUH-Epm7y2L0IA4IRQg6P0OMWlQ9f2VdJ9z64Lv9TocyK7Pa2vEtp2dkQzD3744DTRf9k9TtW-5KNNFJFY3l5HblW6hSryLQ, ",16.46370,107.60068
Amy Hue Hotel Apartment,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,526.999 ₫,Không có giảm giá,"lh5.googleusercontent.com/proxy/69S9rfi6igX_32QfOLJrIOaa4Rf9phl3hL1SYx2g8Gy5wzQavXdc1pRhCbY372hpO9G1F_ZO1v-73RL49c3wtR-UXPqA99cxc8mF5i9kb5RfeGqgvNbJvCLHyUfOQ6-A8nVp4-fh_5yrXu3x18ILJOhSIH0d1g, lh4.googleusercontent.com/proxy/Ulr9p_TEs8guEMBwwajQ_UDSPhWNAN-CDoZF1fnbZhwDhtYwtJLJVBfeUJh-H9wYeVr0d1PqQJYIIAf5gUK3kH9ADiX9Vec7t6Zk68ZCCJ7vz_tf0k8ngSQ0zR6Z6Z3eRyuWZ4uAUAoH5Yh_xZXpqBh-ncUbyA, lh4.googleusercontent.com/proxy/OBUE175NnjNV_sIplbsmYDFzfGWcLeHyVAgc5DRZ0R34hgWRaEmYlJ0wC-YuCqWokcjv-tUzCqomp_fru8CDM6hzrMKrcbZnlk5fi7vldAueC82n-Yh8Qil9ui6m-2ivjuEXIfSI4YXY6u5_qcVvYkJ0XULSnTw, ",16.46908,107.59700
MyFa House,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,432.377 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/W06ozXQoH4AS53CWWQZmjb4OTxaQIQfnrnhiulduT5vd_30mZmvhA3VZ1p-0OuuyARERjg4YE6B85Kq9elut8JRZaMKmqJE74_61btXAkPbhLCqfZZz0fN4n3PTYQTKtYctXwaSIT4LWmR3SneR2Af-G_jCWSw, lh4.googleusercontent.com/proxy/qpbqFaq_VwPrisv7JnSvMX-G2OVzZTQBW8ugRHy9oXTcK-cQQ8MB5A7Vyf13Aa508ieM2-DaYK6PHsznCrPksCM52y0oKivhSbVYdwY_NsGJT5TljZg0K-zJOmercG-nRkpFJpL8787w7YzTqgxSkf0qKyOh8sM, lh5.googleusercontent.com/proxy/kVYYBdttWVRpntD-AAoj-SWvhsdx9y8sR3DMswJDexR1fY7qR9Vp3capi8lHtvF8s4DSLOeq9Xcd4UtGEB3BhUgbm7Xk-L-n8xR5QeSm8QBVDYVojRqn8OoR5zW2Ay2Zahy3QQrARM3aDBVDCaik1ToNm-L5zV0, ",16.46267,107.60084
TT Villa Hue,"Thành phố Huế, Việt Nam","4,9",0,Thừa Thiên Huế,Homestay,2.505.938 ₫,Không có giảm giá,"lh6.googleusercontent.com/proxy/Jr6JG_jNAFYmW_JieIiZJwNDsh0dL1n8icFj55IEcY7SfpjeqBuq63Ly4o41rWktb1VqPCiTCSkWXyvPvizJDzAbUt3HAfHCJNdR74gx5KwSYWfxvgBWDpQ-wpra3TzNBJMJgbjmwBAF3s47B0uIv851Jbh1fR4, lh6.googleusercontent.com/proxy/9vz117X-woYpSAbPH_yHlQTKLH5ozVpNAPgnbqDTFysRKzo3OEyCTvJGlme20SZMIAL4iJJG8UYcCsx2KpnTOFS4GZfpFuc9qunxuRW_1eGyxhV2UWICG8DggvfCSvKdgRf7ytnm2GVPWCOgBdbQamkrNrkhog, lh5.googleusercontent.com/proxy/xBBk_yIgDhHuO_Z--6pzMFaHcWTBEV1EIHuof3MC7m3W1lPbQQCEslClC06PdAYk8iM9au1gHQPfnn0CbdU53L9n4mtRENV-pZWfSYL8oxv2M7gbpf7evPVRstj2TlgLqISXusoymHl4-SYFjoTUeRd56eNPqwg, ",16.47822,107.57855
An Thai Homestay Hue,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,495.374 ₫,Không có giảm giá,"lh6.googleusercontent.com/proxy/WuqMnQF4SSjUcmRTFJajlns_JPudGK5HNpq8gk8UlEpHmw6grYa7Uc1HYS9WXCcFPUZjou5MPKv5pfRpS_ylq91MSmHpuznr454dbc18tcdiqXCWIZfw99oWPVQKLnlCju2lyFBOrLb63fls_86TWYKFC3Xqhw, lh4.googleusercontent.com/proxy/CjZ62qi175wCU91fu5NAh_FCCPz9ZQlzrlY2Qblsr2ni5uzG40aekQWg_nbC2d9XBZAqeIbAQdvtq8axjqqBlZZXU-6_scHHaxUwwgRJ8X47wZ9y0dEl3AjflBvDC2kyuDGLuj7ilki4KH6nBrrUiXBtTmPxaw, lh6.googleusercontent.com/proxy/hRkVs0oX9wogX-jVXYrTjRQ5uf_D85lCs326qV0fFRNqfzxjuvTYPdXwDkqeXYwel5ovIwTp2baM1PRs7fieT_BrAe-CSSw6TB-F66oMIoxZWoX0odw8XAHqo-Z1MrTezL2-8CyHrPxf76hdeS22rsKblpopyg, ",16.46493,107.59394
Ciel Homestay,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,799.100 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/ylcMV8VZcwzVIoOO2JdzeJDJHhhBOToRLpD4VWhGYnuzGZWbFbhNABF3i_p40qQxJC8w5Hkv-_uMahy-qazfFPxjvv4MK7oIs9Bf5G2yakZe6sfPfvmscb32RKNlrqwnIxEFfNQD3PNgSU-1uIaB1QdoiYosLA, lh3.googleusercontent.com/proxy/XD_pCwuRkzsECS5rbZTO42Ga7Dz0PrCT1JRvb6CAEgGG_sIsepAojV-UtOOIzizZNfL6Lyd49ydKsDw2rqDCYo7BgO81HVH7ulD6otjGUq51Q6FwkxeXrwxfWuV1-r0q7r4d49RJCZPKMZX4NDf44DGsG1jNmQ, lh4.googleusercontent.com/proxy/yUQjVqbD8EPrXfFDMu_jQbz7K_AH_ZVfIp5IUSa5lcuAmGfgjyCkI3gwzPoRyqrZDffxhtU7dvxNF4T9Y7305MzXL3VGyE7jGfYdY4gJwj4R_yGMd1draXp3BCqenNRX8uRK_aP_CZbTl8myuiVxFrVjrbT1LWs, ",16.47941,107.57869
Hue Sweethouse 2 Homestay - Deluxe Double Room with Balcony,"Thành phố Huế, Việt Nam","4,9",0,Thừa Thiên Huế,Homestay,670.956 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/sqXj3myku37Upn4I6XnjdzWqpDTYg1ysdZponM_KYfEL26DtzM8sz0C57G8qMgue1z1ElFnKZO9XED_qfUy8VdSCvhTCohW6-2OdH1fmIp2NiMMUgt0r0KUtkalxH-P7SthUQGSrl_rotoHldec1upxxyGTdsxM, lh3.googleusercontent.com/proxy/xbnhmVqgYtHj0VhOVkw9kVAl40GPUQaf_CAViI3RPsUWzmo0xGQ41wMQgeES6iUiHDY8Dy9Rnj_AG9igcsySe8e7dkxhbZuPYwY8gp9jDXeX32g4gd-qXOSYHNclXjb3ImcorphCcfmVR8Mn5ceVPcyS_vt5Ug, lh3.googleusercontent.com/proxy/tbnhIVuiTX_PcStkank6PxKiEcGhEXt1pXCSnQSEPmMvbTMjJxcgYz8tbY848ArI1y4IF9Bqy1shyW4xU0HR-JUiibmlU4l5YJl0CRVOUKzm1aQ3rFJHYL-UuagoeDfKDnuH0Y_0wUFoto_81EezFTmNJcAuYQ, ",16.47165,107.59688
Boom Casa Homestay,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,450.466 ₫,Không có giảm giá,"lh3.googleusercontent.com/proxy/3Af7_VZYu4BR-pd_ye-pMID2oxgI29HfIhTg06Ogwt4GKkSevL2V2FzsBm0zHSpJFawTnqJ_SFRoRybJ4gCSQLLJ5uwITxmsFCiJY92_fkVk_LmrkTJXvB_qF4HS8MtKL39SWKYG_vzoh2PkgwW6iXinTJnGVg, lh3.googleusercontent.com/proxy/s7q_N6xHksOJyHcQFpEhAqKuEP6jYaM46MLjWXpm-XqzaHuGrcfulh92St0h8mPbFQZs3WZnByCxPIpPq5cXKZqHmaX0o6I0tUbs5tRwJ1dSKoUM72OWToymnlAt5QBDq_62KDQkbkWRE4n5DGZSbALDHTIyMA, lh5.googleusercontent.com/proxy/ftfTnOF5qASk6ecXw-mGaikamafxHQHKG3VrOs-f7btop3GJgOXZ1DzYxndodm9Z4gBuFhbM-WA3omQxYogYc4MFvNcbD_J1kQdcnDykMVnTO5zzz3QnHfydykG8moYA3vxHxl5hBNyGGNxGnnSyIilccrXmSlk, ",16.46937,107.58477
Sun & Sea Resort- Standard Unit 15,"Thuận An, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,1.138.500 ₫,Không có giảm giá,"lh5.googleusercontent.com/proxy/9afAg-IS41oZHwkICELXmL8k9BhIDYs-HTtLKWElFbh_6lPjqGYMXGmjXzc5YwpFkL-jmeE9T8deGN_AbOlh5UhAh3Ek_REDbL-p0iiUUHTS-ODwvP7ZdWarVqQ2OQuBEAts5aJiJpdozlaFwNIeSpXyqv_SyQ, lh3.googleusercontent.com/proxy/3WCgItP5w-5Rt8Zrdd7d1WAhGwn1_-1aPZQmM9VTFT9iRxtCE5uYgYZWgR39ko0fPn5mkCHx7bRzQAaGEkjHKLVPx2MH40Js3POFFnndOxVrtc-99S6-SSB8FM6DeDO5CpLhIE3DfPZlTv_qJCH8zpMvoq6jWQ, lh3.googleusercontent.com/proxy/7LZeAQC_GVgdn0T07y9irqYd7WLc5bsSGJgVPLWbuvvnBjdjrH4kottSu08Nmat1_0a-4iB1EWvVSgKDCKPxzfJ2dFHQNpPdrhl4bSkOM3taANsdKjcDi8QMZuuQnbJOlR3yWpB26fBCAjVBhjdQ_G_vGI45npc, ",16.55696,107.65173
Merry homestay Huế,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,400.246 ₫,Không có giảm giá,"lh5.googleusercontent.com/proxy/GLrLqlzvVlNHll1vosvzZOtXfLLsvP_lckLVORNTQRLbvl0dtK7LtVfMVQFEOEsV7YSt0kP0B73BIOaByNqJGfAhx6uCJix2hP3yUieTR3Ik2kFBuxv0c_U29Jc85ou7DJ6t8chi4FF17DrLyF2dn5OY345de-E, lh4.googleusercontent.com/proxy/55eKBK0_oHXMxJf-Jcs9CLveYVC99jaIUCmkvrUyXdosup-vJnjbQ5shhDwz0R-wROujnrapTLGO2E3mHu8mg55fb_QlVvs3lIXCtSaCT3UMroBXHWpfo3vY3uUcYGBwiYLZLfJf8dP4_wvrfGbl7hksiK1fMQ, lh3.googleusercontent.com/proxy/DJlzQIcAVpOWlSfKjG5Eq5kZegf6kZwBTY1Odr5AcEU614ifrP6WZBjJYc7w6p5Kf-hofa0ioI8522Lv1BNsJBlNzjXg-fN2sUVhXZ3fEBChJG40V2f-QbtveT1wrxIHdQzf5PN7G88Y3-hFX1XeVzD7ulZrMA, ",16.45560,107.58949
Ina apartment - Nera garden Hue,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,770.132 ₫,Không có giảm giá,"lh3.googleusercontent.com/proxy/Ccs-FeLq0vRxB9Itb6IaUyNbb1TRgQKr2SSmbs87tG9mnsA-nAPeV6wVqFSfQCjRa1duK-SlgcsDwNgo0jimXzUBEpkQsNhue5AlnkPaQnbzzUzlZgiRgrzOYPi55e8vxbpgx-BhkZAxjPbNuBblTyuEXlO-wQ, lh3.googleusercontent.com/proxy/PhuRBESbNdwSgXfh4kh48TeP0dpCzQ96GNK-mjeC49mfWC1i3wjdrxGBh-mWs5MxaNGWmZDw0M-e4YRHhZMDTwiNl06f4D6L68-qcyq-QwBAU1AdJsqhvNX3GU6Ag2IceCWiVnwWiX_P4LUs58FEVqlwOlKK0Q, lh3.googleusercontent.com/proxy/rNKF99F0lkQHf3yYEKeGiwfMqXkVFNs_pFkJZ7Lukuj-6iw7INfkaHVw92Er0OcV3lsNSuwJZ7_nM-Xisl3EmUhmN15YUI9yGifuBw0gUtgb-F3-YuP9rhfZgzYD1Ftv2RdJdkfSkNHKiGXZgbnU-QiUi5J1Wcw, ",16.46301,107.61678
HOMEY Homestay Hue,"Thị xã Hương Thủy, Việt Nam","4,9",0,Thừa Thiên Huế,Homestay,435.666 ₫,Không có giảm giá,"lh3.googleusercontent.com/proxy/UHn8Mk5gCEcVkmLK0lSaWOG9fBisUF3-Hc4GCbgoY-NkWOvuV37XSS4YDlqns6OIZ5YlJXclGRG9fXEQ9CuallP1NNiH5UquPjNWFuH8x540U8KXMqnOnQM3whXya3dfQ9GEkBOYNAW_wjT8YK6MhRYok5fpdIk, lh4.googleusercontent.com/proxy/zhw-qjeg5kf8yU5At_J5W6RBXdf5ttsjX4UGfwT31S3tnfu1IZjZDdvFVqCTx6ChSAnbpM7m7-V50BeA17WgnRM1rDluiVds3k2_FD9wHVepQv7ms0LkvksTnzFCzdDHKIKvXUi20JDZ1CH0WJlo6xmINPDSUw, lh6.googleusercontent.com/proxy/QVsBs9OoGhLuo22zgF0zoQrCyP3-ohvVEIhJaFOUoyYqwzE0ZRdwoXImnAqanAwLeiMvY_ubn491bEUgHPoydJcFHR2DAjoRAHOlxDREB9JxO0hTjzZYctf6JFY8N9_bsaz9qtbLkC1wVRivhuU9v_bfsH4XUXM, ",16.43553,107.63301
Moon House,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,549.389 ₫,Không có giảm giá,"lh6.googleusercontent.com/proxy/50a8JMqYjJ_Nfc-6hyUa-jR4FwNP_v3388YeFb_Zz4fP5WsVhl7T50CX87ggaVApTGq45KcLvWHZ424xI-1EPY_IqgnBv1ehDVKEQ-NpQTF3V6Yz-cOq06zP7Yxqa3yhHFd6TK8zctLQwq1eMiGqZv4CoMwi5w8, lh4.googleusercontent.com/proxy/69pOrmjPLE4v4hnxwNKA0B4lu6CJ4X2EUwZbxDTT1WY4TIVOhPtqFYNf2JBryU7_DC1JYZ8sN8qtlNfkFRYYnzeZlhAsLed-rzxC_OqKGJnBGjY6-w1wijzX3ojq-6IOUqUx_9noYRhxD8bj1ybdWw4WyJ2DAQ, lh6.googleusercontent.com/proxy/hRqPO4YJ4CQFM4DxXdBsSPRsHPrAw49uI450-XeGIhr38b_zqOwJ2H0rsehMTyDTu3SxMeCJ4GXEoNkA-iP_Fo_o3n2QeC2mVZrdlrB6gW-Jx_rK4UZSALh952EMyQArYYlepzpzGza8SGSnKltRrvsIFvOLSA, ",16.46303,107.60745
Xuka Homestay - Triple Room with Bathroom,"Thị xã Hương Thủy, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,242.753 ₫,Không có giảm giá,"lh3.googleusercontent.com/proxy/MKbrU9O0aiXZWIeOdu9y6tbEtD_LC5eUgrupwruyHZsEFTSkbpklbQHd42Y7aGIL8eUr1l04YvUFF2E4fqCrkZggEomDKfBtc24huIzCwJ8NUB1y-KoktvISVx-4h33LC9FPrAUWv6BJE3nZiMbH-n_TGnGUs6s, lh3.googleusercontent.com/proxy/Ce_LIDHdYPkTOH0ioMwPTBUw2kKCa1KijcusaZHTeNWANeGlRul3hC7s_iA979VJZ06MJEELqgFrZf9hhGtqFUbnhTHblrXOIWlFAQvoS3yDdANyfMEl8PGYL36pZXVV76l1s1EfCFmuaT0ep9VIL4vte5LlXfg, lh4.googleusercontent.com/proxy/yn8ZQa3OMEipaFBVPosfzryEVFlFI1K6ILQUM7BLqzJ-UlvxsEOMX1w3hAgRfO_NsuYYb3MZ7E28foRcRcZB2yhQq1uiBTayhV99_LEYvB2x4xHxNZ_y1PqkhQpZd03RuU1ByFmFPaJm5zDNkqwj0OsnYNDAIg, ",16.46518,107.64478
Plumeria Homestay,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,344.333 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/VXgCqByBZYG7JlID41nRKGPYW6slrFEL_6tjdVnfPm-ZNzggbcmCoKLqooLfxqgx27e5oBzW3sPeMli34wPR5f0B5gFx2kaHjMVwf23mfeSS_JywHou3lyc3AlAh3fvWroEpyT6nBa_GA0nksy-7FkA6NWuKQCo, lh3.googleusercontent.com/proxy/ESgx8bTNFPVAcFsgnfYqADVFInZQnkONoB6jNFqmyJZEuFHbQpaQZqm4eeTnywgW9Fku5rYomC6uV03lb9MXI-t45F3T8FqiK9HJ7VsAC27z9yQrPnV2PDxUCsp-8VKM0qOMnBpD53fV06l_kBNAPHr53xkVew, lh6.googleusercontent.com/proxy/aIUJn0PNYg-GVuNNgSWtt-3XP3wPD_3rViTEUncWdNMcEqls_dYD-94qvAm2xrpanvDKB3EbdCDt8DCo6Mh6ntRg_ssMnTTdDvuE_fhw-31N2k986wXlrv7pNVH8hzdIz8ombgwPeSbf1n1GGp4IZ_imp_qiaQ, ",16.47266,107.57567
July homestay,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,619.200 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/n2vFUkHdZQiOHiElsCb_qxC97hmyBnaq83Vn69-RB-YgmLHc0fdog5FTBoEmlVmySvH2Bjso-6Y096mqZvRBXE8-Y9ymN7V6ST3F_1n3cfCH4-LWqd6LSJfC1o9HgAMGnFJjUolb2FatSTTtCBeDSRboqQR7oW8, lh4.googleusercontent.com/proxy/IXZC2L5DGecKASLNwgpzZ4wv26SoQzEzr1_qHoUSPLuhrQTwaw_AZPQN-90B7mZOuvEkWXZCapBuo-QITX3zRFy5ulH2hDpjPDDfe9rp33rz980eoYu1A3Xpuy0eFpeyonqCcD-MjeJ-leMGEsyJ2-3o6Unx3yc, lh4.googleusercontent.com/proxy/ubKC7bXV2cu7E93I-eO69o1NFRWGJgMepcep_xX_J_H4uUesvASXhPzFrBGg1u2r7eePR4JKdO3K0YfJEjJ1ILspUcSw9LbX4WtZXo4ZRyF1BV7yjev9y1DvPmiQK8OUHrM1cK_f3_hYCtzGnYkZY2G-ET0TVQ, ",16.45201,107.59954
July homestay,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,619.200 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/n2vFUkHdZQiOHiElsCb_qxC97hmyBnaq83Vn69-RB-YgmLHc0fdog5FTBoEmlVmySvH2Bjso-6Y096mqZvRBXE8-Y9ymN7V6ST3F_1n3cfCH4-LWqd6LSJfC1o9HgAMGnFJjUolb2FatSTTtCBeDSRboqQR7oW8, lh4.googleusercontent.com/proxy/IXZC2L5DGecKASLNwgpzZ4wv26SoQzEzr1_qHoUSPLuhrQTwaw_AZPQN-90B7mZOuvEkWXZCapBuo-QITX3zRFy5ulH2hDpjPDDfe9rp33rz980eoYu1A3Xpuy0eFpeyonqCcD-MjeJ-leMGEsyJ2-3o6Unx3yc, lh4.googleusercontent.com/proxy/ubKC7bXV2cu7E93I-eO69o1NFRWGJgMepcep_xX_J_H4uUesvASXhPzFrBGg1u2r7eePR4JKdO3K0YfJEjJ1ILspUcSw9LbX4WtZXo4ZRyF1BV7yjev9y1DvPmiQK8OUHrM1cK_f3_hYCtzGnYkZY2G-ET0TVQ, ",16.45201,107.59954
Komi Homestay,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,539.396 ₫,Không có giảm giá,"lh4.googleusercontent.com/proxy/iANjx6tcEUoijYmbfETalFz84ewBrQPkyxW6UTJaH7bzoAUlHW8dnLiBJAaBgZ3ejSeekv2y_ZIErxaTcXHqcRu2dTJXVUvEiv3dsT9Cigt5yspXkaX-wIQEspHG90UVGAn_KlBa9yJfoUv-xPRPeu8pt1lHxRg, lh4.googleusercontent.com/proxy/oXQp3NJqx1zb6PaTLyNNhPPWyNE-bTrdAoixZwB07YPxzAREWFX5qfH76si1t84jUkOrhaYa_-oRvlf48Tj5KL4TQic6BfBbpxx0p67jdlS3YyiO0iv7rpr9LujQv0Enm-sW-VHg2xlRgz2ndvndMjSK8USvoQ, lh3.googleusercontent.com/proxy/0suBNgZs28gez4-cK7DGfItYDHL009rBBCRVSFKuJvyO8MAJB1ks7MGvko6tUpMT8Oydpk5CtHOaxdMpam9WloQzAVZ0a1PUnQ_DFxKPepNaRyPrJNTol9BuB2_AW6WM8ae7WWfAKh4JMKUB7DDhedpXj1dSYw8, ",16.46461,107.59320
HomesHue,"Thành phố Huế, Việt Nam",Chưa xét,0,Thừa Thiên Huế,Homestay,599.230 ₫,Không có giảm giá,"lh6.googleusercontent.com/proxy/WasISugqfE213emhUGkrY5LaPb0JOTsh4QHl8Ooku4hiHEg9Rzn7GcpseG2yEjGCN-egJrIHtNGg5yORVOM59yVH0-reL4ZyA2vwVh3b8LZY3ZSg0hus7rY4yUJugC_25L6POUh47Da7eoBmhjncmWI7pnQiGA, lh4.googleusercontent.com/proxy/pW0Npz8jqvkZpn2YCdaC7FH5l4XbtraOO5veXUhxKSWVlcIBeSsXUK_fkDFSj4YdYeUR4V7526hBnh0DnQPWXW6LEhW28HcWhRA2T8BSEzW-RCtq-CCKoOcI3yLO8Gqky7oJ46DL1duFzXT-a6BOZCZoUJOHbI0, lh6.googleusercontent.com/proxy/pT016fMGCF1mLGH7rVoU1C5cfHrOWtCRu9asKgRHoKrS8QW3dPkiXDOiG20XlxZOSYopDk77GOoNah6nGOUr3WH7mYIQTS_anRhRqmbJUmlCZhEq-Ple5LRbtNso_PGfTLC-3GC4oxG2yr3hdjh70UrzzaL4wgA, ",16.45445,107.58575
