name,score,category,price,address,province,review count,description images
Đình Phú Tự,4.3,Đình làng,Không có giá,"6CQ6+4VF, Phú Hưng, Bến Tre",Bến Tre,170,"https://lh3.googleusercontent.com/p/AF1QipMchhmLzszCLd4mzhgeyxR5-dnHuaAW9Noo2JAY, https://lh3.googleusercontent.com/p/AF1QipPs-VnQgLHyPD3fE9-s2hsCJmRx66iSMdcO9HGA, "
Nhà cổ Huỳnh phủ,4.5,Điểm thu hút khách du lịch,Không có giá,"2C9W+FC6, Đại Điền, Thạnh Phú, Bến Tre",Bến Tre,321,"https://lh3.googleusercontent.com/p/AF1QipPuL_7mCSyNeM6bGvlfib8RfnTEvCrAl_cews6C, https://lh3.googleusercontent.com/p/AF1QipPiuViW8YJDri4N12AFd1RmSSW6zEKvYLSUy2tf, "
Khu du lịch sinh thái Hạ Thảo - Homestay Hạ Thảo,4.0,Điểm thu hút khách du lịch,Không có giá,"Nhơn Thạnh, Bến Tre",Bến Tre,726,"https://lh3.googleusercontent.com/p/AF1QipOe5Jz4dIcY6p4dyZ5Zaw7UnnAKDjFYarnkteIw, https://lh3.googleusercontent.com/p/AF1QipMxPuDTGHHzNw2LyvJpIJjQl7m2gzgcf1py3RVI, "
Về Nhà Homestay,4.5,Điểm thu hút khách du lịch,Không có giá,"Lộ Thơ, Thành Triệu, Châu Thành, Bến Tre 930000",Bến Tre,365,"https://lh3.googleusercontent.com/p/AF1QipMLHoqPzxZbphdHCkxnnG-nMA3Yd8i6ks7ArdRl, https://lh3.googleusercontent.com/p/AF1QipOpygb4czYpNEOrwAiGoTbMV1C0XV2_HxGhNrNh, "
Chợ Lách,Chưa xét,Administrative Area2,Không có giá,Bến Tre,Bến Tre,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNBhx137QCDk8EyiVb-4sGfX5l1yW9B7r8hV3Ik, https://lh3.googleusercontent.com/p/AF1QipM3uT_WiRHFRh5WujFh48nSPC7sZuODVE-_XnRS, "
Làng hoa giấy Phú Sơn chợ lách bến tre,Chưa xét,Trung tâm cây cảnh,Không có giá,"Phú Sơn, Chợ Lách, Bến Tre",Bến Tre,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPy_VpvyK2Ho-0_-au8XtTIXOBXBHgKd6KLC9Wm, https://lh3.googleusercontent.com/p/AF1QipPYV_uRyt4Xi1MbOBITlJtihIn0ucwu8IgEB0nY, "
thành phố Bến Tre,Chưa xét,Tổ dân phố,Không có giá,Bến Tre,Bến Tre,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMhsUYIAJDVBqFvaeGDyPVsBP0zq5pBZvEWKQ8z, https://lh3.googleusercontent.com/p/AF1QipOnS2dwUUeaWAMTv8z7AsK5fn3E3VfctmzfaPWC, "
Chùa Viên Minh,4.3,Chùa phật giáo,Không có giá,"Đường Nam Kỳ Khởi Nghĩa, Phường 2, Bến Tre",Bến Tre,283,"https://lh3.googleusercontent.com/p/AF1QipMwMagzNrTIQ0cBIt3KLHzuX_qW2M9WLVSrAv-A, https://lh3.googleusercontent.com/p/AF1QipM12QRrTlJHEm0TIM4clPLpszzUVpDJR97eaHR_, "
Khu Di Tích Cụ Nguyễn Đình Chiểu,4.8,Bảo tàng,Không có giá,"2HPM+R2J, An Đức, Ba Tri, Bến Tre",Bến Tre,61,"https://lh3.googleusercontent.com/p/AF1QipO89uKU-6A0W5tbkn8Aw7YIVYr2jcdHNTKlBv4k, https://lh3.googleusercontent.com/p/AF1QipO9hhrg1sQvkGBzvBLOJPxo465HSmZkRHDwpRUz, "
Làng nghề Hoa Kiểng Cây Giống - Lân Đông Phú Sơn,5.0,Dịch vụ cây cảnh,Không có giá,"Lân Đông, Mỏ Cày Bắc, Bến Tre",Bến Tre,7,"https://lh3.googleusercontent.com/p/AF1QipOPoAiNnuQ6YSGNbs8rUItBx5MFKt5PgFuTQRwm, https://lh3.googleusercontent.com/p/AF1QipNYgT41K5mp7SFqzPOJkd1QsFGqk4OQgyNZSrNh, "
Sông Hàm Luông,4.4,Sông,Không có giá,Bến Tre,Bến Tre,1.330,"https://lh3.googleusercontent.com/p/AF1QipNX4Gb2deS7r4JfftJ_w2rK6H5jO9CyoaIOl_-B, https://lh3.googleusercontent.com/p/AF1QipPCPSzc0goesLDvizGRFiSQWy6jalIPjsafuOxO, "
Bãi Biển Thừa Đức,3.5,Điểm thu hút khách du lịch,Không có giá,"5QF8+QH8, Thừa Đức, Bình Đại, Bến Tre",Bến Tre,864,"https://lh3.googleusercontent.com/p/AF1QipPmB9jfrwh77iVjaBwi9luBc9smDXOYXEyZEl_m, https://lh3.googleusercontent.com/p/AF1QipPNWfdNjp9eO_4v8LjpLcz7np7pzLZUGFxx1qvP, "
DU LỊCH CỒN PHỤNG BẾN TRE,4.3,Điểm thu hút khách du lịch,Không có giá,"06A ấp 6A, An Khánh, Châu Thành, Bến Tre",Bến Tre,288,"https://lh3.googleusercontent.com/p/AF1QipPHean5_J-76TwRHWFaAj1SeVw02CcJ3IRWBnVz, https://lh3.googleusercontent.com/p/AF1QipP6kaCixrsDbXmp16rmnfgJGAx6WsaE_T_5r-yB, "
TTC Mekong Aqua Park,4.1,Công viên nước,Không có giá,"547d Nguyễn Đình Chiểu, Phú Hưng, Bến Tre",Bến Tre,309,"https://lh3.googleusercontent.com/p/AF1QipMq86LREVORLTt2WkxTawUCIqRLlPRF59Kho-g-, https://lh3.googleusercontent.com/p/AF1QipOid033T_Wj3rcdpig3HtizbyqQh1_zJdMW5nY1, "
Cầu Cổ Chiên,4.8,Cầu,Không có giá,"28H4+PJ, THành Thới A, Mỏ Cày Nam, Bến Tre",Bến Tre,6,"https://lh3.googleusercontent.com/p/AF1QipNNVPP3LIBF6Q5UVH0Pmz-kdJh56Cg22v5U_hPr, https://lh3.googleusercontent.com/p/AF1QipPwTVWK9iaCXSAir9hOB8DODBe-D2xz7uGmCPY7, "
Khu Du Lịch Tắm Biển Cồn Nhàn,4.1,Bãi biển,Không có giá,"Unnamed Rd,, Bảo Thuận, Ba Tri District, Ben Tre",Bến Tre,517,"https://lh3.googleusercontent.com/p/AF1QipOVDATEeXTlyXNme_tHohCVxYY4-QJB49fjqnTu, https://lh3.googleusercontent.com/p/AF1QipNKIO5Zee7cEfj-AE8M4fg-2cOniz29t7lNLof_, "
Du Lịch Sinh Thái Thủy Châu,4.2,Công viên sinh thái,100.000 ₫,"55 ĐT743A, Bình An, Dĩ An, Bình Dương",Bình Dương,11.416,"https://lh3.googleusercontent.com/p/AF1QipP9OCLFlHM39FmRSo6tdsRQMjg-FzPovXIvB0hm, https://lh3.googleusercontent.com/p/AF1QipPBLrc1qsesFXdCecuEhFeASLtEM0GBuKVVNwxZ, "
Chùa Châu Thới,4.6,Chùa phật giáo,Không có giá,"Xã Bình Thắng, Dĩ An, Bình Dương",Bình Dương,5.026,"https://lh3.googleusercontent.com/p/AF1QipP9OCLFlHM39FmRSo6tdsRQMjg-FzPovXIvB0hm, https://lh3.googleusercontent.com/p/AF1QipPBLrc1qsesFXdCecuEhFeASLtEM0GBuKVVNwxZ, "
Chùa Hội Khánh,4.7,Chùa phật giáo,Không có giá,"35 Yersin, Phú Cường, Thủ Dầu Một, Bình Dương",Bình Dương,2.190,"https://lh3.googleusercontent.com/p/AF1QipNxf4567GrxbSC3VOiv6MZZhSqtQl-d-ffVQCxU, https://lh3.googleusercontent.com/p/AF1QipP_GmDiKPdvyzRIyjVECk0hmyjR0B2_53fUR6_i, "
Chùa Tây Tạng,4.7,Chùa phật giáo,Miễn phí,"46B Thích Quảng Đức, Phú Hoà, Thủ Dầu Một, Bình Dương",Bình Dương,3.609,"https://lh3.googleusercontent.com/p/AF1QipMNI-xuGA90ahaVsU5mS7zKrC7Se0mWu07XDQL6, https://lh3.googleusercontent.com/p/AF1QipMFfEqeUb21SHO-cBrAsNkTr5zp3vslF9yHC-ir, "
Nhà Thờ Chánh Tòa Phú Cường,4.8,Nhà thờ Công giáo,Không có giá,"394 Đ. Cách Mạng Tháng Tám, Phú Cường, Thủ Dầu Một, Bình Dương",Bình Dương,532,"https://lh3.googleusercontent.com/p/AF1QipM2_YjEenyS0a44oVz6FQWZdC7Y9UHPhSq7_0OX, https://lh3.googleusercontent.com/p/AF1QipPULbo4AIm-jApq7VlXuM2cs7-GdX6Y1kvFh-iy, "
AEON Mall Bình Dương Canary,4.6,Trung tâm mua sắm,Không có giá,"1 Đại lộ Bình Dương, Khu Phố, Thuận An, Bình Dương",Bình Dương,14.154,"https://lh3.googleusercontent.com/p/AF1QipP8KgXjEcIn3pO9epQ-psDC4RuCnyjFP4xDdFzN, https://lh3.googleusercontent.com/p/AF1QipN1PeZEFdvzLviT6fnVDohNqKvfRpGLGeICjWgb, "
Làng tre Phú An,4.1,Điểm thu hút khách du lịch,Không có giá,"124 ĐT744, Phú An, Bến Cát, Bình Dương",Bình Dương,1.182,"https://lh3.googleusercontent.com/p/AF1QipM--9A-gx_LD53xUe4Olcq8nv82izMtBf71PNr2, https://lh3.googleusercontent.com/p/AF1QipO-bnq9y-W7dXERgkKJLoMTuKtZ4ECxty7aFRnn, "
Công Viên Thành Phố Mới Bình Dương,4.6,Công viên,Không có giá,"3M2J+V5M, Phú Mỹ, Thủ Dầu Một, Bình Dương",Bình Dương,264,"https://lh3.googleusercontent.com/p/AF1QipPqLyQMw3BToti_8-GRhLQawugPVT6xcaF0DGjD, https://lh3.googleusercontent.com/p/AF1QipPtwHKEzU0W-DAfq9k2loAwFs7cpJpYFcMb-HON, "
Cafe Quán Gió và nước,4.1,Quán cà phê,Không có giá,"1255/16 Trần Bình Trọng, Phú Thọ, Thủ Dầu Một, Bình Dương",Bình Dương,2.741,"https://lh3.googleusercontent.com/p/AF1QipMPX8K7_IN0v-Jt2wsK96MaqyAbjL0btzJT-1Lv, https://lh3.googleusercontent.com/p/AF1QipOoRS8FOqzi2okt_s3ae-EIWrYIzJOBncGkwUv9, "
Khu du lịch Đại Nam,4.6,Điểm thu hút khách du lịch,Không có giá,"1765a QL13, Xã Hiệp An, Thủ Dầu Một, Bình Dương",Bình Dương,1.157,"https://lh3.googleusercontent.com/p/AF1QipPjXSBA_cTfLf0KEV453ZhC65ogeTMzz2ClRWE, https://lh3.googleusercontent.com/p/AF1QipMhRzXM8UauDNizZJF3RGWyMhCD1bj3zIUmwsM3, "
Công viên Trung tâm Thành phố Mới Bình Dương,4.4,Công viên,Không có giá,"1 Đuờng, Đường Hùng Vương, P, Thủ Dầu Một, Bình Dương",Bình Dương,6.441,"https://lh3.googleusercontent.com/p/AF1QipMSVBnJKlvnbC9CyRKfGmZMWWA17tzBm0s1lGj8, https://lh3.googleusercontent.com/p/AF1QipMIksnfsXOPTHjU1NU5TzWo1eeQIi7p9tSYoqw, "
Hồ đá Bình An,4.1,Trại cá,Không có giá,"VRW4+8FQ, Chi Chung, Dĩ An, Bình Dương",Bình Dương,145,"https://lh3.googleusercontent.com/p/AF1QipN0yWAkspkd9NqJOxHQzkh3WWxdeT1wx3vXTCI, https://lh3.googleusercontent.com/p/AF1QipM81XyaIaMz2kkyug55VuS4K_446hM1V9EGiLPO, "
Hyundai An Sương,4.3,Đại lý xe tải,Không có giá,"2450 QL1A, Trung Mỹ Tây, Quận 12, Hồ Chí Minh",Bình Dương,13.520,"https://lh3.googleusercontent.com/p/AF1QipNnaXx2vMx3BACPomSKPOCjzCK-tFDTwXIWt3oS, https://lh3.googleusercontent.com/p/AF1QipMB_SY1_IOtqfrs4jiHjKxbeL56DNUBOUPpVcM3, "
Di tích Nhà tù Phú Lợi,4.4,Địa điểm lịch sử,Không có giá,"XMRM+H2V, Phú Lợi, Bến Cát, Bình Dương",Bình Dương,744,"https://lh3.googleusercontent.com/p/AF1QipO0ocA39vokzSsRox9HjEZg5G8e2ko94WwwAmVU, https://lh3.googleusercontent.com/p/AF1QipOvvSUCq2TlpZkU0u6mGFZJpTcH9U43yT2kNaD8, "
Sông Bé Golf Resort,4.3,Sân gôn,Không có giá,"77 Đại lộ Bình Dương, Lái Thiêu, Thuận An, Bình Dương 590000",Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMwpF9OgaOF_6MIMIhZYKXSAyf7Ugg0EJymleE2, https://lh3.googleusercontent.com/p/AF1QipPr8TLxAwW3YJA0VZhdsIkN4fVzMtvRVzRS1-0J, "
Công viên nước Thủ Dầu Một (Vườn Điều),4.0,Công viên nước,Không có giá,"563 Đại lộ Bình Dương, Hiệp Thành, Thủ Dầu Một, Bình Dương",Bình Dương,1.125,"https://lh3.googleusercontent.com/p/AF1QipNjMcnQYIXDUs_tsZbOrGhfpmaawR-_T95NQWZW, https://lh3.googleusercontent.com/p/AF1QipN2aO0y7XdfLIP7VSG7vZliu_vYRsG7q_ERtxQ7, "
MIDORI PARK HARUKA,4.3,Khu phức hợp nhà ở,Không có giá,"Đường Võ Nguyên Giáp, Hoà Lợi, Thành Phố Mới, Bình Dương",Bình Dương,442,"https://lh3.googleusercontent.com/p/AF1QipO1FdK1PbUY3YFpRl26-d7B-to07QsUZgfobHCt, https://lh3.googleusercontent.com/p/AF1QipMtJKlqapY0OO2AuDVM-wmz7OUvcj5J0vfmZEpn, "
Phố Đi Bộ Bạch Đằng,4.5,Công viên,Không có giá,"238 A Đ. Nguyễn Văn Lộng, Chánh Mỹ, Thủ Dầu Một, Bình Dương",Bình Dương,871,"https://lh3.googleusercontent.com/p/AF1QipOFKD-7FJjXr1vwwsMyZJn7Uc4JUmosw7mEMsKz, https://lh3.googleusercontent.com/p/AF1QipMiqqrBLQUzhrr1dITghRHfWau1buBAwFPfMBJS, "
làng nghề sơn mài,4.4,Đại lý du lịch,Không có giá,"2J6M+W33, Hồ Văn Cống, Tương Bình Hiệp, Thủ Dầu Một, Bình Dương",Bình Dương,10,"https://lh3.googleusercontent.com/p/AF1QipOEqq3CUXWVWXIPvJ7G2UHic2Yv_DXL0trj4Xyb, https://lh3.googleusercontent.com/p/AF1QipMs9p7MOlwOPLC4nGjHufdc1v0G_6FABOe-GMZc, "
Nhà hàng sân golf Sông bé,4.2,Nhà hàng,Không có giá,"WPG4+3F3, Lái Thiêu, Thuận An, Bình Dương",Bình Dương,267,"https://lh3.googleusercontent.com/p/AF1QipOELhJODCjYYSH-cqdxCboHakJfovDAhX7WbMUs, https://lh3.googleusercontent.com/p/AF1QipPZ19mY0gXijppOhoyFnQMkj9AVudarqJxdrqIb, "
TRÁI CÂY NHẬP KHẨU LÁI THIÊU FRUIT,Chưa xét,Cửa hàng bán buôn trái cây,Không có giá,"Hẻm Cafe Hoa Giấy 100m D33 đường LT70, Khu Phố Bình Đức, 2, Thuận An, Bình Dương",Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOUfgBDcYuI00qf48CXv4yefgjgJM7Y9EUzi5Ad, https://lh3.googleusercontent.com/p/AF1QipMn1fISny08jTZt8owrMBOqgucEXghfrJ3XgOT5, "
Vườn Nhà Gốm,4.5,Nhà sản xuất đồ gốm,Không có giá,"120 Ng. Quyền, Lái Thiêu, Thuận An, Bình Dương 820000",Bình Dương,306,"https://lh3.googleusercontent.com/p/AF1QipOUfgBDcYuI00qf48CXv4yefgjgJM7Y9EUzi5Ad, https://lh3.googleusercontent.com/p/AF1QipMn1fISny08jTZt8owrMBOqgucEXghfrJ3XgOT5, "
Suối Trúc,4.0,Điểm thu hút khách du lịch,Không có giá,"Định Thành, Dầu Tiếng, Bình Dương",Bình Dương,1.349,"https://lh3.googleusercontent.com/p/AF1QipO8oZLfpDiUJBXUa9fQSwV_2f06W9Wii3FTyuYX, https://lh3.googleusercontent.com/p/AF1QipMUJ-SxEBk1ydCNbUEZgMweA5elBGu7lRZf7h2F, "
Công Viên MIDORI,4.8,Công viên,Không có giá,"3M9H+V45, Trần Quốc Toản, Phú Chánh, Bến Cát, Bình Dương",Bình Dương,36,"https://lh3.googleusercontent.com/p/AF1QipNdXUy0Ss1hT8YWRMSlPd1es4a1tbJoecoHS5qr, https://lh3.googleusercontent.com/p/AF1QipNKwRNxadxxutPcUGRUhtlAzGwYNODTwezDx7dW, "
KHU DU LỊCH VĂN HÓA PHƯƠNG NAM,4.2,Điểm thu hút khách du lịch,Không có giá,"Long Hưng A, Lấp Vò, Đồng Tháp",Bình Dương,1.374,"https://lh3.googleusercontent.com/p/AF1QipMXvsUb7mY-wbxY4RwP7QSZ1AwGETXZHI5Z0eom, https://lh3.googleusercontent.com/p/AF1QipP5n9m6Jj61K_VpItLI4O3ZJnZkaQNUoIOE3Nsn, "
Chùa Thái Sơn núi Cậu,4.5,Chùa phật giáo,Không có giá,"89W5+925, Định Thành, Dầu Tiếng, Bình Dương",Bình Dương,2.127,"https://lh3.googleusercontent.com/p/AF1QipNtbUqrUAzjHhANRdVbbqRNYgeWqSTne8JXU8IT, https://lh3.googleusercontent.com/p/AF1QipOxxd9DMsHAvMDE0ApA-PUrp1L4x47a2g1eiuyr, "
Hồ Dầu Tiếng,4.4,Hồ chứa nước,Không có giá,Không có địa chỉ cụ thể,Bình Dương,1.058,"https://lh3.googleusercontent.com/p/AF1QipOjJ9X64g02Zuh0DINUa6j_VpM-e-XeUtAwmnRu, https://lh3.googleusercontent.com/p/AF1QipNQfvWdmpRw5NYUcnXFTHWUujIvPkufE-rvmi9h, "
Lái Thiêu,Chưa xét,Administrative Area3,Không có giá,"Thuận An, Bình Dương",Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNbcWKiWbTol9KkNqS-dHFqKwD7Q43m6tzRl6D8, https://lh3.googleusercontent.com/p/AF1QipMX5cAbwmhR5ZJmundkNrUZIx7bhBJFAJklRuV7, "
Thành phố Thủ Dầu Một,Chưa xét,Tổ dân phố,Không có giá,Bình Dương,Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipM6AYTIPd6FIP4WUB047pLwS5McOAKdD_gXegIh, https://lh3.googleusercontent.com/p/AF1QipNPqSaaJD18SoNkJQK40vwBDuoz1K0j580838rP, "
Hội Quán Tuệ Thành,4.5,Nơi thờ cúng,Miễn phí,"710 Đ. Nguyễn Trãi, Phường 11, Quận 5, Hồ Chí Minh",Bình Dương,2.782,"https://lh3.googleusercontent.com/p/AF1QipPTjCL3ErRK2UUjNUw-Vm_A1rBQVo_TZBbswhk2, https://lh3.googleusercontent.com/p/AF1QipPQY1Va_oQhzuyFxXS4G_vnuo3VMHv0ZFpdqPI1, "
Lái Thiêu,Chưa xét,Khu dân cư,Không có giá,"Thuận An, Bình Dương",Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMGFh2lVu82-CiV0DY9UvW0_wmGdiIiqqeXOUSV, https://lh3.googleusercontent.com/p/AF1QipOqPV7yXVJqKNVxINJ0cCMJTJJUDWBjX6z-MCiM, "
Vườn thú Đại Nam,4.4,Vườn bách thú,Không có giá,"2JXG+G42, Tân Định, Bến Cát, Bình Dương 823480",Bình Dương,3.814,"https://lh3.googleusercontent.com/p/AF1QipPTqqRYnbuPiHXaLLXrf3mLM9FrZM1vyDvqwvXj, https://lh3.googleusercontent.com/p/AF1QipMeld0DrhbpwXvxuLrzOrDjnKeMqKzufCXNQ8GH, "
Phú Giáo,Chưa xét,Administrative Area2,Không có giá,Bình Dương,Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNgryaXFGtlQF4DEaK0y7uVDF5izlmDUAczSA8C, https://lh3.googleusercontent.com/p/AF1QipP74RGJ-C6r9JqIeoL9vBQVsEGq3hYjSrIn_R8m, "
Công viên Suối Mơ,4.5,Công viên nước,120.000 ₫,"9 Trà Cổ, Tân Phú, Đồng Nai",Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNFPW07KUL8RpNlvZJCTInsdfPACGiaCKsaMVbp, https://lh3.googleusercontent.com/p/AF1QipNAcP5rrmtAvOr1Qy4qdF8P_3-1w3lgcEHKixq6, "
Đền thờ Đại Nam,4.8,Điện thờ,Không có giá,"2JRG+FWW, Xã Hiệp An, Thủ Dầu Một, Bình Dương",Bình Dương,620,"https://lh3.googleusercontent.com/p/AF1QipM2Lrsdggr_PL-ulhnlIbQkPzWMkkJGB88ac5wE, https://lh3.googleusercontent.com/p/AF1QipMmFQe4-cOLxNc84jCoRoRo8jGX0VIJmz8t1mhs, "
Dầu Tiếng,Chưa xét,Administrative Area2,Không có giá,Bình Dương,Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMr46_dSrKU0N5kwoN54jt4ezWAG0N34E8XhCVH, https://lh3.googleusercontent.com/p/AF1QipP6B4Ji9SB4yZPdlxZ4THBsZLX9kmx32ncgXO_6, "
Khu du lịch sinh thái Thác Giang Điền,4.1,Công viên sinh thái,Không có giá,"104/4 Khu Công Nghiệp Giang Điền, Giang Điền, Trảng Bom, Đồng Nai",Bình Dương,2.179,"https://lh3.googleusercontent.com/p/AF1QipNt3pEI0bWARFamQioIksTNhbvqcxOkec_42vdn, https://lh3.googleusercontent.com/p/AF1QipPu_LeErNQrA35OKNdibUlegfPZEzx6iWNVaZ21, "
Khu du lịch Sinh Thái Bò Cạp Vàng,4.2,Điểm thu hút khách du lịch,Không có giá,"số 203 Ấp 3, Phước Khánh, Nhơn Trạch, Đồng Nai 76263",Bình Dương,3.642,"https://lh3.googleusercontent.com/p/AF1QipPyE3505zoxBtsFuPxOypz3nj8Zaj7iHAMdlKZk, https://lh3.googleusercontent.com/p/AF1QipOuhjzKbA_MQpgwBijKsHqiJ7wN-Ib5IWYo0YTU, "
núi Cậu,4.4,Đỉnh núi,Không có giá,"Định An, Dầu Tiếng, Bình Dương",Bình Dương,530,"https://lh3.googleusercontent.com/p/AF1QipOcxd1ZTcVVuOKJNPWzqkYX9sS_1ulzsmXi-dis, https://lh3.googleusercontent.com/p/AF1QipMCB01jTJZxJLG125409Eh8gXlSCB6BW1lkWACm, "
Khu du lịch sinh thái Vườn Xoài,4.2,Điểm thu hút khách du lịch,Không có giá,"537 Đinh Quang Ân, Phước Tân, Tan Cang, Đồng Nai",Bình Dương,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMD9ID0UNsYJeWaz-jNOnaTgVFZXNSWZA1OOB2x, https://lh3.googleusercontent.com/p/AF1QipPEZKq9sZRNVIVzYHYitcOG329FpfHn4c6Ej-Ar, "
Làng Du Lịch Sinh Thái Tre Việt - Funland,4.3,Điểm thu hút khách du lịch,120.000 ₫,"25 Phan Văn Đáng, Phú Hữu, Nhơn Trạch, Đồng Nai 76000",Bình Dương,432,"https://lh3.googleusercontent.com/p/AF1QipMD9ID0UNsYJeWaz-jNOnaTgVFZXNSWZA1OOB2x, https://lh3.googleusercontent.com/p/AF1QipPEZKq9sZRNVIVzYHYitcOG329FpfHn4c6Ej-Ar, "
Khu du lich bằng lăng tím,4.7,Điểm thu hút khách du lịch,Không có giá,"MV75+3C4, Vĩnh Thạnh, Nhơn Trạch, Đồng Nai",Bình Dương,11,"https://lh3.googleusercontent.com/p/AF1QipOXxSFIlz3h-HDhN0z1pPlKmkteVcxd1pAy9Rh4, https://lh3.googleusercontent.com/p/AF1QipN-ukT06o9E4zJjTmYJ4Gt0x3bh1KGoYgoerqOL, "
Núi Chứa Chan,4.5,Đỉnh núi,Không có giá,"Xuân Lộc, Đồng Nai",Bình Dương,1.143,"https://lh3.googleusercontent.com/p/AF1QipO-SSL92Br8-nXokfOvhfwQWJT_luWe3ns5LbeG, https://lh3.googleusercontent.com/p/AF1QipNhGkg1ZfgY8fGFdjeVGuccYwgDS-nhhMTCImsH, "
Tháp Bánh Ít,4.5,Điểm thu hút khách du lịch,Không có giá,"Phước Hiệp, Tuy Phước, Bình Định",Bình Định,1.883,"https://lh3.googleusercontent.com/p/AF1QipOYNE5h8ZVtiFWhqvgQHvMB-HKputw6t2P-f8tM, https://lh3.googleusercontent.com/p/AF1QipMugKj_djMSwUn_9BXBGv2WNsY4hUIJkZ1jRErc, "
Ky Co Beach,4.4,Bãi biển,Không có giá,"Nhơn Lý, Thành phố Qui Nhơn, Bình Định",Bình Định,1.571,"https://lh3.googleusercontent.com/p/AF1QipOYNE5h8ZVtiFWhqvgQHvMB-HKputw6t2P-f8tM, https://lh3.googleusercontent.com/p/AF1QipMugKj_djMSwUn_9BXBGv2WNsY4hUIJkZ1jRErc, "
Eo Gió,Chưa xét,Khu dân cư,Không có giá,"Hưng Lương, Nhơn Lý, Quy Nhơn, Bình Định",Bình Định,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMfH0DHd6OyiZI5jE98Q8hgwwTSLjQ8bajyVthl, https://lh3.googleusercontent.com/p/AF1QipOSOwPgvtUlIwYkwVMkz0Sozg6FX2nx412zB9Sj, "
Cù Lao Xanh,Chưa xét,Khu dân cư,Không có giá,"Nhơn Châu, Thành phố Qui Nhơn, Bình Định",Bình Định,không có đánh giá,"//lh3.googleusercontent.com/proxy/wF4AkcCi37_Is-o61WBZF-a2UdbTlRDA1TyEI3jPYKxZBXU_rEB3C44YazI1bgc1UijD7uXzX_YX4_DElCcZt0HjMMYCRIRS2g6u1aAAmAlKneW8vxkHy2DZfpTaexv4prCnDDnTp5_nrBFvJnv9C-1PrWCxrWY, https://lh3.googleusercontent.com/p/AF1QipM-LYeMiZ5gYOmhQZ5OBGddR7Qvh2VRzC64S_LG, "
Khu du lịch sinh thái Hầm Hô,4.2,Điểm thu hút khách du lịch,Không có giá,"VVF7+F33, thôn Phú Lâm, Tây Sơn, Bình Định",Bình Định,1.892,"https://lh3.googleusercontent.com/p/AF1QipN2QLCYA8MMgvbrDswz2UAN1TDcWNivD23MbwV8, https://lh3.googleusercontent.com/p/AF1QipNIb6IPRUqlG8pUvzbJtHbUKgY9nvL7x0jxCsIF, "
Tháp Chăm Dương Long,4.6,Điểm mốc lịch sử,Không có giá,"2WXGR+RM Xã, Tây Sơn, Bình Định",Bình Định,374,"https://lh3.googleusercontent.com/p/AF1QipNOIrL16tyjMn12sOlPLF-dWXgyEejeEMXIGyU, https://lh3.googleusercontent.com/p/AF1QipN7Yr4hFvWtE3EnTtLKSVv8AR-feuascmSB_a-f, "
Linh Phong Thiền tự - Chùa Ông Núi,4.6,Chùa phật giáo,Miễn phí,"Đường TL 639 thôn, Phương Phi, Phù Cát",Bình Định,1.967,"https://lh3.googleusercontent.com/p/AF1QipPSUuGXiPjUWbSGrfBd7B2XDhi_39FXglDsjvEn, https://lh3.googleusercontent.com/p/AF1QipP-kiSPi_whdsfT-Xi2IseikvUKRpl3COE3U7fy, "
Chùa Long Khánh,4.5,Chùa phật giáo,Không có giá,"141 Trần Cao Vân, Trần Hưng Đạo, Quy Nhơn, Bình Định",Bình Định,395,"https://lh3.googleusercontent.com/p/AF1QipMojwXQ7DNdxyxbC_TC-5JBeY2lD5J4K3ym2pTF, https://lh3.googleusercontent.com/p/AF1QipMJdghTU1908-jZbf9m-rK848NrtE-9aFBA4pIk, "
Bãi biển Quy Nhơn,4.5,Bãi biển,Không có giá,"Quy Nhơn, Bình Định",Bình Định,833,"https://lh3.googleusercontent.com/p/AF1QipNZ0-hxHnB_Smjulethrogo0avm0T7ea_RIbij5, https://lh3.googleusercontent.com/p/AF1QipPrYOo0o8gUpeAyuCmUyOKt9CRFAWJfDam6sjvG, "
Đàn Tế Trời Đất Ấn Sơn - Tây Sơn,4.5,Điểm thu hút khách du lịch,Không có giá,"Tây Sơn, Bình Định",Bình Định,389,"https://lh3.googleusercontent.com/p/AF1QipMUvsCs45c2lHB4SkfeZOLCR1Fvp31gl4YnAIgh, https://lh3.googleusercontent.com/p/AF1QipNfy1y_XkJ0Pyfb4E_6pxkK8xMylWI9MME_k-ZO, "
