hotel,price,score,avg review,reviews count,province,address,description images
THƯ DUY Resort,VND 4.590.000,"Đạt điểm 8,4",Rất tốt,142,Cà Mau,"323 Lý Thường Kiệt, phường 6, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/466090362.jpg?k=6d56f5696b4d87d6d9fd4a22b9fca5049de6ef7bb446eb7c37f8e67bec306561&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/464454381.jpg?k=5527e6711c5c8c8eec3377c61a4a1a1465ac6dc2840bf083cafcc725b23232dd&o=&hp=1, "
Nhà Khách Vạn Thành,VND 1.700.000,"Đạt điểm 8,3",Rất tốt,104,Cà Mau,"96 Huỳnh Thúc Kháng, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/585275763.jpg?k=e27fd4b38ee24ae1e9550e87544a6782b7756bd89fb27a4ed39be602df8eaf24&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/488609997.jpg?k=4e4cb57ae21b26c27eedc73b11da2cf8b7713ecceeae7c9856503028777fa5b9&o=&hp=1, "
Khách Sạn The One Hotel 1,VND 3.562.500,"Đạt điểm 8,4",Rất tốt,9,Cà Mau,"Số MG2-19, MG2-20, MG2-23, MG2-24, Khu phố thương mại Vincom, Phường 1, Thành phố Cà Mau, Tỉnh Cà Mau, Việt Nam, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/525763860.jpg?k=64572450aeced93159c661cac2f70ec454e8fc1d847450041779bef9442f94b0&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/525764692.jpg?k=da78ace792b6857878cde4a96dda1abb158625cf36ef9272c8f53aec65c345ca&o=&hp=1, "
Ozon Hotel,VND 2.950.000,"Đạt điểm 7,4",Tốt,32,Cà Mau,"National Road 1A, Chong My Hamlet, Ham Rong Commune, Nam Can District, Năm Căn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/183601565.jpg?k=10a98020e091efeb30d666b51a1b3a0c3e88293dff762b8815057376333b0cbd&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/420918033.jpg?k=66e568e7fb23b0e5d12c2c2937ffb9875cb1a3be8b598f8d86049923537041d7&o=&hp=1, "
NHÀ KHÁCH KEN,VND 1.150.000,"Đạt điểm 8,0",Rất tốt,81,Cà Mau,"17H Huynh Thuc Khang bridge, Ward 7, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/510078868.jpg?k=16dd95f69a0d76e12e1558fcd7973aef1607fa752ace81109c9c28ff91f9b075&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510078896.jpg?k=74425e1f16be771cbb124aea6bc99e616728e873f84a6fb796a72bb74ebcdc54&o=&hp=1, "
Song Hung Hotel,VND 1.650.000,"Đạt điểm 6,5",Điểm đánh giá,118,Cà Mau,"28 Phan Ngọc Hien Street, Ward 2, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/203449254.jpg?k=97fc21671b846ad499b86b0fc4ce89e2a3ac196c9edbe7e2c88388cab9dd3b1e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/203688683.jpg?k=055538f1b5c8de4b9810790911d4adeeb022f21d9504943b14623036b711c0e1&o=&hp=1, "
Anh Nguyet Hotel,VND 4.750.000,"Đạt điểm 8,0",Rất tốt,87,Cà Mau,"207 Phan Ngoc Hien, Ward 6, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/106700539.jpg?k=bb7968176cca91aeb18668de322cd494bf6de94f418a1868c3b717e7f4270c75&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/106699696.jpg?k=00255688ed5a0d97c4531dd9be9dc35b3a65423dca9f451f3aeff1bff8330dd8&o=&hp=1, "
Sao Kim,VND 2.499.000,"Đạt điểm 7,4",Tốt,82,Cà Mau,"03, Lưu Tấn Tài, Phường 5, Cà Mau Toà nhà VNPT, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/145614127.jpg?k=ae3085813e1489c791e47d784f2557b45d248c502c917c639b33b51cbef4dddb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/145235719.jpg?k=b261054c383d362ff9163dd47a05589e59ccaa28a5c68870ff773952f590d985&o=&hp=1, "
Thanh Truc Hotel Ca Mau,VND 2.400.000,"Đạt điểm 7,9",Tốt,119,Cà Mau,"113 Ngô Quyền, Phường 1, Thành phố Cà Mau, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/213537559.jpg?k=e522d8638fa68474e16c92017dcb99ffe49cc401c102904e1177337998a2a756&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/213538911.jpg?k=288c4ec94b9d40edc7ff5b8104d44cdc4d78addbd0db6639c834004c88f30e85&o=&hp=1, "
Như Ngọc Motel,VND 1.450.000,"Đạt điểm 7,8",Tốt,63,Cà Mau,"Hẻm 221 khóm 3, p6, tp.Cà Mau, Cà Mau, Việt Nam, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/360130966.jpg?k=fed0c4ebbd0e8f6b769afeb26f7a9ac6ccbf7b7acc6a4c58d0bc0db64abfdfab&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510607935.jpg?k=23843ae591a7290ee08d6167b997abac41664fa6c7bc235785add1eef00b4a7e&o=&hp=1, "
KHÁCH SẠN TIẾN PHÁT,VND 950.000,"Đạt điểm 7,3",Tốt,116,Cà Mau,"393A Lý Thường Kiệt phường 6, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/284491913.jpg?k=2be8ce098fd66568118eea23517980477747f40e3ac4f08ebdac10e53fea9925&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/259350648.jpg?k=0149740e403cc680afe02a5d5169629926a27395cae818d73d368746cc9f8ea5&o=&hp=1, "
Nhà khách 369,VND 1.250.000,"Đạt điểm 8,1",Rất tốt,53,Cà Mau,"169 Đường Lương Thế Vinh, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/416509996.jpg?k=2530dee82944df7a6996b12b3ab74f09ead733be87133ed463a477738b7da3cb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/416509970.jpg?k=d5526de16a34bc9a738ec19b28633a20425e12590277e5ae139d1453203f09cb&o=&hp=1, "
Homestay Hải Nam Đất Mũi,VND 1.305.000,"Đạt điểm 7,5",Tốt,19,Cà Mau,"Cồn Mũi, Đất Mũi, Ngọc Hiển, Cà Mau, Việt Nam Cồn Mũi, Đất Mũi, Ngọc Hiển, Cà Mau, Việt Nam, Xóm Mũi, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/445406692.jpg?k=5cf599b45443eef8b7235ee831948a86eeb8023313865419f96a3c186c57f4c1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/496224137.jpg?k=0a92a006e44e32258778d7cdbb977452b81a529d10dd733f499af67d2071f507&o=&hp=1, "
Bungalow - Farmstay Hoa Rừng U Minh,VND 2.600.000,"Đạt điểm 7,7",Tốt,13,Cà Mau,"Ấp 15, xã Khánh An, huyện U Minh, Ca Mau, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/344046618.jpg?k=9cd40e89669e82cef52f595b0448018bc90a79f856c17e8114b240aaad514c71&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/508051957.jpg?k=0329b3547b5bc4c8ce7cbeaa0eec1065fc4d7d90d0fd07e36dc09c57209cbac2&o=&hp=1, "
Muong Thanh Luxury Ca Mau Hotel,VND 6.600.002,"Đạt điểm 7,8",Tốt,112,Cà Mau,"Lot C03A, Ca Mau Administrative and Political Center Zone, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/79676864.jpg?k=e1301957c57aac794c28991595144d15098e8fb13d2e8285542e273b8ad02093&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/145605769.jpg?k=d118cf21f78fdf97ac60ed3580128e05f6518bd3cd3c183f54d19ab3bc99b3a2&o=&hp=1, "
Khách Sạn The One Hotel 2,VND 3.500.000,"Đạt điểm 6,5",Điểm đánh giá,10,Cà Mau,"MG1-01-02-03-04, Khu đô thị Vincom, Phường 1, Cà Mau, Cà Mau, Việt Nam, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/526873910.jpg?k=1ab65666add848aa03154e7a5efaff1beff8e4fd32c1cb8bf8d6b93f6d3832dd&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/526873899.jpg?k=b35edaf0bc52962c8a79afb36ecec890672a9f13984adb64e07ed043ae3150c2&o=&hp=1, "
Khách sạn Thiên Phúc,VND 990.000,"Đạt điểm 6,9",Điểm đánh giá,16,Cà Mau,"38 Lý Bôn 03, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/490882608.jpg?k=6c2656f47f9ac479517733252751059f52c42fee11705969f9c1beed78a8bc4b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/491019350.jpg?k=9fe00943436641878e9789d4583808f56c45d20a91e1af28cdae15bb4e5853b1&o=&hp=1, "
Homestay Nguyễn Hùng,VND 1.500.000,"Đạt điểm 9,5",Xuất sắc,4,Cà Mau,"Đất Mũi, Ngọc Hiển, Cà Mau 89812, Việt Nam, Rạch Tàu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/541024894.jpg?k=d211f7fb42acb0fe5ff1cee60657a95089bab5835eb670ecaabf41c1107fcc62&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/541031079.jpg?k=89082830939ea50fc47ca1d48131f191e3f30b56f32734ba14c8ec94dd75fe00&o=&hp=1, "
Khách sạn Phú An,VND 1.400.000,"Đạt điểm 7,8",Tốt,49,Cà Mau,"Số 24, Nguyễn Ngọc Sanh, Khóm 6, Phường 5 ,TP.Cà Mau, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/290877137.jpg?k=78b1465e0ec9cd170f9ac6134c2daf70be40f3ec7c9d0fa42778c6aa3800a86e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/149770524.jpg?k=870a12754bfa13da4867164c40b84fc0ba0d235bd1d01cb0c77ca78b3975bd0b&o=&hp=1, "
Vườn Quốc Gia U Minh Hạ,VND 2.250.000,"Đạt điểm 3,0",Điểm đánh giá,3,Cà Mau,"Ấp Vồ Dơi, xã Trần Hợi, Huyện Trần Văn Thời, Tỉnh Cà Mau, Xóm Mũi, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/537394710.jpg?k=4110589074bb7b1e5f0665fce2a3a2db01ecfe65b41e1135a91c812a4650a870&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/537394863.jpg?k=daafa56c9bb4bbb06ba845e4f9ee706cd7e1b4b5611e7da6c6b4bddb0472523b&o=&hp=1, "
Nhà Nghỉ THANH LIÊM,VND 1.250.000,None,None,None,Cà Mau,"146 Nguyễn Tất Thành, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/593383908.jpg?k=5c3f5f9868a3f663488cdcb9d9b596664a9eb8f1fa88c51243b7a366fc0d1e84&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/593383891.jpg?k=6f176fb953261866776c7ea6394b9cfab8e6eabfae03983b67ac1ebae4ce3f43&o=&hp=1, "
Nhà Khách 379,VND 1.350.000,"Đạt điểm 6,0",Điểm đánh giá,1,Cà Mau,"379 Ngô Quyền, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/550289124.jpg?k=001c23f5a14025cade19f1570c3360c4881efa2c3f6b1755414128f714243a60&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/498077097.jpg?k=e7b3950b109d3b7e668a3a3968050090b91db728a858838d4e6493ce475c9040&o=&hp=1, "
Bà Ngoại Homestay,VND 600.000,"Đạt điểm 9,1",Tuyệt hảo,25,Cà Mau,"Ấp Tân Thành, Xã Phong Lạc, Huyện Trần Văn Thời, Tỉnh Cà Mau, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/423297949.jpg?k=21654ccd63542112215a32c89e9d544770d8962153098d67854bc0c6b52d9f10&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/541580194.jpg?k=621b48092866b53c2111cfe7b57ff674b9292e4ba6bb845fa271d03800756931&o=&hp=1, "
Nhà Nghỉ THANH LIÊM,VND 1.942.500,Đạt điểm 10,Xuất sắc,1,Cà Mau,"146 Nguyễn Tất Thành, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/593385727.jpg?k=adfa1395c6e2abbe54b5e368a997c45443a7849be94e68c227ff4240d6285d40&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/593385678.jpg?k=34723656621a2dcf5e81eddca822cf43c973b618aed76a32c0af83d4993d8e0c&o=&hp=1, "
Khách sạn Gia Hưng,VND 1.300.000,Đạt điểm 10,Xuất sắc,1,Cà Mau,"41 Ấp Bà Điều, Xã Lý Văn Lâm, Thành phố Cà Mau, Tỉnh Cà Mau, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/422111639.jpg?k=3f7a335c70ed287dba1445a3319b485322f659e8659ccd59c86d659f86bff636&o=&hp=1, "
Căn phòng nhỏ,VND 2.520.000,None,None,None,Cà Mau,"115 Đỗ Thừa Luông, Cà Mau, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/597681126.jpg?k=db5d19ad5a0491dd5546195780099a2667290d82231adb5a122bbd5a07849f11&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/597681131.jpg?k=accf3cba3f04e0c0a36cdc29b9c5f68b4102f228f186ba1c9be976e46b608362&o=&hp=1, "
Linh Phuong 8 Hotel,VND 3.120.000,"Đạt điểm 8,0",Rất tốt,27,Cần Thơ,"97D Pham Ngoc Thach, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/503059312.jpg?k=4abdc935ce38e01e6a5561bda7586af61c96da657b9519f4c8b8b08a3124eb47&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/467197440.jpg?k=6f0bd25a5ad0a8045a22f2a78379ff556ea7c095a9d788aff989b854684f9a6f&o=&hp=1, "
08 Homestay,VND 1.120.000,"Đạt điểm 8,1",Rất tốt,43,Cần Thơ,"08 Bà Huyện Thanh Quan, P. Thới Bình, Q. Ninh Kiều, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/144678467.jpg?k=204b753db58a3c12324fd4a2ef200bc161f07ad395ed81d031a6aa493f49180d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/166711939.jpg?k=8c25f4bb422f61ef82d491c0168afba78bbe4f28021002a583e0af1697207481&o=&hp=1, "
Buddha Homestay,VND 1.224.000,"Đạt điểm 9,1",Tuyệt hảo,375,Cần Thơ,"137/89A, Hoàng Văn Thụ, An Cư, Ninh Kiều, Cần Thơ, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/227429137.jpg?k=ffc17c480769e3681951f2fd0bf9cab8171afe4e1cd22e8ecdfb42eaa68d93a6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/227429150.jpg?k=380278a9b6595701798bef3b6ff7f9549ed302b8f3cce0ec8010e98e9bb14a33&o=&hp=1, "
Phú Phương Nam Hotel Nhân Tây 3,VND 1.068.750,"Đạt điểm 8,9",Tuyệt vời,8,Cần Thơ,"26 Trần Quang Khải, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/587955034.jpg?k=56d3b9b0a1396b0ae6f0e6c3bae92c9c262d9a110ef76966c627bf728c6a4797&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/587995035.jpg?k=668391e39746d2bc68dbbf01db68afda81e571903ad6a0b4954e8668244373bf&o=&hp=1, "
khách sạn tina 5,VND 1.208.000,"Đạt điểm 9,1",Tuyệt hảo,402,Cần Thơ,"F8-7 -8 -9 nguyễn thị sáu, phú thứ, cái răng, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/498798943.jpg?k=d6b017582b2385fe33100cda45fd267763534ca0a3733d16a39b3fd888b0fe15&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/499699651.jpg?k=6a5035bf2b343b068cb9586f44613cd0f397550ff7c7b9e93a712295c3712051&o=&hp=1, "
V'Luna Hotel - Managed by THM,VND 2.064.269,"Đạt điểm 9,0",Tuyệt hảo,75,Cần Thơ,"Trần Quang Khải 19-D3, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/573817811.jpg?k=660e9351b70257d00a1318c91e5f07671c275f9b32b2d24b13cfa4c1f96a659f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/573818020.jpg?k=c03938c2ee9fada176d6ad45fc40688a2ad4e9cf28cf3327f488f8379587e36b&o=&hp=1, "
KP Hotel,VND 1.989.000,"Đạt điểm 8,2",Rất tốt,1.042,Cần Thơ,"09 Nam Kỳ Khởi Nghĩa, phường Tân An, quận Ninh Kiều, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/252551380.jpg?k=34ba97a64a375dea2cebfec67720d618811d06ae8e8dc149636a29a66cc508e1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/182185608.jpg?k=1cbebe2354b0a9902b55f4a8ab45d6668140aac333e2dd479dcb8227121e7cfa&o=&hp=1, "
Chill Guesthouse Can Tho,VND 1.500.000,"Đạt điểm 9,3",Tuyệt hảo,385,Cần Thơ,"Hẻm 14 Nguyễn Thị Minh Khai 14/187, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/414953815.jpg?k=df44bd87cbad97e6ac1302d77f651019e61f7edd055de6bc8f82a7abdb074f4a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/414953875.jpg?k=4aa7b2c579008cc73794aef2c27c40a4f61aeb63b2b6dafcc293b7c1b12e29c9&o=&hp=1, "
Hong Dao 2 Hotel,VND 1.368.500,"Đạt điểm 8,1",Rất tốt,126,Cần Thơ,"95 Mậu Thân, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/282267727.jpg?k=8a1155ebd66ebd896c1dcdf2c6485a121b73e18e61bf691044474583df37f94e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/283671221.jpg?k=0623bab3f293b1eef681d51459fd3ab01340eff68ba56f16a2012f1fb0c48f75&o=&hp=1, "
Brown House Resort,VND 1.312.500,"Đạt điểm 8,9",Tuyệt vời,261,Cần Thơ,"Ấp Mỹ Thuận, Xã Mỹ Khánh, Huyện Phong Điền, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/412129260.jpg?k=7b1e5fb7a138373a2662ad526668907e64a22a5c8d3476f7b09b359fbe48c3e9&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/412357336.jpg?k=758a5fdd4e899180e7228ae2a4a87e3dd66e46c46adc0bdc4075980fd7622bf8&o=&hp=1, "
Homestay KV,VND 985.500,"Đạt điểm 8,2",Rất tốt,5,Cần Thơ,"15 Lê Văn Bì, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/497278813.jpg?k=2a39c5c7aa08e39d380add7138b6868e954a72b8e83c948c99a95e35350993be&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/497278808.jpg?k=f02a036b3ac1300814d95ab3bb934e94e3b157cf90fde82f7758a187f7f3d64d&o=&hp=1, "
Huy Hoàng Hotel,VND 1.417.500,"Đạt điểm 9,5",Xuất sắc,2,Cần Thơ,"33 Ngô Đức Kế, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/580951797.jpg?k=f4cef289a8fd018e7761a85a4719acc96e25c8498ca3a919f78d32bf6af40de2&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/580944937.jpg?k=0b5e90858f2a1e66f36d6278c8959ac87bfbf8f36c4173980c4992cc360d661f&o=&hp=1, "
Homestay Mekong Can Tho,VND 900.000,"Đạt điểm 8,4",Rất tốt,70,Cần Thơ,"185G1 - KV Thanh My- Thuòng Thanh- Cái Rang- Can Tho, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/534787313.jpg?k=6acd2f2158844c24e7967936f9eb463c3591096c4e7b7412395b05200c298b37&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/534800963.jpg?k=316d5a8f025903ecf31d6e1de2caafae0d9e5e451f06a89e18c5d9d8444cf1ff&o=&hp=1, "
ON Motel,VND 1.000.000,"Đạt điểm 9,7",Xuất sắc,3,Cần Thơ,"R28 Đường số 2, KDC Nông Thổ Sản, Phường Phú Thứ, Quận Cái Răng, Thành phố Cần Thơ, Việt Nam, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/594704696.jpg?k=af26208f9cce665d367d15a0122b651f29a779b6c9b9e55d09f117a4569b2c58&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/597072056.jpg?k=7e3219b1e96b232e0cd56dc87545e2cc58a9180382603e62cb344ceb14d668ca&o=&hp=1, "
Mie Homestay Cần Thơ,VND 1.054.500,None,None,None,Cần Thơ,"107/44 Đường Xô Viết Nghệ Tĩnh, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/589881172.jpg?k=fbdaf7a67c544ddf9f220b29546e5c1711e3106b99958af7b095a3ca1c32fcda&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/591751409.jpg?k=18a3538bd71ea733b7f6ed4f6737a711bc2c3b0847e1303d8aa80e21d13044eb&o=&hp=1, "
Adora Dorm Bed with Balcony in the Center,VND 666.667,"Đạt điểm 8,3",Rất tốt,100,Cần Thơ,"2/32 Lê Lai, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/490453415.jpg?k=2889d306c57b9aaddfd963efd142d3a70341deee190fb244ac1d4630ee002a71&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/490664955.jpg?k=200e141739ec0b3d7ae98a0f15b1f19671a001d0ab8016d74a52cc6463a0d005&o=&hp=1, "
Riverside 1 Hotel,VND 4.016.250,"Đạt điểm 8,6",Tuyệt vời,440,Cần Thơ,"38 Lê Lợi, Ninh Kiều, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/520952310.jpg?k=af935fa6bb8ff5b2f1813cd4070ee7fc6269ef5e5645f72ae4a194fb60bf7823&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/439882783.jpg?k=b607d3670f48a0998d901b1edcdd74065e9c94bcf75c2627ef87fa68ffdc4839&o=&hp=1, "
Adora Central Park Hostel,VND 577.777,"Đạt điểm 8,1",Rất tốt,416,Cần Thơ,"6/28 Le Lai, An Phu Ward, Ninh Kieu District, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/550986439.jpg?k=9985ddbf13e74813ab43472f4f5f0519f6feb9d25a6a2a25d2768020198ce1b6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/239285340.jpg?k=bdbbca66abf1303343e70ca03db0d38bdc27461113b9ee1d049c44af5b87fb06&o=&hp=1, "
Dan Sinh Homestay,VND 1.147.500,"Đạt điểm 8,1",Rất tốt,129,Cần Thơ,"Ong Tiem Bridge, Thanh Hoa, Thuong Thanh, Cai Rang District, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/535002047.jpg?k=dcb8023fb0e6fd1b6259aecfa03fd89151f1fdfa3233298f6e9221cf83fe2f96&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/146775846.jpg?k=b6b974eaeae3bb6c6f0d0890e51ebc69f7d723b017b520ee84d3e6b6d51c3563&o=&hp=1, "
Lavender Hotel,VND 1.450.000,"Đạt điểm 8,2",Rất tốt,109,Cần Thơ,"131, KDC P2, đường Nguyễn Văn Linh, P. Long Tuyền, Q. Bình Thủy, TP. Cần Thơ, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/171910326.jpg?k=7b9636bfaf20200c250a7269b1f211823a2cfd0490ff49e4c4ca152fb8e7cabe&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/171874813.jpg?k=117909bb6f9061f16bdf2619151a403f1ed6d023f8a0b9b96a9a2dc838671b94&o=&hp=1, "
Motel Hoài An,VND 1.463.063,"Đạt điểm 7,9",Tốt,8,Cần Thơ,"126 ÄÆ°á»ng LÃª Lai, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/557251951.jpg?k=f9e518fc323f32df309a37361bd51596e3f07237d96df030b832f8f7ec6c1746&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/557251877.jpg?k=c9ed787751366ce24642bc20afddd2658869217bc56cf690253403163216fa49&o=&hp=1, "
Tulip Hotel,VND 1.716.217,"Đạt điểm 8,8",Tuyệt vời,16,Cần Thơ,"D5/10 + D5/11, đường số 2, Khu dân cư Long Thịnh phường Phú Thứ, quận Cái Răng, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/373414814.jpg?k=40139085b4e2b29af52712b18fb9329eb336b4a90b6b45887989a92a7cbf853e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/373414810.jpg?k=934bfdfc458c1b180239b602f0df4e726cb30d99738edc211a33bf3a69a08ba7&o=&hp=1, "
NAMA HOTEL - Ninh Kieu Center,VND 1.464.480,"Đạt điểm 8,2",Rất tốt,163,Cần Thơ,"32 Trần Đại Nghĩa, p.Cái kế, q.Ninh Kiều, Cần Thơ, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/397497206.jpg?k=87873ab864e85c12d9425379ad7554af5081bb8512e67815c858f1a953d561a9&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/456989982.jpg?k=3d5f43066e5dac3356cfa2ad0b349d0be761d797f24eaa981f1ef1f9e74e9d6e&o=&hp=1, "
Monaco Hotel,VND 4.233.960,"Đạt điểm 9,0",Tuyệt hảo,183,Cần Thơ,"69 Nguyễn Ngọc Bích, khu dân cư Hưng Phú 1, phường Hưng Phú, quận Cái Răng, Thành phố Cần Thơ, Việt Nam, Cần Thơ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/471824267.jpg?k=c75376c10f9fb1abc630057553bbbf92aa5b72c963c76470eeafd495b51d6a7d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/471822062.jpg?k=c317a726fc77d980ec8b2fe03205c1ebd09590a74d02d5e2cbc8c4d515ea01be&o=&hp=1, "
