name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Bánh Hỏi Lòng Heo Quỳnh,"X4GW+WGJ, AH1, TT. Phú Long, Hàm Thuận Bắc, Bình Thuận, Việt Nam","4,0",459,10.9773369,107.569483,Bình Thuận,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOFYEr6syvJb1nQzE9xtwm2J7Um1nL4gOYA1qbO, https://lh5.googleusercontent.com/p/AF1QipO5HeXSpwAbPW2h2nerq9VYvyWFBScu05Ye2M4, https://lh5.googleusercontent.com/p/AF1QipP6j7PyGB9aNmYvQABMjEg47YzrsI6t6tl6JI5Z, https://lh5.googleusercontent.com/p/AF1QipNjTjEGr1lW4OurPM5JTjOEllQHMOLjyVVQpWct, "
Quán Ăn 1989,"715, Tp. Phan Thiết, Bình Thuận 70000, Việt Nam",Chưa xét,0,11.0464576,107.8091398,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipOZrbZ3mvouWNn13H5SX_kQAY9Z0q68M5zoFse8, https://lh5.googleusercontent.com/p/AF1QipNRMOjAUsv1vW9U5dc0mA5DWcV9Si5i4tuS2Ovf, https://lh5.googleusercontent.com/p/AF1QipOZrbZ3mvouWNn13H5SX_kQAY9Z0q68M5zoFse8, "
Quán cơm Phát,"Thôn Đại Thành, Mương Mán, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,11.0464576,107.314755,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipMEOwITxaIF8BhgINGbqbrkQwlBHzzsK9t4xUaN, https://lh5.googleusercontent.com/p/AF1QipNLcNeuxLXO1Dh88PA0-fVl0DRc0Yzjc5G1xS2W, "
Nhà Hàng Sơn Tuyền,"83 Huỳnh Thúc Kháng, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận 77000, Việt Nam","5,0",5,10.9500679,107.6823972,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipP1F6tMP3dOgffp6Fy_QSqdk43nkb555bc2wETG, https://lh5.googleusercontent.com/p/AF1QipP1F6tMP3dOgffp6Fy_QSqdk43nkb555bc2wETG, "
Quán Cơm Tấm 86,"19 minh hòa, Hàm Minh, Hàm Thuận Nam, Bình Thuận, Việt Nam","5,0",1,10.9500679,107.1880124,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOsIwRUgK1jsbWt4jXd5mx2ml93vupVB-NZXu7-, https://lh5.googleusercontent.com/p/AF1QipPr69z4wrW1aSFZuRXagksbqY4LVzeBf1yq-0jl, https://lh5.googleusercontent.com/p/AF1QipOsIwRUgK1jsbWt4jXd5mx2ml93vupVB-NZXu7-, "
Quán ăn,"291 Trần Hung Đạo, TT. Thuận Nam, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,10.8464679,107.3004387,Bình Thuận,Nhà hàng châu Á,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Quán Cơm 7 Món,"W2GV+Q9F, QL1A, Hàm Mỹ, Hàm Thuận Nam, Bình Thuận, Việt Nam","4,5",2,10.9269445,107.4666524,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPlufdvH2txJ2M8Hm0FuXO3MVksjRgcEoFO3IW0, https://lh5.googleusercontent.com/p/AF1QipPRCZVxlkIm5QFxl0KB8ZYqzAXbcDSUaoFOTGtz, "
Quán ăn THIỆN PHÁT,"MP2C+WQ6, Tân Phước, Hàm Tân, Bình Thuận, Việt Nam","4,2",23,10.9269445,106.9722676,Bình Thuận,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNV7JCqc6lmtge1YZgdU0WIlMprKL2yay9nOz7Z, https://lh5.googleusercontent.com/p/AF1QipN1cg6fE5ewtSMzoTTwNq5hwpR9mq7uB2gS9ZfD, https://lh5.googleusercontent.com/p/AF1QipP9jP_LeA3TkJPtKJ-FtzEeB2heknb-4yOEXOfV, "
Nhà hàng Sông Duyên Quán,"362 Đường Phú Long, Phú Hài, Hàm Thuận Bắc, Bình Thuận, Việt Nam","4,7",36,10.9479394,107.5658359,Bình Thuận,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOd9CtJqo5wAAjuYN6RKdtHeSzkCYGkemAVpM1q, https://lh5.googleusercontent.com/p/AF1QipMM7Inh80P22WXbyd8ZlNjkmKKsYl7gYKxOBYjz, https://lh5.googleusercontent.com/p/AF1QipNFkeOOtjNQ8UBiMloSG8cW_W6B3kO42joYDDcq, https://lh5.googleusercontent.com/p/AF1QipMWu4Hiuftb-dyc34KlAkZDrQ06U3l6ta29hHsx, "
Quán cô chín,"PXC6+2H5, Văn Kê, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,10.7200049,107.3847169,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipNyF4hNqMUc4P8qoyFpflKQo9rteQa7ill1dn71, https://lh5.googleusercontent.com/p/AF1QipN4uaJmBkN_rYM6LXRrqpHHEn93kkiyLPEAsIXC, "
Bờm Restaurant - Hải sản - Cơm niêu Phan Thiết,"77 Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,5",67,10.9473682,107.6241972,Bình Thuận,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN_a7oaJABSauxGe2KWcwFBPPaE_yB4DM4-bUaC, https://lh5.googleusercontent.com/p/AF1QipPJBR4XDRwIUU2ZS2pg0JEIQ4cu0-ndXdXHog_D, https://lh5.googleusercontent.com/p/AF1QipMXNprfibc7HPdEHv_gLvhRkRFr-Dp18n2jwq5r, https://lh5.googleusercontent.com/p/AF1QipNVHeQo6d4H9TbJ3daqmf8fF-pU2fIHjsdZ0hpB, "
Quán Ăn hải sản 9 thuận,"37 Huỳnh Thúc Kháng, Phường Bình Tân, La Gi, Bình Thuận, Việt Nam","4,3",163,10.9473682,107.1298124,Bình Thuận,Nhà hàng hải sản,100-200 N ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPKdc0l2PIy_ZfPyNGQrohPknqdLqDY6f0NEmAj, https://lh5.googleusercontent.com/p/AF1QipP4PaGs2iK6ixxtjC5FOESaPvxTjYHPYMWKLoea, https://lh5.googleusercontent.com/p/AF1QipPzaQaqyt3yki8gbMLdMfQU4QoEUzyi1MxAESQ4, https://lh5.googleusercontent.com/p/AF1QipNYnVnwemlJ0MOmo4nvM0arkZ-QCyVRxjgVO1Dn, "
Quán Ăn 12,"12 Lê Duẩn, TT. Tân Minh, Hàm Tân, Bình Thuận, Việt Nam","4,3",3,10.8427317,107.0569879,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Quán Ăn La Gi,"JPQX+M3J, Tân Phước, La Gi, Bình Thuận, Việt Nam","4,4",7,10.6392226,107.1708681,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOVS3sjzJnRJ_GQanyTT6nd1HA6dqH7FXoWM_Kw, https://lh5.googleusercontent.com/p/AF1QipNuzxgFzJfC6QmbzaU3eroW1xgmydoljhFhNRdY, "
Quán ăn Minh Hiền,"W29P+8FJ, Hàm Mỹ, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,10.918347,107.4593733,Bình Thuận,Nhà hàng châu Á,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Strawy Restaurant,"38 Nguyễn Đình Chiểu, Phường Hàm Tiến, Hàm Thuận Bắc, Bình Thuận, Việt Nam","4,3",16,10.9458247,107.6220311,Bình Thuận,Nhà hàng,700-800 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipM8YAEYn3EorIiUg_so4YEuBhUjr_vUd2k0I-tX, https://lh5.googleusercontent.com/p/AF1QipOFSGFkk4IcDKC2_O-fRSlr58K1hNbblEe_ZqpQ, https://lh5.googleusercontent.com/p/AF1QipPVM3XfZ3JX2zc2LdUXWrVsYDJyCAme8_IRa42O, https://lh5.googleusercontent.com/p/AF1QipMFIouXUK4E97t-GbkVcKsZIWeRVwbhZx_K0NAf, "
Hải sản tươi sống Sóng Biển,"158 Lê Lợi, Hưng Long, Thành phố Phan Thiết, Bình Thuận, Việt Nam","3,3",299,10.9226148,107.5352225,Bình Thuận,Nhà hàng hải sản,₫₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOmWQpSVJh2SnWxxMDSSGbzQTaHK89XCcptR5dx, https://lh5.googleusercontent.com/p/AF1QipPsQrNmyDbkSR5yCB8yw5GLLCZG0bFbcYLgeD-1, https://lh5.googleusercontent.com/p/AF1QipOpoqeRtpUF2PmYDtDHrnFVYuXe_qgwksBWCMzz, https://lh5.googleusercontent.com/p/AF1QipO2MXDu406Fl0nAyPEsfIq8PeiH6bMkFttaNyct, "
Hội Quán Dê Ngon 2,"126A QL1A Km 32, Tân Lập, Hàm Thuận Nam, Bình Thuận, Việt Nam","4,4",42,10.9226148,107.0408377,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNdXiNhQp18r8a77-9Ch8jPK6AJmq_aFRHoN8HA, https://lh5.googleusercontent.com/p/AF1QipP3rz35CbUHrGVd6PIRMJ2WdkipkDq_-lqqn1Hr, https://lh5.googleusercontent.com/p/AF1QipOlI-1PAHkT5hps7aNKXBO2-9txNyyUBLsKhSU, https://lh5.googleusercontent.com/p/AF1QipPV6Q8dj3EHYHoky3DntHvfFGq1jpviexTNUiak, "
Quán Ăn Bình Dân Cô Tâm,"175 QL55, Sơn Mỹ, Hàm Tân, Bình Thuận, Việt Nam","5,0",6,10.6594026,107.1119944,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPuV0iaUJt7qnK3DGRW7IabbrjBrVx3nlUXxvCH, https://lh5.googleusercontent.com/p/AF1QipPcRarP3FdQlzQjfNBdFTGWR1ApKso54Je0f2WT, https://lh5.googleusercontent.com/p/AF1QipOS3h-NXET-qCqsd4mrVDjcVayWpnZhKMlzRhx7, https://lh5.googleusercontent.com/p/AF1QipOUHPFRsoGuR7PGqnCNCkkgVgGnfdmGf_0PWUE-, "
Quán ăn 28 k co,"193 Tôn Đức Thắng, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,2",5,10.9347433,107.5343176,Bình Thuận,Nhà hàng châu Á,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPEX6k1BBgLP7GEtin8ZJBEnQl6jHZxRjIkNxxq, https://lh5.googleusercontent.com/p/AF1QipPEX6k1BBgLP7GEtin8ZJBEnQl6jHZxRjIkNxxq, https://lh5.googleusercontent.com/p/AF1QipM7imoHEq1XXHs6O6UnzuLcMSaXECglxkqi8Vi-, https://lh5.googleusercontent.com/p/AF1QipN-RdbgtVxpt3MDWYWGNkoj_Yon2tWK6OJ7L68P, "
Quán Cơm Bình Dân Xuân Sang,"15 Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,2",6,10.9410789,107.6136255,Bình Thuận,Nhà hàng Việt Nam,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN7YMxy_ZpmTS1dyHtzey1TlXudcfaECKzFL5jK, https://lh5.googleusercontent.com/p/AF1QipPHmtbJXCVcOhfDQx0_B-sbVIJY3fBwY2udZaGP, https://lh5.googleusercontent.com/p/AF1QipNcqcMJtH6pRMu1cQReSjqi16TK37ADY3Yb9ipz, https://lh5.googleusercontent.com/p/AF1QipNXgNJdxXCvQELYuWRCFzWNN-vYaHDgWdGcFROe, "
Quán ăn cá lồi xối mỡ Bà Ba,"W3FW+G7M, Đức Thắng, Thành phố Phan Thiết, Bình Thuận, Việt Nam","5,0",4,10.9238354,107.5188742,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPtJ7a21PIIL1moYd4rLt62C1CAoUzLRXUgQBx-, https://lh5.googleusercontent.com/p/AF1QipOlRRqqNbFAcys1U1jDxeW2sm6YCmTLf-OogQa_, "
Quán Bé Nhỏ,"06 Hàn Thuyên, Lạc Đạo, Thành phố Phan Thiết, Bình Thuận, Việt Nam","5,0",1,10.9211247,107.5188303,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Cơm tấm,"W3F4+MX7, Hàm Mỹ, Hàm Thuận Nam, Bình Thuận, Việt Nam","4,0",1,10.9241532,107.4806277,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOzDndSNoymmPZmf0qrqB2p54vnB8DXgWJ2_WEV, https://lh5.googleusercontent.com/p/AF1QipNaBkl26Z4wzjAKePXcZgOgvO9YPwHI6tpzIx2y, "
Quán Cậu Năm,"Q2RF+386, Thôn Tiến Phú, Thành phố Phan Thiết, Bình Thuận, Việt Nam","5,0",1,10.7902317,107.4465358,Bình Thuận,Nhà hàng hải sản,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Quán Cá Nướng Ông Già,"33 Hoài Thanh, Phú Tài, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,9",16,10.9272618,107.5123291,Bình Thuận,Nhà hàng hải sản,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipO4hFAr9EQu9fLsN09V5wU5HvvRT6M9AOTuHFH9, https://lh5.googleusercontent.com/p/AF1QipPGNX6ILlXf6stNGLreGYtYpjEgh4Rz6jjwdbdR, https://lh5.googleusercontent.com/p/AF1QipNZoZiPZBsC2GU9cFfg7icvlYvROjQA0QX3oqcm, https://lh5.googleusercontent.com/p/AF1QipNwEIVgyhgyH1tYYX1oR5izaNDifexGChDLJBME, "
Quán An Nam,"5PJ7+3JR, Bình Thạnh, Tuy Phong, Bình Thuận, Việt Nam",Chưa xét,0,11.1802254,108.1372325,Bình Thuận,Nhà hàng hải sản,Không có giá,"Đồ ăn mang đi, ",
L'Oceane Restaurant,"W5PG+GFX, Unnamed Road, khu phố 1, Thành phố Phan Thiết, Bình Thuận, Việt Nam","3,7",18,11.1802254,107.6428477,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipP4bc-65L_tM_yV04ymh30p_BHcawCh8bPt56Aq, https://lh5.googleusercontent.com/p/AF1QipPz1316wILol_Qe7J8PZndw4HjE9e4XrgqFJFWT, https://lh5.googleusercontent.com/p/AF1QipNqnnFaEaXaNpxH4nFu3R34Hz_BLjFgz-XyxwFI, https://lh5.googleusercontent.com/p/AF1QipMgFq8buv-lgy62EDUOjyp-NYRZf2SUZoPRzxAz, "
Quán Xuân Lành,"5MMV+JQR, ĐT716, Bình Thạnh, Tuy Phong, Bình Thuận, Việt Nam","3,9",8,11.1841216,108.1176029,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMRlQgI5-BlE_G5m39Tjg0DxDZFlT9nFMi-Bsio, https://lh5.googleusercontent.com/p/AF1QipMhn_BDW8ezT0TmBYbgv4iVy0Ou2kh27Ujb8OSq, https://lh5.googleusercontent.com/p/AF1QipNKHGoSreH0zAt_1yERt0MijDlhCym2GQicBPam, "
Love Sushi Lounge Cafe,"169/171 Tôn Đức Thắng, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,7",615,11.1841216,107.6232181,Bình Thuận,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP6us5aNaL9q1lQh7CPtGNE0SZXdmb45SHbPm3i, https://lh5.googleusercontent.com/p/AF1QipNupNVLhM5t4eNkvXGLiHaRBzEOS-GfqmU-Q91W, https://lh5.googleusercontent.com/p/AF1QipNGjI-eYrAUUVms-C4BaxPzi63qzySpHgdZ3Iya, https://lh5.googleusercontent.com/p/AF1QipOOxVzH0UDGQ_e-2s6USirFOxFfaJ3rnIyL7Z3m, "
Bánh Căn Lân Nguyệt,"8 Đ.Hải Thượng Lãn Ông, Phú Trinh, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,1",1.493,10.9305109,107.5221969,Bình Thuận,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, ","https://lh5.googleusercontent.com/p/AF1QipOxcpvuvL4fbEvqG46Ivc2I3qlZ5uyocQ8-EWcp, https://lh5.googleusercontent.com/p/AF1QipMn-eLsCQaDugYWBbLkUoXe9_FpKzbzLgw_byjC, https://lh5.googleusercontent.com/p/AF1QipNM4ZH5_-1P24bv78MVSe5Tdj1HCbuh9rS7jzRv, https://lh5.googleusercontent.com/p/AF1QipOpYUhhZS17-MVqwNm7AN7s3pjbCYNFOAuAAUys, "
Cơm Niêu Panda - Panda Food,"197 Hùng Vương, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,9",1.088,10.9379006,107.5402356,Bình Thuận,Nhà hàng cơm,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPk05lCkmcaCx8z9J0Qrv_UtcBLwps42NCPye1S, https://lh5.googleusercontent.com/p/AF1QipMUawJCb1Uw1vyMr3P_fzxkN1leK2q5ouVKwpJ1, https://lh5.googleusercontent.com/p/AF1QipNywmiRxhxyAkL2AYqz3OTEwJIq-AEkSmEQHOgR, https://lh5.googleusercontent.com/p/AF1QipPJ_W6op3MJ-HuOehA7LkL-kT8kTyuVz8ByLo1V, "
Café Blue Lagoon Restaurant,"W7WX+386, Mũi Né, Hàm Thuận Bắc, Bình Thuận, Việt Nam","4,1",49,10.945151,107.7214927,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN2ja86eB0EiyhS8LDVxjuxoJqtYJFhP9Bwu84j, https://lh5.googleusercontent.com/p/AF1QipMPu79SIOivUcFNc8T73EuiDuVQjiEHLIVFacSK, https://lh5.googleusercontent.com/p/AF1QipPQQGpwI4kdzUVVO_f_hCVwRjYGnL2TNOELo90_, https://lh5.googleusercontent.com/p/AF1QipOIkFfnuhK3YEEPvxo2_PLG5SmC4cl6d3HxVvyj, "
Chjnsu Quán,"Ngã tư, Hàm Thuận Bắc, Bình Thuận, Việt Nam","5,0",2,10.9375682,107.5063301,Bình Thuận,Quán nhậu kiểu Nhật phong cách hiện đại,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOBSauAvQlihwAY0JP5x2vzNpRb4s1xVdLEjvsr, https://lh5.googleusercontent.com/p/AF1QipMaYZiNkLzvQwC9UqEeDlYoAU6V9cj8pTtjiOhs, https://lh5.googleusercontent.com/p/AF1QipMG_aorlac4GOWZdhOQwvNoXDFdocT-swcLINjF, https://lh5.googleusercontent.com/p/AF1QipNrlZMZqakUwz5VnPBDbTHGGBzLnbLj812ivavl, "
Thuan Nam Food,"RVQ6+Q8W, ĐT712, Lập Hòa, Hàm Thuận Nam, Bình Thuận, Việt Nam",Chưa xét,0,10.9375682,107.0119453,Bình Thuận,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Chả Lụi Hàm Tân,"271 Huỳnh Thúc Kháng, Mũi Né, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,4",76,10.9391623,107.7068077,Bình Thuận,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMswBrcQrHNXrlKLXAXKEASPQz5EXEZGxdTxKkR, https://lh5.googleusercontent.com/p/AF1QipPfqbilemVPTaCh3W5fI3AIqaibpYLrO2jcs8OS, https://lh5.googleusercontent.com/p/AF1QipNaX16txznHhHfoAkEprOWlgE-Zu1LDLhK_h4Wx, https://lh5.googleusercontent.com/p/AF1QipM6u7fDU7qWWePnhZVtdAmk6gapnyUoYcx319qn, "
Quán Cơm Lagi - Bún Bò Huế 3 Sang,"130 Thống Nhất, Phường Phước Hội, La Gi, Bình Thuận, Việt Nam","4,2",128,10.9391623,107.2124229,Bình Thuận,Nhà hàng ăn nhanh,₫,,"https://lh5.googleusercontent.com/p/AF1QipMhrEP3SWaznaDD-Ruj5oTg5oMxS0OMDFHh1qlg, https://lh5.googleusercontent.com/p/AF1QipOyZ2mf3c9IM1ZCWIFJ7aC5A1scLjq_uKiX7jQv, https://lh5.googleusercontent.com/p/AF1QipMo7sqecE_wdn4RDQsJm8vPzE0Kh2pMGeq6H0Fg, https://lh5.googleusercontent.com/p/AF1QipOE_rny6_KPwkQQxcVnH9rFspFEARpIo0RN3Mme, "
A khạp quán,"6PQM+QWQ, Unnamed, Road, Tuy Phong, Bình Thuận, Việt Nam","4,3",6,11.2394603,108.1580625,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ",
Quán Bi Bo,"191 Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,4",3.194,11.2394603,107.6636777,Bình Thuận,None,₫₫,,"https://lh5.googleusercontent.com/p/AF1QipOGDylFGzt1WyA9YhT2HvU0ULEdvaZI7gzbBP9H, https://lh5.googleusercontent.com/p/AF1QipNumNQVR81OkeUB3YtI7vCEs7jN-U3PlbBl20TP, https://lh5.googleusercontent.com/p/AF1QipMuK2Aa_z7EsvQ__nsvmJYhn_tUXj4MRP0YazBt, https://lh5.googleusercontent.com/p/AF1QipOXHXNU1ZXUloNU6gNByS9VvPfG1N90Ui1UNyBP, "
Bánh Xèo Cây Phượng,"49 Tuyên Quang, Bình Hưng, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,4",102,10.9314942,107.5316083,Bình Thuận,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNx7pZIurtw96g7b4DQGNBOu7zqwE-Ly1UhEoXH, https://lh5.googleusercontent.com/p/AF1QipOmtA3N6ty5XAkva2aP5W8audKgSC4FWvIcHl2f, https://lh5.googleusercontent.com/p/AF1QipMEq4If9ksuBLyfGtJcXgc5NgAWmvCts3p9nJjw, https://lh5.googleusercontent.com/p/AF1QipMl2YeQx2p0c7C9KQuSaMJdKh4ViAFDiTLz07z1, "
Hải Sản Tươi Sống Năm Loan,"G54 Hùng Vương, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,0",464,10.9379268,107.5459363,Bình Thuận,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMrmQVjMRJsKY9x43TpzBG-VxHd2jcdq-lTZXOs, https://lh5.googleusercontent.com/p/AF1QipPieF5c7MsyChVjnuEIDIqODI8fw8sfI7l1oYAL, https://lh5.googleusercontent.com/p/AF1QipN8Va0o8pd1EqVBkrJaYDTPn3LK4hWovApMs9OH, https://lh5.googleusercontent.com/p/AF1QipPLyIkNzVPXTRxxSIKrVsomU04T43313yMdzlrG, "
Tam Cafe (MÓN NGON VIỆT NAM) Nhà hàng gia đình,"Hẻm 69/3 Nguyễn Đình Chiểu, khu phố 1, Thành phố Phan Thiết, Bình Thuận, Việt Nam","4,4",36,10.9480476,107.6232931,Bình Thuận,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOsWk9IOiwGN9-fnX7MRNwa8Z6dnY-_LKjPa3nH, https://lh5.googleusercontent.com/p/AF1QipNpVom3cnMnWhpib_Quxx3ckK9N5ODTnQnO4o4j, https://lh5.googleusercontent.com/p/AF1QipNK5orRE_CHiOJnC-AjuwSPB7cbHgwPSOESPUzZ, https://lh5.googleusercontent.com/p/AF1QipMLiJVcknGDWAPUY13Ognb0clEeLZuVkhx_2R5g, "
Beertown Restaurant & Pub,"và, Ngã tư Châu Văn Liêm, Hùng Vương/Đường Lê Đại Hành/40 2, P, Tp. Phan Thiết, Bình Thuận 800000, Việt Nam","4,0",96,10.9393836,107.539173,Bình Thuận,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOL5tc5pTQgZ3SFzjiSWAFbWOzKo3RntSx7tkeX, https://lh5.googleusercontent.com/p/AF1QipOtHFlUXMarKVHztfSj1uXTzWsFf1htFrxpnfVB, https://lh5.googleusercontent.com/p/AF1QipP5gy-rh3s1ywBuJq6ce4MTFJp5ups095-TFfAt, https://lh5.googleusercontent.com/p/AF1QipO1wtOHbcc_iwRBLivZJ5vzZaibAZU84Q4lYuqr, "
