name,score,category,price,address,province,review count,description images
Đập Tam Giang,Chưa xét,Đập,Không có giá,Không có địa chỉ cụ thể,Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNtILytbu23BMP276NqcdU6twNV2WggNL4dmD_S, https://lh3.googleusercontent.com/p/AF1QipPSd2hVf6GH7--qlRNqi4zARe9efGBtjccXbE7W, "
Hồ điều hòa Hồ Sơn,4.6,Công viên,Không có giá,"38V4+X59, Phường 5, Tp. Tuy Hòa, Phú Yên",Phú Yên,343,"https://lh3.googleusercontent.com/p/AF1QipOKWwlbko4ggsmwYX-qX_IgOMpGEbopbYFYpEb_, https://lh3.googleusercontent.com/p/AF1QipN7zJ_qGk6wRUHcrPM9sprJmrPW5akR0n-PXrzW, "
Hòn Yến,4.7,Đảo,Không có giá,Phú Yên,Phú Yên,158,"https://lh3.googleusercontent.com/p/AF1QipOWlALBXqfiMAHqwlc4bL0gZX4Cq5sDa-yvSqG9, https://lh3.googleusercontent.com/p/AF1QipNv_QYfw1bCLuXkxcTaIXDXyrtlypQ06HGadKQZ, "
Vịnh Xuân Đài,4.4,Vịnh,Không có giá,Không có địa chỉ cụ thể,Phú Yên,216,"https://lh3.googleusercontent.com/p/AF1QipOLMxvkmu1wtGEf_u-W4VJJZVXYo-rNoLPtmHek, https://lh3.googleusercontent.com/p/AF1QipOwOxTdLexI5CkP2OfMYi0HOC7HZ1Tlv_VjKmeP, "
Bãi biển Long Thủy,4.2,Bãi biển,Không có giá,"An Phú, Tp. Tuy Hòa, Phú Yên",Phú Yên,144,"https://lh3.googleusercontent.com/p/AF1QipPluP9gh1MozgI3RdgTAszDZ_RaMBb56on3kig, https://lh3.googleusercontent.com/p/AF1QipNPpcYhM_hTWZwe3h1cabiD4VxWSl16nbhHq4Dm, "
Quảng trường Nghinh Phong,4.8,Công viên,Không có giá,"4884+FRQ, Bình Kiến, Tuy Hòa, Phú Yên",Phú Yên,125,"https://lh3.googleusercontent.com/p/AF1QipPXClggiLOGAdNVAxkU_A4RjFmoLhN36SBObr8V, https://lh3.googleusercontent.com/p/AF1QipNtDdMMvzem1VZ47rMTtlWjRe7-u7_7YI6rNwIo, "
Bãi biển Tuy Hòa,4.5,Bãi biển,Không có giá,"Tp. Tuy Hòa, Phú Yên",Phú Yên,390,"https://lh3.googleusercontent.com/p/AF1QipOwFvy8kWkWFjcLnHT9e5yoViNMza3HKDanc10J, https://lh3.googleusercontent.com/p/AF1QipNNFsvxEcmhYqIcxAXe2UpxhvELMhHYb2gYiLbM, "
Cù lao Mái Nhà,4.5,Đảo,Không có giá,"Tuy An, Phú Yên",Phú Yên,131,"https://lh3.googleusercontent.com/p/AF1QipM34hYWl-30NWCFtFtluheJJPt95Kn_QWq63jOj, https://lh3.googleusercontent.com/p/AF1QipMYqBjCKYBLIzVJ75FgIXXPtmqyZZPkOlJTrNEP, "
Vực Hòm,4.7,Điểm thu hút khách du lịch,Không có giá,"An Lĩnh, Tuy An, Phú Yên",Phú Yên,443,"https://lh3.googleusercontent.com/p/AF1QipPDwiPfX3dBObIriQb-HM-l600HTskEWWFpl_Xj, https://lh3.googleusercontent.com/p/AF1QipMnmhtKMXuuRR5FkEfmOfA-nuWncedeakPP2J5K, "
Núi Chóp Chài,4.5,Đỉnh núi,Không có giá,"Tp. Tuy Hòa, Phú Yên",Phú Yên,131,"https://lh3.googleusercontent.com/p/AF1QipO1qykP2FZ0cD8neZ2JTb6vQ0NQsipHhFxO8143, https://lh3.googleusercontent.com/p/AF1QipPHYz-LrrKs1AXMyq9Q3DxYM2W0o4QyW28mC-I, "
Biển Vịnh Hòa,4.1,Bãi biển công cộng,Không có giá,Không có địa chỉ cụ thể,Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOYbiY52bRCjky1R5pFU_tzue_iAn5YXXFVdkrf, https://lh3.googleusercontent.com/p/AF1QipP9rK1DVti2l6fFZ9BNDdoMy99Qkv28tPb8RRoz, "
Vực Song,4.5,Điểm thu hút khách du lịch,Không có giá,"54MX+XWP, Thôn Vĩnh Xuân, Tuy An, Phú Yên",Phú Yên,95,"https://lh3.googleusercontent.com/p/AF1QipNvpyQ4Oqp7a0Bpxa23xyPniqFQirnYweZoi9EA, https://lh3.googleusercontent.com/p/AF1QipNqWNari8uBnEiYWgjx0BtWgFXeLr0kBHlTb0oO, "
Dương Đoàn Homestay Cù Lao Mái Nhà Phú Yên,4.6,Nhà nghỉ dưỡng,Không có giá,"Gềnh Đá Hang Cọp, Phước Đồng, An Hoà, Tuy An, Phú Yên 56200",Phú Yên,31,"https://lh3.googleusercontent.com/p/AF1QipMEt94LkcMAWLtvU-RGgAXVuPhE_a5AiuT0Nx-l, https://lh3.googleusercontent.com/p/AF1QipNDvOhFfixXFSGCEr0fr45UlzwheqbYymFH1c5u, "
Đảo Điệp Sơn,4.1,Bãi biển,Không có giá,"Vạn Ninh, Khánh Hòa",Phú Yên,235,"https://lh3.googleusercontent.com/p/AF1QipPcvQoxYy1d2pa2VPlkJMk91Yy0-e94jxKsMQKJ, https://lh3.googleusercontent.com/p/AF1QipOkXfNt7CtU3R6UyEM901UUVIIeKf2KoT-bTP4w, "
Bãi Xép,Chưa xét,Khu dân cư,Không có giá,"Ghềnh Ráng, Quy Nhơn, Bình Định",Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipPZET7zqBFeNvwKNhn84U6Ae_CxgIxIpsfSNTZW, https://lh3.googleusercontent.com/p/AF1QipMPw1dopQ0GdYCkxWlOdRXMLCSYt2JENkqMsMxL, "
Bãi biển Vịnh Hòa,4.3,Bãi biển,Không có giá,"Từ Nham, Sông Cầu, Phú Yên",Phú Yên,156,"//lh3.googleusercontent.com/proxy/08GluRscEFVm1zt6plpoaD0zg8ogGeQgmqWNWO_QdnF0M7zm_jDF0JFa312yHpmn-Vgo7fKjdsyOGusUT71VXU0Tt4GnZLwGMTP0ul2ZrehVPdv2QUzk-AovyCrNzyaV5z2Enn7u6Q2fTtVB08513xdQeT2jSQ, https://lh3.googleusercontent.com/p/AF1QipNCEMogaLbsk_bL0TlghrcLY7Cu60LHVQSDFCfP, "
Tuy An,Chưa xét,Administrative Area2,Không có giá,Phú Yên,Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipP5uBMA9DjUp1pBMb_oP0yf4e0ihjFVXUJ4eczB, https://lh3.googleusercontent.com/p/AF1QipNX6mxn3rkGANcvZ6qYbr-MPArm7at3hhYW78Xy, "
Hải Đăng Gành Đèn,4.6,Điểm thu hút khách du lịch,Không có giá,"Thôn Phú Hạnh, An Ninh Đông, Tuy An Phú Yên Phu Yen Province, 56000",Phú Yên,293,"https://lh3.googleusercontent.com/p/AF1QipOoFUPZUFwwkRc2EYcK2q8cCnibiSoS0wd5Gd2g, https://lh3.googleusercontent.com/p/AF1QipPCTCt74Oh2qjGff9OA7F-pNKAhb5nv-ZLfe7I, "
Gành Ông,4.5,Điểm thu hút khách du lịch,Không có giá,Không có địa chỉ cụ thể,Phú Yên,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOrf1n9SjnNdykjcOPt3IDhQsCg960TRorMs_Aw, https://lh3.googleusercontent.com/p/AF1QipMD4r-h-39LH8jKKy0lHrkWt_Ggf6xVyf8gxhPV, "
Cảnh Phim Hoa Vàng Trên Cỏ Xanh,4.0,Công viên giải trí,Không có giá,"57RX+RXQ, An Chấn, Tuy An, Phú Yên",Phú Yên,758,"https://lh3.googleusercontent.com/p/AF1QipOrf1n9SjnNdykjcOPt3IDhQsCg960TRorMs_Aw, https://lh3.googleusercontent.com/p/AF1QipMD4r-h-39LH8jKKy0lHrkWt_Ggf6xVyf8gxhPV, "
Bãi biển Đại Lãnh,4.6,Bãi biển,Không có giá,"Đại Lãnh, Khánh Hòa",Phú Yên,49,"https://lh3.googleusercontent.com/p/AF1QipOgWq4YOt1yYSZw7DR1Foj0f09xRsGyj64GtBAP, https://lh3.googleusercontent.com/p/AF1QipP5a4MgTQiL3whOn9VCZkUIK-9vIU6eUwUtcjwx, "
Bãi Bàu,3.8,Bãi biển,Không có giá,"Bãi Bàng, Xuân Hải, Tx. Sông Cầu, Phú Yên",Phú Yên,33,"https://lh3.googleusercontent.com/p/AF1QipOgpS44RJNyx6lmO2stBY2-6FFu0YKMnnAWuke1, https://lh3.googleusercontent.com/p/AF1QipMUKcNn9bOPrnjy8E9eSlHjYg1q6feKEWunISVa, "
Bãi biển Gành Đá Đĩa,4.6,Bãi biển,Không có giá,Phú Yên,Phú Yên,376,"https://lh3.googleusercontent.com/p/AF1QipMbWJPAqpjZcrr0bs8NlMrZKg1g3gtDR-UxHHte, https://lh3.googleusercontent.com/p/AF1QipMwea9Aos9KCW9n13sVOqzoCbXvzzgdRPzrPwVl, "
Bãi Rêu Xanh - Xóm Rớ,3.8,Bãi biển,Không có giá,"Phú Đông, Tuy Hòa, Phú Yên",Phú Yên,168,"https://lh3.googleusercontent.com/p/AF1QipPaU2FB1psBOJcsyWXTmKmGUxnrfrj55387o70, https://lh3.googleusercontent.com/p/AF1QipPzisikoQDuvy6rBPEcyx9oHnRvCHbXHD9qFiR8, "
Động Thiên Đường Paradise Cave,4.7,Điểm thu hút khách du lịch,2.000.000 ₫,"Km 16 Đường Hồ Chí Minh, Nhánh Tây, Bố Trạch, Quảng Bình",Quảng Bình,5.589,"https://lh3.googleusercontent.com/p/AF1QipNc7gZwGx8lvUZpq80uuYH1Mm1CrrffY9meIfQ, https://lh3.googleusercontent.com/p/AF1QipMcRCugI9A403N6yefN4ZFTAO7loGBFKAEdZb0Z, "
Hang Sơn Đoòng,4.7,Điểm thu hút khách du lịch,Không có giá,"Tân Trạch, Bố Trạch, Quảng Bình",Quảng Bình,759,"https://lh3.googleusercontent.com/p/AF1QipNc7gZwGx8lvUZpq80uuYH1Mm1CrrffY9meIfQ, https://lh3.googleusercontent.com/p/AF1QipMcRCugI9A403N6yefN4ZFTAO7loGBFKAEdZb0Z, "
Suối Nước Mooc,4.1,Điểm thu hút khách du lịch,180.000 ₫,"Phúc Trạch, Bố Trạch, Quảng Bình",Quảng Bình,1.704,"https://lh3.googleusercontent.com/p/AF1QipPSF4I_mDzxAY_U2NtkbSRQ56BedDLB3Qh9_Hsq, https://lh3.googleusercontent.com/p/AF1QipO1wWsHB1CskbyTGJ1A0y0syHz9EG4JwIt70Piv, "
Biển Nhật Lệ,4.4,Bãi biển,Không có giá,"189 Trương Pháp, Bắc Lý, Đồng Hới, Quảng Bình",Quảng Bình,736,"https://lh3.googleusercontent.com/p/AF1QipNWhoH21rem6iSJ76sPqBRXJfioNaIEKQXjTye7, https://lh3.googleusercontent.com/p/AF1QipMsR3taac3q5YF0VE7MTxRBTrDsqqbvShKeGRM2, "
Hang Sơn Đoòng,4.7,Điểm thu hút khách du lịch,Không có giá,"Tân Trạch, Bố Trạch, Quảng Bình",Quảng Bình,90,"https://lh3.googleusercontent.com/p/AF1QipNBtnklIMFQvjE-QEGEH-37Y-RhzUhvnBbGD9XM, https://lh3.googleusercontent.com/p/AF1QipPCw0Dt37TBSBVIW2VgujomoeBDqCx7xcx4NwGs, "
Động Phong Nha,4.7,Điểm thu hút khách du lịch,Không có giá,"H7JM+V6, Sơn Trạch, Bố Trạch, Quảng Bình",Quảng Bình,490,"https://lh3.googleusercontent.com/p/AF1QipM2yMrqO2FN293oLZdKi6CW1bQLS2My2EApq7d7, https://lh3.googleusercontent.com/p/AF1QipNCJ_5D6rbjj-XvmcUGR0JmIWAHmBuhZhWieOyl, "
Vườn quốc gia Phong Nha – Kẻ Bàng,4.7,Công viên quốc gia,150.000 ₫,Quảng Bình,Quảng Bình,510,"https://lh3.googleusercontent.com/p/AF1QipO2A6JjN65jerd7MpXygev6zmJjZ-hwgVFv7oYj, https://lh3.googleusercontent.com/p/AF1QipP5jTvjFQIBaJ0jxr1D-L5oYkbzU8HJN9PPCibQ, "
Bãi Đá Nhảy,Chưa xét,Khu dân cư,Không có giá,"Thanh Trạch, Bố Trạch, Quảng Bình",Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipO_XkqVj3L5Uzq3hpBNwpdWAdqWdBviUA_pMZT1, https://lh3.googleusercontent.com/p/AF1QipPElUxeXtoy1GMX7HLWhBpKyFUvQ9Aw3YlLzvme, "
Đồi cát Quang Phú,4.3,Khu vực đi bộ,Không có giá,"567 Trương Pháp, Quang Phú, Đồng Hới, Quảng Bình 512000",Quảng Bình,4,"https://lh3.googleusercontent.com/p/AF1QipMlZKIhmcgT3d3XTYQKGXWA6E4wpbeGpBBFb6Xv, https://lh3.googleusercontent.com/p/AF1QipM1hgpw7nQaJ_F1_Vy3ukStPf-fCJ-2v_9VUtRb, "
Bãi biển Đá Nhảy Thanh Trạch,4.3,Điểm thu hút khách du lịch,Không có giá,"MG67+8WP, Thanh Trạch, Bố Trạch, Quảng Bình",Quảng Bình,908,"https://lh3.googleusercontent.com/p/AF1QipMEaSeo5auqDFMzlaUV8dpajGrejKVyS8oBn9Hi, https://lh3.googleusercontent.com/p/AF1QipPYvsayXpXy01wXL3US6wWs2R6Y4lWuUNVezXly, "
Chùa Hoằng Phúc,4.6,Chùa phật giáo,Không có giá,"5RX7+MGF, Mỹ Thuỷ, Lệ Thủy, Quảng Bình",Quảng Bình,613,"https://lh3.googleusercontent.com/p/AF1QipPYvsayXpXy01wXL3US6wWs2R6Y4lWuUNVezXly, https://lh3.googleusercontent.com/p/AF1QipOlL24hzw-PUHd64Jv66BiqYSHjnX0N_yXezr_G, "
Tien Son Cave,4.8,Điểm thu hút khách du lịch,Không có giá,"H7HH+V9, Phong Nha, Bố Trạch, Quảng Bình",Quảng Bình,11,"https://lh3.googleusercontent.com/p/AF1QipOLoyiErROSkjifj6mfgvUg2qcdGseX8mnZaHsc, https://lh3.googleusercontent.com/p/AF1QipOVuNvi7v_XR96Jx2UzUaHSEYeu48nVNVQWdTPw, "
Tượng đài Mẹ Suốt,Chưa xét,Tượng,Không có giá,"Đồng Hải, Đồng Hới, Quảng Bình",Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMJxh_E6RPOmuZqzbEFF_7h5hhS6RVVUb8phxKs, https://lh3.googleusercontent.com/p/AF1QipN4MuXj7tUZ0b0QiaFiCT7G1zFZ2NmPgLIhBlDv, "
Hang Tối,4.4,Điểm thu hút khách du lịch,65.000 ₫,"Hồ Chí Minh Tây, Sơn Trạch, Bố Trạch, Quảng Bình",Quảng Bình,1.944,"https://lh3.googleusercontent.com/p/AF1QipPhZUBJYqiQNcC3HM8K8ckSeILsQh-4WyOk_Dqc, https://lh3.googleusercontent.com/p/AF1QipM3qK6FuEnfn5QTJYa7DnkVBAp-sjx0sYq9ZY9j, "
Bãi Tắm Bảo Ninh,4.2,Bãi biển công cộng,Không có giá,"FJGP+2MJ, Bảo Xuân, Đồng Hới, Quảng Bình",Quảng Bình,359,"https://lh3.googleusercontent.com/p/AF1QipMr_cU2ecjzD5md8JqbfFgloA4x6QsigrsqU2zW, https://lh3.googleusercontent.com/p/AF1QipOblTZBDQx-IjLrg5vbUU2lsWQsOEp5rGhT-oGv, "
Núi Thần Đinh,4.7,Đỉnh núi,Không có giá,"Trường Xuân, Quảng Ninh, Quảng Bình",Quảng Bình,58,"https://lh3.googleusercontent.com/p/AF1QipMlO0n1DMcXHLCwfx_SI_G1AHwYU1ZPCdXKmL05, https://lh3.googleusercontent.com/p/AF1QipPBa70mob0Tnh3M1hkpzNgKWlq0HPz-fxZS4UY, "
Bích Họa Làng Biển Cảnh Dương,4.4,Điểm thu hút khách du lịch,Không có giá,"VC8W+C37, Thôn tân cảnh, Quảng Trạch, Quảng Bình 500000",Quảng Bình,228,"https://lh3.googleusercontent.com/p/AF1QipNjNxb3TWBh9vUTdFLSkPdkdyuRTTYR5iafHbjd, https://lh3.googleusercontent.com/p/AF1QipMqsjHzftN8AcvjyCMYOs-EbW4dmQdDruKcpjn4, "
Hồ Bàu Tró,4.7,Hồ,Không có giá,"Hải Thành, Đồng Hới, Quảng Bình",Quảng Bình,17,"https://lh3.googleusercontent.com/p/AF1QipOxLipR9Np734SUvYSVARkZyH94hErEb6Qzx1GJ, https://lh3.googleusercontent.com/p/AF1QipM1cjU_4VOyz-b6d-jg_zrvyGC-UQUza3xuMlbB, "
Khu du lịch sinh thái Ozo Park,4.7,Công viên,Không có giá,"H9J5+27C, Thôn đông giang, Bố Trạch, Quảng Bình",Quảng Bình,282,"https://lh3.googleusercontent.com/p/AF1QipOQcNPUs_jKPTv5bD15kbWLgB-ZsoF5Dly47rmu, https://lh3.googleusercontent.com/p/AF1QipM4xoIVgvOsZ8y0j-H47tipd0h5TiV7xYmQ0iLj, "
Sông Nhật Lệ,4.4,Sông,Không có giá,Quảng Bình,Quảng Bình,130,"https://lh3.googleusercontent.com/p/AF1QipOST48ZTYoa6g601RzoXHYu8N7RPdy9HF4Wqgl_, https://lh3.googleusercontent.com/p/AF1QipOQ1Mi6mq-OcoMoQRCtccJp8uHYOhthHOV6S_dI, "
Suối Bang (suối nước nóng quảng bình),3.9,Điểm thu hút khách du lịch,Không có giá,"khu du lịch nghỉ dưỡng Bang, Kim Thuỷ, Lệ Thủy, Quảng Bình",Quảng Bình,78,"https://lh3.googleusercontent.com/p/AF1QipO29DaFCTqaaMlhl-CD-vDJUItrfrykTFVanhMu, https://lh3.googleusercontent.com/p/AF1QipNvQsNeeKts5JjRdvOdKLZzaejGk_nN9m88h1I3, "
Hang 8 Cô,4.6,Địa điểm lịch sử,Không có giá,"G736+238, ĐT20, Tân Trạch, Bố Trạch, Quảng Bình",Quảng Bình,427,"https://lh3.googleusercontent.com/p/AF1QipO29DaFCTqaaMlhl-CD-vDJUItrfrykTFVanhMu, https://lh3.googleusercontent.com/p/AF1QipNvQsNeeKts5JjRdvOdKLZzaejGk_nN9m88h1I3, "
Vũng Chùa - Đảo Yến,4.6,Đảo,Không có giá,"Quảng Đông, Quảng Bình",Quảng Bình,383,"https://lh3.googleusercontent.com/p/AF1QipNC1KLXvqKtgj2mUCY14pxuwBb7zAuztp_Be4SM, https://lh3.googleusercontent.com/p/AF1QipOqePQinS-XNvN0HGCdKlf4NwgcY2sMsqXxvXv7, "
Thánh Đường Giáo Xứ Tam Toà,4.4,Nhà thờ Công giáo,Không có giá,"Đường Phạm Văn Đồng, Nam Sách, Đồng Hới, Quảng Bình",Quảng Bình,173,"https://lh3.googleusercontent.com/p/AF1QipO1bQp4XOijyMzOsjzV744JMXu6hHLpfTed6S60, https://lh3.googleusercontent.com/p/AF1QipPdnuctNqaR7OPdP5RIIeQgv30afTeWerLKGGVB, "
Quảng trường biển Bảo Ninh,4.5,Sân chơi,Không có giá,Không có địa chỉ cụ thể,Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipO4hKyWrDlVt72Gn2U1PSVt-6RIzmhD0vy6xba9, https://lh3.googleusercontent.com/p/AF1QipP4huQGQeRcZT-F7nyzOEfHEGZ_GvbECslCM1Np, "
Quảng Bình Quan,Chưa xét,Tượng đài,Không có giá,"Quang Trung, Đồng Hải, Đồng Hới, Quảng Bình",Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipOF9bngYdH2W_Dx04qwv_RCjdbhlkgCSnqkzFIN, https://lh3.googleusercontent.com/p/AF1QipPvOeYkPVzNFSKCnBqeGAOYuR1k0DW2U0NZ4opZ, "
Mộ Tướng Giáp,4.8,Nghĩa trang quân đội,Không có giá,"WFFV+XX, Quảng Đông, Quảng Trạch, Quảng Bình",Quảng Bình,201,"https://lh3.googleusercontent.com/p/AF1QipPGFJsMW6gDy8ZEnRpdZMz16c2_DvuM5O6lCMLy, https://lh3.googleusercontent.com/p/AF1QipMK8yjgBopmOKzK6cAd5xZRmr166SNom79x_fzV, "
Đền thờ Bà chúa Liễu Hạnh,Chưa xét,Khu đất khép kín,Không có giá,"QL1, Quảng Đông, Quảng Trạch, Quảng Bình",Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipNaaU5jyKD2nSsGujHGontNNgMZFDz9SUBWTLvg, https://lh3.googleusercontent.com/p/AF1QipMpvWs_9qIYsKOoVNVS73DSUgkDuZihsBPSJ-AZ, "
Quảng trường Hồ Chí Minh,4.7,Công viên,Không có giá,"Hải Đinh, Đồng Hới, Quảng Bình",Quảng Bình,451,"https://lh3.googleusercontent.com/p/AF1QipMz5biuSTVPYKhcCZonAiLyNVtuUKnMPaP8qG-E, https://lh3.googleusercontent.com/p/AF1QipNQ4cz_Yr5ICD92U670f0DzAL-eFU7Ijso5z_ce, "
Đồng Hới,Chưa xét,Tổ dân phố,Không có giá,Quảng Bình,Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMsETiMUSnkSJxoUFJ_JZIkZwS-ncXvZOnFCkN3, https://lh3.googleusercontent.com/p/AF1QipO4qfhuMT9BtwfsGwwmrOWlD_P8F9s1NK3NDtv5, "
Nhà Lưu Niệm Đại Tướng Võ Nguyên Giáp,4.9,Trung tâm giáo dục,Không có giá,"Lệ thủy, Quảng bình, Quảng Bình",Quảng Bình,67,"https://lh3.googleusercontent.com/p/AF1QipM-awrTntsvIRlvNp6zRk4Tel7cCMYi-PUvcQoF, https://lh3.googleusercontent.com/p/AF1QipO3Dh498wVqCR2kf3YjtBqZWAjO0avURHAt7k9Y, "
Hố sụt Kong,5.0,Điểm thu hút khách du lịch,Không có giá,"C5WJ+5M3, Tân Trạch, Bố Trạch, Quảng Bình",Quảng Bình,11,"https://lh3.googleusercontent.com/p/AF1QipNqoM13wbiZKiKYg-pB8ai-_hpaLpm9qwokUF-U, https://lh3.googleusercontent.com/p/AF1QipNmVZWkLCLjE1bqUuD5vizuywbCo-nT9arxfy03, "
Tượng đài Mẹ Suốt,4.6,Điểm thu hút khách du lịch,Không có giá,"2 Quách Xuân Kỳ, Đồng Hải, Đồng Hới, Quảng Bình 51000",Quảng Bình,145,"https://lh3.googleusercontent.com/p/AF1QipMo9ahe9LZnEanvpskL_Z2XS9gsZ3sHL70IEIA6, https://lh3.googleusercontent.com/p/AF1QipPRof4iwHToTYKvVDpbCx32365Qc158lpX2xG9M, "
Thành cổ Đồng Hới.,4.4,Bảo tàng di sản,Không có giá,Không có địa chỉ cụ thể,Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMe3Mkd8Dz5MGMShd7u0L0m56jufY719_YVSWyt, https://lh3.googleusercontent.com/p/AF1QipOv0VkGMDQDkE3Oew_Elporxd4ic0E_kHlLds5Z, "
Khu dự trữ thiên nhiên Động Châu - Khe Nước Trong,4.7,Công viên,Không có giá,"Kim Thuỷ, Lệ Thủy, Quảng Bình",Quảng Bình,41,"https://lh3.googleusercontent.com/p/AF1QipM2eUqVy_L42nUeJu-7KZNek9XKhckoL-cFOuYT, https://lh3.googleusercontent.com/p/AF1QipOKS9cyqhgA7hpRDNV2w3GcWeqBqPmn6RKqc7kd, "
Di tích Lịch sử Quốc gia Hang Lèn Hà,4.9,Điểm mốc lịch sử,Không có giá,"2R48+J5H, Thanh Hoá, Tuyên Hóa, Quảng Bình",Quảng Bình,12,"https://lh3.googleusercontent.com/p/AF1QipMPp-m7yngcrmHIepYsdfIXfiSvElGNh5yrOrcY, https://lh3.googleusercontent.com/p/AF1QipOriGnovdnPHghxCVdzu3ycqYuJ1Q5iB2yHfB5l, "
Hang Cha Loi,4.9,Điểm thu hút khách du lịch,Không có giá,"Ngân Thuỷ, Lệ Thủy, Quảng Bình 510000",Quảng Bình,36,"https://lh3.googleusercontent.com/p/AF1QipNz5hXnuNsV6o4Ld8sTFhdm5ZNBZV-YnBVd_-kC, https://lh3.googleusercontent.com/p/AF1QipPrcb4Pju-IjSSbdxeQkNdG9_SbOsHS_qrRY-jE, "
The Duck Stop,4.8,Điểm thu hút khách du lịch,Không có giá,"Thôn Khương Hà 3, Hưng Trạch, Bố Trạch, Quảng Bình",Quảng Bình,1.390,"https://lh3.googleusercontent.com/p/AF1QipO2s350qmKYVcdR422kBILPf_3wLvVEypewRItO, https://lh3.googleusercontent.com/p/AF1QipO-CYB0DFB__N7vAT7Iqtmw1Hxl-I0nKCZmMr9G, "
Bảo tàng Tỉnh Quảng Bình,4.6,Bảo tàng,Không có giá,"30 Quang Trung, Đồng Hải, Đồng Hới, Quảng Bình",Quảng Bình,21,"https://lh3.googleusercontent.com/p/AF1QipNyMdo5zS-DGv2Sd_JtNLozTfZWIHCuB_SC3fRe, https://lh3.googleusercontent.com/p/AF1QipMARXbA6L6s6PEnscTKHG0CFVFmcl172LEX758w, "
Tiên Caves,4.9,Thắng cảnh,Không có giá,"Q458+WGM, Cao Quảng, Tuyên Hóa, Quảng Bình",Quảng Bình,32,"https://lh3.googleusercontent.com/p/AF1QipM52vBXd2K2uEKjoACWKLpcmiC95jYWGsEZyy6f, https://lh3.googleusercontent.com/p/AF1QipPqdTAaCbBQHIKcTCOtl9Iw5PJDHM__c9xnNGRu, "
HaVa Valley - Thung Lũng Ngọc Bich,4.3,Điểm thu hút khách du lịch,Không có giá,"Đường Hồ Chí Minh Đông, nhánh Tây, Bố Trạch, Quảng Bình",Quảng Bình,470,"https://lh3.googleusercontent.com/p/AF1QipM52vBXd2K2uEKjoACWKLpcmiC95jYWGsEZyy6f, https://lh3.googleusercontent.com/p/AF1QipPqdTAaCbBQHIKcTCOtl9Iw5PJDHM__c9xnNGRu, "
Tú Làn Cave,5.0,Khu bảo tồn thiên nhiên,Không có giá,"Q3CP+HM9, Minh Hoá, Minh Hóa, Quảng Bình",Quảng Bình,60,"https://lh3.googleusercontent.com/p/AF1QipNvfBWpeymitHHhgQ8OXvfZHdcqITFsN8G9lcTm, https://lh3.googleusercontent.com/p/AF1QipOx-YQIcEt_ZUMFF4H0OL2fmBVhT7AI172mWyY, "
Trung tâm du lịch Phong Nha - Kẻ Bàng,4.3,Trụ sở tổng công ty,Không có giá,Không có địa chỉ cụ thể,Quảng Bình,không có đánh giá,"https://lh3.googleusercontent.com/p/AF1QipMVGrgpWCMd0V90QgKqoCANo1CwofCfFJ1AFi3Z, https://lh3.googleusercontent.com/p/AF1QipPc5nmGCJVy-8fvSViVOj0KN-WMSieRvx2gPfqW, "
Bang Onsen Spa & Resort - Suối Bang Quảng Bình,4.4,Điểm thu hút khách du lịch,Không có giá,"Kim Thuỷ, Lệ Thủy, Quảng Bình 47800",Quảng Bình,78,"https://lh3.googleusercontent.com/p/AF1QipOPZzHwm27JXpvn3Z8ZNYePJm2-XCAHl3nVzP1Q, https://lh3.googleusercontent.com/p/AF1QipO83Ql5Lad5dsAVWFG7NAeEVvWzQf-r9ApbqXkR, "
"Biển Bảo Ninh, Đồng Hới",4.8,Bãi biển,Không có giá,"Bảo Xuân, Đồng Hới, Quảng Bình",Quảng Bình,37,"https://lh3.googleusercontent.com/p/AF1QipPoM1CP7zhoN6ld8TAqVRYfGK1szXY7oMAlynZ9, https://lh3.googleusercontent.com/p/AF1QipOBFQjyfWM0wnBmblnzuiPz6N0Plo0Js1cfye1o, "
Hoành Sơn,4.2,Đỉnh núi,Không có giá,"Quảng Hợp, Quảng Trạch, Quảng Bình",Quảng Bình,10,"https://lh3.googleusercontent.com/p/AF1QipOqqm8AreSNZdelt9QsuRQXcX6CEngEpwxdlZKk, https://lh3.googleusercontent.com/p/AF1QipMVQ4IASo7f3QhYeTASdopd9T98SWlGoHWTlLAH, "
