hotel,price,score,avg review,reviews count,province,address,description images
Hưng Thành Riverside Hotel,VND 1.020.000,"Đạt điểm 8,2",Rất tốt,45,Thái Bình,"Tổ 3, phường Hoàng Diệu, Thái Bình, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/267477611.jpg?k=8621404211532b1620b223decde15d7d3e4c40d46303ba9bd0b2b97ac838b104&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/519107478.jpg?k=8f1f01f8a674e3ba5cd82b5ebf219fbc0f6d315b9da6f276d48f47a7866151cd&o=&hp=1, "
CRIN HOUSE Đồng Châu,VND 1.440.000,"Đạt điểm 9,7",Xuất sắc,3,Thái Bình,"Đồng Châu, Lạc Thành, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/574719179.jpg?k=caca668495d8a04e650c74970e1ab099e142ef90ad1c587f02306d80e9a3c8ff&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/582138153.jpg?k=ab4544acf40fb70e18477bc89cb9c3626a32786470680de7e5e637e29e704070&o=&hp=1, "
Khách sạn Hoàng Gia,VND 1.000.000,"Đạt điểm 6,8",Điểm đánh giá,25,Thái Bình,"243 Trần Thái Tông, phường Trần Hưng Đạo, Thái Bình, Thái Bình, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/299501850.jpg?k=d05bf37c4ad33a5b8dd6081c1b35b2e684ff72010981d79a1c68f406daca7704&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/299501851.jpg?k=2cd2487b66df5c27b884c5447a131a6c10080a034c26671b38c40a479b4da52e&o=&hp=1, "
Thai Binh Garden,VND 3.060.000,"Đạt điểm 8,3",Rất tốt,3,Thái Bình,"Group 10, Duyen Truong Village, Tay Do Commune, Hung Ha District, Thái Bình, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/204337889.jpg?k=bcf839d6e4c047373807b4b611c48555e5562213a69ab6432f9f64f08127c2d8&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/204336534.jpg?k=7f0c981fa98bb8e404a6870123268c8f5e62c6c4946db2616985dd29238681d0&o=&hp=1, "
Căn hộ mini,VND 1.080.000,None,None,None,Thái Bình,"Tổ 3 Hoàng Diệu TP Thái Bình, Nhàn Thanh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/568255091.jpg?k=5e62216a7907ed3c9e9d11f972e1710351b99d2695346b60642c7697862cc527&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/568255039.jpg?k=59cd2158319fea09474e74502c6b559adb1b44416d4ee6fdb9d89c59d67c20f9&o=&hp=1, "
TRÀ MY HOTEL,VND 1.260.000,None,None,None,Thái Bình,"Cầu Cổ Lễ, Ðức Long, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/537155858.jpg?k=f978d31a65ba5f6f6705f5ee1431e2ce85ef4f6b220a30977b21fa03e460e9dd&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/537155868.jpg?k=4b4655f30dd899236771825ddd3e982084082c0e37e4b6ace305f7308f28d6e2&o=&hp=1, "
Hotel & Masaage Hương Giang 2,VND 1.380.000,None,None,None,Thái Bình,"39 Đường Tân Thành, Lạc Thành, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/590573309.jpg?k=9014e3354859f77758d0d475a0c95d50905437d3d496c566f52f937c87347afa&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590589092.jpg?k=cbf3e7306b66dadd727dfa462409ac4d7027e4bb6e302ebe76d422fbbaa2f56e&o=&hp=1, "
Căn hộ mini,VND 2.400.000,None,None,None,Thái Bình,"Tổ 3 Phường Hoàng Diệu Thành Phố Thái Bình, Sa Cai, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/562669530.jpg?k=35112c4357f89b31859725144b11190e9d1c47296c72bf172a454f855c7b72db&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/562669508.jpg?k=f515501d36b6469b94923e3a408ec2a4e4cb01d29f568ead108fbe2d450ba506&o=&hp=1, "
Hungthanh riverside hotel,VND 860.000,None,None,None,Thái Bình,"Cầu Thái Bình, Sa Cai, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/575224306.jpg?k=0ae1a2c8c178730260c51e8ea5b10592cf4439aa9c936b68374bee9ffc50cf51&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/575224273.jpg?k=52689554ca308a591929d6d51edd28beb5e324a1e5960f0795881d9758529e1a&o=&hp=1, "
Golden moon hotel,VND 920.000,Đạt điểm 10,Xuất sắc,3,Thái Bình,"Đường tỉnh 456, Thái Thụy, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/573438339.jpg?k=9104c531b91751e5725605dc4e7c0ba9499750f2a56691884fe378a70bb2ac83&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/571123607.jpg?k=91ee3fbb229454692bb0069d1091696a59db2d3624001ca5d1c99a81c81a2d5c&o=&hp=1, "
SOJO Hotel Nam Dinh,VND 5.306.317,"Đạt điểm 8,7",Tuyệt vời,126,Thái Bình,"272 đường Trần Hưng Đạo, phường Bà Triệu, TP Nam Định, Nam Ðịnh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/286017026.jpg?k=53a06c58dfe6e440240e1bb776e2b9c3a5e2648e547be3bf197cd357dcde078b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/401099783.jpg?k=92d0cbe96d22162896407a5eb168ce52c390c0dfdd3fd270958a6ba202383748&o=&hp=1, "
Nam Cuong Nam Dinh Hotel,VND 8.900.000,"Đạt điểm 9,0",Tuyệt hảo,61,Thái Bình,"538 Phố Trần Hưng Đạo Phường Lộc Vượng, Nam Ðịnh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/435778588.jpg?k=39cf59282f0bd0cce530f597c065ab00a38f67f226ed62e7a720f0f8274f6abc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/257122531.jpg?k=f494a186485b061a70fbcf495522f091f6fc85c0df0b3b5515f89beba6839cad&o=&hp=1, "
Ruby Hotel,VND 1.843.200,"Đạt điểm 6,6",Điểm đánh giá,40,Thái Bình,"118 Bắc Ninh, phường Nguyễn Du, Nam Ðịnh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/441602224.jpg?k=167e2691004a44431738469c33f3fa876218e8b2bfc5a1221a5fba9f05d5f123&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/441606965.jpg?k=a6ac9c5e34f5e4adef94281dd7607359f129666ac44a72b3c27546d385f00c28&o=&hp=1, "
Khách Sạn Tom’s,VND 1.440.000,"Đạt điểm 6,9",Điểm đánh giá,11,Thái Nguyên,"Tổ 7, phường Đồng Quang, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/548138926.jpg?k=e91b4554ba666745eae82a32dde3bbaa20eeb760813d238fbd26e00fa244972d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/560048402.jpg?k=c893f13e2ee081abd1aa6db1eb05d714d67d95c588dcf58294f691fc11180f9f&o=&hp=1, "
Queen Hotel Hoàng Gia,VND 2.000.000,"Đạt điểm 8,7",Tuyệt vời,53,Thái Nguyên,"Tổ 6 phường Tân Thịnh, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/290527283.jpg?k=8b5ae78a4e40f284a93f54010e2609e422b7c64b22112eb9c4ea7ae6803def35&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/564069276.jpg?k=a685e5675c285f975abadda5939e7430e8b6dcd37d02f8fe9b7d6e4f45c6deeb&o=&hp=1, "
Sunny house Hotel,VND 1.596.000,"Đạt điểm 8,6",Tuyệt vời,68,Thái Nguyên,"Số 888 Đường Phan Đình Phùng Tổ 7 Phường Đồng Quang Thành Phố Thái Nguyên Số 888 Đường Phan Đình Phùng Tổ 7 Phường Đồng Quang Thành Phố Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/552613248.jpg?k=15abb24789850780ed5fdcaa94656c8b1106dfac240434ccbee7378c9773deaf&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/453707071.jpg?k=751b10f26e6c1adf95f212a4cdbecb999c6644f690f804d9c48af54f89148f38&o=&hp=1, "
MAY PLAZA HOTEL,VND 3.310.482,"Đạt điểm 8,5",Rất tốt,47,Thái Nguyên,"668 Phan Đinh Phùng, phường Đồng Quang, TP Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/523517537.jpg?k=b590419b1257d1d46eacd8fe6361b835226fae650242301bf3db8eeba537574b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/586444346.jpg?k=b8b6cd94444bec9dae0e2b390a5b51c2c331cbd128280246fdf1966877e60acb&o=&hp=1, "
Homestay Sunny,VND 1.436.400,"Đạt điểm 8,8",Tuyệt vời,32,Thái Nguyên,"số 888, tổ 7, phường Đồng Quang, Thành phố Thái Nguyên, Tỉnh Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/470074705.jpg?k=13d25a06be6d075de0ff18af9bf495f9a41e3f84b65c626aa905d34212295604&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/493978800.jpg?k=b53618373c13b6c9d8e07d0740917bd40b4e5185f1af0df069e53a1ec5437d60&o=&hp=1, "
Kim Thai Hotel,VND 2.210.000,"Đạt điểm 8,2",Rất tốt,58,Thái Nguyên,"03 Hoang Van Thu St, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/445355331.jpg?k=d94ba612cc32c3b11e02013392b31b5f4f0187d27e6b213846cd97c45f8c2e90&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/385934852.jpg?k=3fc8677bf7a3de5591bc47845fe68d022d1b11ee40e9621e63966869c35e0413&o=&hp=1, "
Ruby Hotel - near Thai Nguyen University,VND 1.800.000,"Đạt điểm 7,0",Tốt,4,Thái Nguyên,"44 Đường Việt Bắc, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/491198533.jpg?k=f2cb4b527d15a27122dd3d196888ad5e86024488388b86ee04eeeefba9082f15&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/583992163.jpg?k=3ba838bcd9650a994f683943f34d4f43696ccd53764c6c0b88937aace0e6bdbe&o=&hp=1, "
Bảo An Home,VND 2.160.000,"Đạt điểm 9,7",Xuất sắc,7,Thái Nguyên,"16 Ngõ 21 Đường Chu Văn An, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/530765116.jpg?k=2dffc3156c3cf84fa3f97d732870bb9d18327b9b4d09f800070a59f41618ee6b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/530765108.jpg?k=140a2a961188ed88e9d9d05a48b1c563666fc00de0c300e5ef4c63d2a4c97745&o=&hp=1, "
Nam My Van Homestay,VND 720.000,"Đạt điểm 9,2",Tuyệt hảo,64,Thái Nguyên,"02/1121 3 Thang 2 Street, Group 11, Phu Xa Ward, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/546190780.jpg?k=de0a82fb427feb8088942ff80dfd441f3295bf7294fa078a9992167f76d24aff&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/442873353.jpg?k=374a5ebc01a4cbbbd0989df16483224355d61f4fabff0c5581d31860c2be26a6&o=&hp=1, "
Tung Duong Hotel,VND 2.560.000,"Đạt điểm 7,6",Tốt,46,Thái Nguyên,"Đường Bắc Sơn, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/235196321.jpg?k=0c5c06814f587c155c2d1894c43565bda7282a9fb887851b0ff0db68c1700cb3&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/235195145.jpg?k=dedeb3eab707b9662b616472df17b16abd9e26403be7e747db08a5fa3f25735d&o=&hp=1, "
Quỳnh Vy Hotel,VND 1.528.776,None,None,None,Thái Nguyên,"289a Phan Đình Phùng, Thành phố Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/587050929.jpg?k=52f2b0cbf691f262724c37b61b51919efdace29efacd225541f306aa9a9062ff&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/586183527.jpg?k=250067ae5ea2ce1cb102fef4d02eba1d6bb0270b5c7ee7e11197d99624f173d9&o=&hp=1, "
Asahi Luxstay - Tecco Elite City Apartment Thai Nguyen,VND 3.344.000,"Đạt điểm 9,7",Xuất sắc,7,Thái Nguyên,"Đường Quang Trung Tecco Elite City Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/569540039.jpg?k=c935bb51725ae83cb65b7b3d9c1fc38b4e2b58e98dbc32af6572f95ea7e8bcf4&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/569540347.jpg?k=0e97e4ed2b56cf9e17786f5dd88a74b545aa800cb679bca2f85f24fdce423686&o=&hp=1, "
Khách sạn Sơn,VND 1.400.000,"Đạt điểm 6,5",Điểm đánh giá,26,Thái Nguyên,"Tổ 7, phường Đồng Quang, Thành phố Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/331613246.jpg?k=0438095b6fe0273cef7a2443b33b1311ffdd16439fc0b5794f3aa1521f31c066&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/336142969.jpg?k=a7e79189e882581e85b27e344eccd9d0d16d1f21c7bf734a877a517e4b0e11c7&o=&hp=1, "
Hoang Yen Hotel - Gần đại học Sư Phạm TN,VND 1.620.000,"Đạt điểm 7,0",Tốt,4,Thái Nguyên,"105 Lương Ngọc Quyến 5, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/483851531.jpg?k=e9cad6fe28c08188f966610a00c149144ad1a97bd6b9381ecdfdce7b55905926&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/483851528.jpg?k=0c1017cd49379f9cdb192741f0c024c93b41b224d32cfb12f831790af8a1f1e5&o=&hp=1, "
X Hotel Thái Nguyên,VND 2.856.000,None,None,None,Thái Nguyên,"Số nhà 38, tổ 1, Phường Đồng Quang, Thành phố Thái Nguyên, Tỉnh Thái Nguyên, Việt Nam, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/597768116.jpg?k=6bd016e67562027a328c922ac42a72f1db63704a51a63bbebe13ce7dd7535865&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/597768201.jpg?k=d17872dae9095bda88b92ce42746e19e93447029c13fdac28f640efb36a3fcd5&o=&hp=1, "
Khách sạn CƯỜNG THÀNH,VND 1.480.000,"Đạt điểm 7,1",Tốt,7,Thái Nguyên,"493 Phan Đình Phùng, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/506441210.jpg?k=863ce189df22338435b307f1db9cac57f44b4951e3915705fe150348aaff347c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/455566578.jpg?k=2c9546f0adb1cd66364656fc64edad5ce1d612da1a7bc9d485a8d79f5fef338f&o=&hp=1, "
Khách sạn Phú Hưng - Bến xe Khách Thái Nguyên,VND 1.620.000,"Đạt điểm 7,0",Tốt,2,Thái Nguyên,"ÄÆ°á»ng Thá»ng Nháº¥t, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/558052466.jpg?k=051c94daa2fcc461e321d1b3ece795f3a625ea04ef19e446ce78184fdedf69e1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/555048495.jpg?k=7719f7f0b1b79dae8f1328a8a8997d955d7b3b5fa10137255ba98011964edfbd&o=&hp=1, "
BẢO AN HOME 1,VND 2.400.000,None,None,None,Thái Nguyên,"125 Đường Bắc Sơn, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/530066843.jpg?k=9fb512e2e931a9919fd3dd9a092d772aa29cf02c041679a86d1bae3bc0bbe20d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/530066827.jpg?k=910bda43d6de42fc1e7806c51c64091524ab36189192877d227c3fa5c8150035&o=&hp=1, "
Khách sạn Habana,VND 3.520.000,"Đạt điểm 7,1",Tốt,7,Thái Nguyên,"318 Quang Trung, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/568732973.jpg?k=d29bd764af2d8e114c63ac27b0fc311f2f6ecc985122788ff35af832469a85f3&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/568730925.jpg?k=b0aefe3319ff3bba6dc07ce5365819f3e9d406f63a9f14668871f168b9d10e92&o=&hp=1, "
Khách sạn Crown - Gần đại học Nông Lâm TN,VND 1.800.000,"Đạt điểm 7,0",Tốt,4,Thái Nguyên,"Đê Nông Lâm, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/515872079.jpg?k=0e32fd139984d1ad50c7aaa9b746784014ce0e8b6e75552f76ac22438a07910b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/515872220.jpg?k=11d49d8a01c3e77b4b805d56d8a9d8acd22140c24ecdf310618df926f06e1dcb&o=&hp=1, "
Khách sạn Hoàng Mấm,VND 2.000.000,None,None,None,Thái Nguyên,"Đường Lương Thế Vinh, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/577917068.jpg?k=32d62743966175e33afb9f216890c1bd5fb8bf5b4cab1209fcf0b217862e880d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/577933474.jpg?k=4d208e382901fc80c7fa33e7f33a4d312b628ed14b84e242d1d21588acede487&o=&hp=1, "
Love House - Tecco Elite Thai Nguyen,VND 3.974.400,Đạt điểm 10,Xuất sắc,2,Thái Nguyên,"Đường Quang Trung, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/577705736.jpg?k=f07fd01cf7924772f6a754a481abd353172f9aa8578616d8029aed77c4b49f98&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/577705740.jpg?k=90d36a81e68c99aa9536eb803b14d54bf9560bbc5049125de151f992de3fa931&o=&hp=1, "
Khách sạn CƯỜNG THÀNH,VND 1.480.000,"Đạt điểm 7,0",Tốt,4,Thái Nguyên,"493 Phan Đình Phùng, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/455572851.jpg?k=a4390b3d592df22c8282c8d388f42ff4aeb42e7536b0f1e45fd9d58809fe208c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/416074536.jpg?k=00e3436aeca43d105b3f406cdc7fd2cd7a436a7eed70b52931f14411d18437a0&o=&hp=1, "
Luxury 2bed apart- Tecco thịnh đán thai nguyên - Samsung 20min,VND 4.500.000,None,None,None,Thái Nguyên,"Đường Thịnh Đán, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/572689984.jpg?k=0b90a590c5d7e1eca8f589e6f6bee0e6965f65d74a694f492ffd7128f8433a7b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/572689995.jpg?k=84d5100c31cff3d23fb8d302cd266b58ac6242edf2a0820bd7d257fda3663374&o=&hp=1, "
Khách Sạn Hero Thái Nguyên,VND 2.200.000,None,None,None,Thái Nguyên,"SN 55 tổ 13, Gia Sàng, Thành phố Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/574563882.jpg?k=ef10e6ce101942cdbcd9ca8ccbc577c506b4918bb8e6497dff6fcbd75b241093&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/574563938.jpg?k=694df1756b8a099988150d311dc40af3f97d1a7ba86df835a19af5f537f9d332&o=&hp=1, "
Chill home,VND 4.800.000,Đạt điểm 10,Xuất sắc,1,Thái Nguyên,"Đường Quang Trung, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/568754401.jpg?k=2e43f9bd7795b5ad6e05b995201857f72e6ab78c9679937f14edd19b2154c04c&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/568754524.jpg?k=f9a2859e11944811cb773841d744cf37ee53de535c6031bd191fa52ebe03e1dc&o=&hp=1, "
VietnamTravel,VND 4.284.000,Đạt điểm 10,Xuất sắc,2,Thái Nguyên,"Thái Nguyên - Bắc Kạn, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/399036315.jpg?k=2d3230d2ea5a35d06642a370a478bdc648e5db42c521892036dc241a1b0b3223&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/399036453.jpg?k=bbf6aacf377fd8c658fe4dd2d8e875dae433ca61ff172395c17218009d67b152&o=&hp=1, "
The King Hotel - Condotel Thai Nguyen,VND 20.000.000,"Đạt điểm 8,9",Tuyệt vời,53,Thái Nguyên,"số nhà 99, đường Bắc Sơn, phường Hoàng Văn Thụ, thành phố Thái Nguyên, tỉnh Thái Nguyên, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/373908668.jpg?k=ae1d6214118207e9507e41cee959b0849b02d4558dcb23dc6039aebb833a5d82&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/404105239.jpg?k=80105785851f3d0d4aaf29e748cd3a3beb03790863c3b39ada696bde481f8019&o=&hp=1, "
Tùng Núi Homestay - Hoàng Nông Farm,VND 6.200.000,"Đạt điểm 9,0",Tuyệt hảo,2,Thái Nguyên,"Hoang Nong Commune, Dai Tu District, Thai Nguyen, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/508564658.jpg?k=3b6bb6ccddb10e85a1e4d2a82c700f026714f4fcd5008b4962b5bdc7368e0ac8&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/508564667.jpg?k=512bf041bf315d9f5ae34485890cf7698d450f5f234cc45cc209c426098b1e9b&o=&hp=1, "
Na Tranh Ecolodge,VND 23.600.000,None,None,None,Thái Nguyên,"xóm Na Tranh, xã Nam Hoà, huyện Đồng Hỷ, Thái Nguyên, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/512264923.jpg?k=59d77e4945316115568cee84e29c64672aa63f01ec5a7849ef3c21e1d744b331&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/512264941.jpg?k=6b4dd60f001f858f7eb2046022d0b9f8c14c6a2c86504c178ec9ce7dc773d439&o=&hp=1, "
Apec Phú Yên SeaView Condotel,VND 1.588.800,"Đạt điểm 8,8",Tuyệt vời,98,Thanh Hóa,"Đại Lộ Hùng Vương, phường 7, Tuy Hòa, Phú Yên, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/509429660.jpg?k=ecd8cca3cbcceaa498fe0f077903db1f8068bbe3870656cd4141048ba7d1bf99&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510848441.jpg?k=f5c684be4ae9d3e168f1e1c6e0398b56d843ddd34e7b17d9eeb0be171fad9529&o=&hp=1, "
Apec Mandala Condotel Sea View Comhomes Phú Yên,VND 1.978.860,"Đạt điểm 9,2",Tuyệt hảo,265,Thanh Hóa,"Đại lộ Hùng Vương, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/514954319.jpg?k=ff6a876b384b16bab20a30c15986f69f260aaf0f30651daf07cbe87759111678&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/514954401.jpg?k=a0adedc8378785ffe40acb8ff375fcaf7c4155781518fb4eedcf1aa4c26c64fd&o=&hp=1, "
Wink Hotel Tuy Hoa Beach - 24hrs stay & Rooftop Pool Bar,VND 3.360.000,"Đạt điểm 8,6",Tuyệt vời,62,Thanh Hóa,"1 Dien Bien Phu, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/581078234.jpg?k=6fa16e17009de779dad19c6b782e6f04109949e288e60754de7b63d7322ea142&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/523557699.jpg?k=7a4d35bfc2290efebdc7812f65d0f90dfc6c53a6e143d2387dc6196184f11847&o=&hp=1, "
Mia Apec Mandala Phú Yên,VND 1.965.000,"Đạt điểm 9,2",Tuyệt hảo,57,Thanh Hóa,"Đại lộ Hùng Vương, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/510856077.jpg?k=a96e81329653303fd9b69716f0385e047ba482da1cb06a869e1a1299471abc6f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510856073.jpg?k=c2dcdfad6998564113591989cc6ed15bc7b50054cc9012fadad1c928cb04c8c6&o=&hp=1, "
AMBERGRIS,VND 3.672.000,"Đạt điểm 9,5",Xuất sắc,23,Thanh Hóa,"319 Trường Chinh, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/504853784.jpg?k=844207a4e07c5375c3d848b61b4a553bc877e6f7a3ce8acb7fad8a63768f5e92&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/504855281.jpg?k=b3715d4769377ba96e2debdaa66b4fc472982cc848c286c7bb281f85ef5bbed8&o=&hp=1, "
HAKU Boutique Hotel Tuy Hoà,VND 990.000,"Đạt điểm 8,6",Tuyệt vời,262,Thanh Hóa,"Lô SH 51-52-52A Khu APEC Mandala WYNDHAM Phú Yên, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/571126240.jpg?k=bf7f301d1fc2bc68cf7f4388b848675c00b86e6bd774f23b599fd9e3c67dd10e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/571029300.jpg?k=4622bec38e04ced6163aed066d347d27e20b844f8a3416d4e38f1d0ab5d38bce&o=&hp=1, "
Santini Hotel,VND 1.120.000,"Đạt điểm 8,6",Tuyệt vời,208,Thanh Hóa,"05 Nguyen Van Cu, Ward 7, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/440870239.jpg?k=d9ed27c539c483f54dd13088e7af4d32353f5d376dcb04a6f29cb6353010cba4&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/570375674.jpg?k=943b1b08eaca00f9ef61ff65eefd16f48edbbe2a9c483c1f45394cc828ffff50&o=&hp=1, "
"Kira Kira 's Apartment, Apec Mandala Phu Yen Condotel",VND 2.359.960,"Đạt điểm 9,5",Xuất sắc,28,Thanh Hóa,"Đại lộ Hùng Vương, Tuy Hoà, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/560777914.jpg?k=85372585a5df18ad4a362dbad273a577f8e00ef2676ac6fa155c649afc34ad3e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/575321365.jpg?k=49cac7ffb9323e7183223411bbcbd5eaba3011e7ce561faa9db6c29ee187a512&o=&hp=1, "
