name,address,score,reviews count,avg price,province,description images
Canh cá Khanh Béo,"C8QJ+9XQ, Ng. Thì Nhậm","4,0",139,1-100.000 ₫,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipPOGwfPyiXw57XUj1d-rR4DYbfzCiY87_VKW7KB, https://lh5.googleusercontent.com/p/AF1QipMLPL7vPXAXoNHvoR78XnyPQSjkGfllC9lCDzpq, "
Diamond BBQ,373 Trần Nhân Tông,"4,4",13,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipP_CRwSakIdgBT7liB8JI1796rh-9-_iqW2Xklb, https://lh5.googleusercontent.com/p/AF1QipMXyiIffWz0v_bpmFVpoSuyDaXprEVCvV0ik1mT, "
Bún Cá Lê Thánh Tông,C8XQ+HVM,"4,6",7,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipOom568APbORhDpWnmE-H2QX5yyv3rJma1VDFkK, https://lh5.googleusercontent.com/p/AF1QipONT0zzzjOcCV7YHuhD7xbfHM2RTPYLcTY9z9js, "
Chè kim cúc,Ngõ 176 Lê Quý Đôn,"4,5",24,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipPu15mJmG1BkFT5MDulfuqkJl4imGshhzkRepdM, https://lh5.googleusercontent.com/p/AF1QipMHc7YrBVFAUsQSD4NfWutk7DM4cglERiSeMxon, "
K-FOOD QUÁN THÁI BÌNH,C8RQ+MHR,"4,0",2,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipMzcfsoRJD15Fd3sphYl4ZKVZih3ZwPQEb6SsOO, https://lh5.googleusercontent.com/p/AF1QipMkILnzFsQuEjZGhNY4vR8hz30hA3lpD4cSMtqV, "
Nhà hàng Hải Vị Vương,06 A9 Đ. Nguyễn Văn Năng,"3,5",47,200.000-300.000 ₫,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipN-xpw-D4pZxuy-5yVZLCLKi6-6hPOhztul9Wa7, https://lh5.googleusercontent.com/p/AF1QipMV9ldnStatG8S6AQioQtU6Ih5gamkUyxq5oYQk, "
Ba Tô Quán,146 Đ. Đinh Tiên Hoàng,"3,9",10,100.000-200.000 ₫,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipO4fG0Z5FmYV403iy9FMLaI-SMXMt8rG7CSrH1T, https://lh5.googleusercontent.com/p/AF1QipNVS70t1D-PHvBCl-rtCAwfNl09utgj4xLqs_Yu, "
Kem Minh Hương,Trần Hưng Đạo,"4,0",99,1-100.000 ₫,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipMMBFQhwQThcEyQjy3GALXRIXpgi3SxT-6bPcGl, https://lh5.googleusercontent.com/p/AF1QipOIa_p6Ev07-RJaAYL5KFPCxeLNLUuJm7_0TAUE, "
Mimoza Pizza,19 ngõ 126 Trần Hưng Đạo,"4,1",73,200.000-300.000 ₫,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipNj3lkHOul9vjeSRsdgD5o_V67xqwSgvtWubBA5, https://lh5.googleusercontent.com/p/AF1QipMiDTHiXKYJUJTW-Mzvsq-kn2NVGPVzTOv28Ub0, "
Đu Đưa Quán - Siêu thị ăn vặt,197 Lý Thường Kiệt,"5,0",1,None,Thái Bình,
Lẩu Vị Quán,359 Trần Hưng Đạo,"4,7",3,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipMluYTZoA1uk08vNa1nr_ZZgCyRkfqO7mxKyiIM, https://lh5.googleusercontent.com/p/AF1QipMz0aliXuCHxLpwoags6XmRCABFle9fuFu-4tzw, "
Quán Bánh Cuốn Thành Hoa,359 Trần Thái Tông,"4,2",21,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipOaJcWfEvvJWiPDTfat4nBAtq2LzFpwNjIi-hK5, https://lh5.googleusercontent.com/p/AF1QipNYFqbqDLOQwBwhR3kyKor-N2MA4KzsWWRbA-EV, "
Bánh canh ghẹ Anh Linh,"Ngõ cạnh, 295 Trần Hưng Đạo","4,4",11,1-100.000 ₫,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipN2kvJLWBhBp7fsyjQi-4NuXrvm7s8r6PtWAS-e, https://lh5.googleusercontent.com/p/AF1QipMVvOi1rTDcxp-kQ3-RtngwWX_-hphlebQXCbKv, "
Quán Cơm Bình Dân Nguyệt Hà,619B Lý Thái Tổ,"3,9",28,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipMDDP1mb2HI78UMzIEvm-LyM_BSMWODNyZsD-FO, https://lh5.googleusercontent.com/p/AF1QipOEVDGbCGKe6rw_WTqchbjBYy0LuGPd0QUBmylC, "
Phở Hồng,F86X+397,"4,3",23,None,Thái Bình,"https://lh5.googleusercontent.com/p/AF1QipM_3dJ66yTxHLssqrP6z4FpmyX9woMZ1LAlbf8T, https://lh5.googleusercontent.com/p/AF1QipMUj2ctWKNWinV8AazTByjNwus_Z5Ml-FBVatlL, "
Nhà Hàng Thái Việt,"SN99, Phố, Nguyễn Công Hoan","4,1",388,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipO1z3HJQi9bCkepBaFbJZObONIHVtB_SSDvtRD7, https://lh5.googleusercontent.com/p/AF1QipMgzbhrYjUwTrac7w-GrhquoSzogktd6FExLkeq, "
Nhà hàng Thái Nguyên Xanh,26 Phan Bội Châu,"4,0",295,300.000-400.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMg-OsFI0p3I61HJ3ppOwba9PMDhmCw8gPkd2tx, https://lh5.googleusercontent.com/p/AF1QipMwGGjgMOeuOvejXHTirQ9Tw7QgnLsPYcpO_Zx1, "
Cao quán,21 Đường Lương Thế Vinh,"4,0",246,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipO7kVYltiOqh5Z113UK6ewiCyS-Ul3Lvd4eHGX4, https://lh5.googleusercontent.com/p/AF1QipMUeDB3va_sLpYEVVI_taulRfhCrKSFy-f9V-x8, "
Nhà hàng hải sản Hạ Long tại Thái Nguyên,Thái Nguyên,"4,2",133,300.000-400.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPX6IWcSszYBIQCpQn16WdPr-yM4Nuzfi2UiF4r, https://lh5.googleusercontent.com/p/AF1QipM9zdqDrs7-cWx9a0EaT1o-k9uLNrluf-jlxjlC, "
Nhà hàng Minh Nguyệt Restaurant,Đường Bắc Sơn,"4,2",70,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPvhHtR7UtQ9epqbu_VL4ZSgEQZl2cGOh5g3Ani, https://lh5.googleusercontent.com/p/AF1QipO9puoXTa_d8-subOiTq_XXG4RFZ6Px7XLniz8p, "
Nhà Hàng Thái Việt Gia,"HVV2+4H2, Ngõ 17 - PĐP","4,1",170,300.000-400.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPZ2iauqZRovtrVTjDmekT193S_eQ_y_FfPvAZm, https://lh5.googleusercontent.com/p/AF1QipMOC8Q2cSdzUOK8EvOWHcXEsIWh79V5Kdin7KJw, "
Nhà hàng 158,158 Đ. Minh Cầu,"4,1",175,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNSQbY1wfEgrSoFHHM72HLkVZOIU2QOtg6EdRDT, https://lh5.googleusercontent.com/p/AF1QipPIk2hodHV2PZ9i60XhMNQG3fHdCo0E_0wSwi80, "
Xưa Quán - Ẩm thực dân gian Thái Nguyên,Unnamed Road,"4,0",148,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipP3pmPPkqEzNn2KGw1rHcl_LU0ZVvkqj1BCn54, https://lh5.googleusercontent.com/p/AF1QipPr3sfM40fGrpbcxpMDwQEr7lFnJZ-jnAb90LbE, "
Kế Ngon Quán,136 Đường Hoàng Văn Thụ,"3,8",64,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipM8pLUkC1accqaWQS2exx8WqeKMqsg9T_88rn8n, https://lh5.googleusercontent.com/p/AF1QipN24p74jaCKtcBlM4dh4VbLSfxCCSLYWJWBJ5JJ, "
Bánh Cuốn Chờ,số nhà 01 tổ 13,"4,2",88,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipO2b8ENJynToPvyTYU1LoRYgNNzCQOZHf90hK_l, https://lh5.googleusercontent.com/p/AF1QipOZPDbPM648kVY29A6Dd-AoxiyJ0oEK1C3YFXQT, "
"Quán Ngon Bắc Sơn, Cơm Niêu Singapoer","HRWG+3W2, Đường Bắc Sơn","4,0",151,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOU6TpXb4FgN26hzpmQys3wM0OwkJZutlneLeHO, https://lh5.googleusercontent.com/p/AF1QipMhSijjEKxqdQsT0vioiksthjoLs-IJdsNPsm6h, "
Nhà Hàng Minh Vân,27 Đ. Quang Vinh,"3,8",720,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNoK1RyLC5y1XLp_oA-5Nbnb9Bx4REuFJ6QNu2p, https://lh5.googleusercontent.com/p/AF1QipP_1Qk5k4TELjaovLanHHS-_z4jKFgZAxACDdy6, "
Nhà Hàng Nhật Bản Tokyo (Tokyo japanese restaurant),23 Phố Nguyễn Bính,"4,4",222,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPYCKzz9bP7PZxKFiGb9489PUB2vJieOs-Hwq11, https://lh5.googleusercontent.com/p/AF1QipN1SW9I6VeWE_mB_jOvC8jhu438DnvqeFn-0SbQ, "
Bún ốc Gang Thép,189 Gang Thép,"4,2",184,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOCNV__5GgZYsyyFQPZnTXTOWQMRguEplut6zS9, https://lh5.googleusercontent.com/p/AF1QipNavVcWYn6_iJAWRLwyRCTr6dFvzuFyZ34zl8wT, "
Đường Tàu Quán,41 Tổ 1,"4,0",105,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOMP6vbJVJie9t-lK7D_1a_CnCXjqMVuKO53RiO, https://lh5.googleusercontent.com/p/AF1QipNtPwHKGg2zdERWC7UE7-WK9lR1yad8w9AxaqaR, "
Phở Lâm,112 Đ. Việt Bắc,"3,9",303,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipO_Btc-5bBcfAzuwYVJZYrcIu0Z_0idjENlwHr_, https://lh5.googleusercontent.com/p/AF1QipPYVcXTzokab5gCjVK0gC_4Mxhgg2LA8XuvEzWI, "
MÓN NGON BẢN THÁI,132 Phù Liễn,"3,8",42,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPGpXyd_WHWC3kG9I6hh3z2x5C468vUqqdw3m0N, https://lh5.googleusercontent.com/p/AF1QipPDR_j8ET1bSo8wjkT7C74IueJPfwmn21vNAs29, "
Chen 9 BBQ & HotPot Thai nguyen,HRWH+584 quán lẩu nướng chen9,"3,9",198,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNP3S1CKdgsYjyX-EDG3EQfwG62TN1SfRag-G6Q, https://lh5.googleusercontent.com/p/AF1QipOkmXFFi5rJwb5i_NIFxz_1jvH8jx9PuWuUJU14, "
Quán Ngon,"HRRQ+432, Phan Bội Châu","4,1",26,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNWVyFcv73YYt9lqzLvLYeYWreIotDrYcmK4igX, https://lh5.googleusercontent.com/p/AF1QipNAxRrndE6jRKmHOMICGPKjuUmm9IGRnxlD36-y, "
Nhà Hàng Đồng Rừng,HRJ8+JVX,"3,9",258,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipN5eDxl-JR4VGE-CnLSlzHUqcqezrosEGojNHOY, https://lh5.googleusercontent.com/p/AF1QipPNsfArBATI13xr2hrlfcQGHENxBrE4UDOwxwF_, "
Vịt A Phớt,225 Quang Trung,"4,4",26,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNfoXr81gplVCxaTi7zWgbThC2-MBlKme9I57FJ, https://lh5.googleusercontent.com/p/AF1QipO31UafANz6dzX6vFbcSWVmdamp8PV15zVFFel_, "
Nhà hàng Biển Xanh,Đường Lương Ngọc Quyến,"4,7",16,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMmC7GBoFr_RWyz4At-Yq8LF0eQfalvhUnwKE_r, https://lh5.googleusercontent.com/p/AF1QipPl9Uq_PJ4E7abd8M-ll1GhqOh0wvBqH6BbkxzZ, "
Cơm niêu Quý Biên,Đường Bắc Sơn,"4,4",46,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOjhJqqyedCt1uC5jCMHhmUoHEfHKQ3lsGoWPm7, https://lh5.googleusercontent.com/p/AF1QipMt0jcqL6O9_KXdZEOzJrY6_bMlIc640BMsrNco, "
Buông Vegan Restaurant,Phố Phan Bội Châu,"4,8",56,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOHt087ZZ9xDHrdj_lsEfsp5udM9WmCU0PVukVB, https://lh5.googleusercontent.com/p/AF1QipOL9fC-N8kEPcKejVlJVrtu6D12aTRzaFQGreXN, "
Nhà Hàng Hương Việt - Đặc Sản Núi Rừng,HQJW+27W,"4,0",69,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPKdul7ChgeGIjtaghCkAqL_7wV05OLNScXDDCr, https://lh5.googleusercontent.com/p/AF1QipNvRgLD9Zcrh8SZeXtorrXYfaOgBJmTsHeBoWwB, "
Đệ nhất Bún Đậu,"Khu dân cư số 10 tổ 4 phường phan đình phùng số nhà 999 phố, Phố Đầm Xanh","4,1",103,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNORwHPIxkOapZVm5nVtWW4k8L4KgzP4wfXqQ9Y, https://lh5.googleusercontent.com/p/AF1QipPzkTxfOxzgzW4RkIIR5zsTyLE48RwQPOrnBZRd, "
Nhà Hàng Thu Viên Luxury Restaurant,18 Chu Văn An,"3,9",210,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPj_qOjhPQpcg7kVKsv-rbQIH_Tiqmnga7EOM9R, https://lh5.googleusercontent.com/p/AF1QipOldexkJt7ILRYuqhYp6l7Dm1qggRqZxpZ8Bewr, "
Nhà hàng Tín Nhiệm Big Restaurant,HRMQ+J8X,"3,9",396,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPJAC8pPFlVdq4UyKCb0WE0Iw8QWBkyTJ56y3im, https://lh5.googleusercontent.com/p/AF1QipP97f-YTHrQL_dZ07e1mOe2DuxRr4Qw4cbi2m0B, "
Nhà hàng Hải Sản Biển Đông,JR3Q+5CX,"4,0",124,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPbbcihtALzVfpQGK3Qe-W12DoDmZyRHQIDr7cA, https://lh5.googleusercontent.com/p/AF1QipMzD9FAio-qa0RZTMqHeYubtkyNq0H16kjiPyri, "
Lẩu nấm Tứ Quý,Thái Nguyên,"4,2",167,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipM62ZCZzru5GFvIxEjfOq_7KDWKWeprgRgjgBIX, https://lh5.googleusercontent.com/p/AF1QipN0PfLsbl4Ql5F-vd794Qq85uV8HiDqdjA16ciZ, "
Dân Tộc Quán,HR95+MW3,"4,1",219,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOLHrDF7FHL4YYra8q0Z-2OhWLUv-7fwKin6NTN, https://lh5.googleusercontent.com/p/AF1QipPlG5jPFOptXGj-zcbxuOJTS0nEqHQ0i1Ul8tjp, "
Bánh Xèo An Vương - TP Thái Nguyên,27 Đường Lương Thế Vinh,"4,1",108,1-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOfzmOTRxct9fgdyj2-8NCvdSPkqLEidubqXcFw, https://lh5.googleusercontent.com/p/AF1QipPIHeLMVnWojZlQCGQO9ok6OaGkAP_f3B7RlyYD, "
Nhà hàng Vua gà tươi Minh Hoạch,Cầu Bóng Tối,"3,7",89,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPF4PYm-DrR0KVBr8ku6QCzCyYa-uVCraXhV_S1, https://lh5.googleusercontent.com/p/AF1QipNKeIPd6pLosph2wwhJ-wrvXoIOHbqanWpmNXy9, "
Phở Việt Thái Nguyên,388 Phan Đình Phùng,"4,2",379,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMi3cAyz4I53Mr3tjpVACMeaKiHKd0TAKwhDdUw, https://lh5.googleusercontent.com/p/AF1QipO14aFcrw_xowe25MyLjq7FKb6yjpFZe8bQRZMm, "
Siamese - Tiệm ăn Thái Lan,JR4V+62,"4,7",43,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipM3NB9LOBLYmyQ4oo1cuPIyJmhYZP4G2b4yY92W, https://lh5.googleusercontent.com/p/AF1QipMJ6s2sTrCYPi1DLVFBWqIB5MAhVFoCbgWehjRg, "
Gimbab Hàn Quốc 178 Minh Cầu,178 Đ. Minh Cầu,"4,2",204,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNuMsQsRePQmZRTnPPPxmJXt0_EZeHYPuW06peO, https://lh5.googleusercontent.com/p/AF1QipMZvFOIXxieCq4qs7jgHcexb8ePsyDJr39UlRo, "
MM Food Thái Nguyên,78 Phan Đình Phùng,"4,7",86,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOiQ37AKUcEMlAtRDw0J8TzbceQtHsO84DAQQBB, https://lh5.googleusercontent.com/p/AF1QipPvn1vF_ZHqzgbQGbiNfwzQIgrupPLT9VZXSU25, "
August BBQ,Đ. Việt Bắc,"4,4",20,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMPxEFGt7jyD3eRORfpPH5VfDjT5zefcPdAxage, https://lh5.googleusercontent.com/p/AF1QipMyDz8ogeMqf4cmqJSsjaRgS4VLlH7Zro8tdIHu, "
Phở Trường Ăn Đêm,255 Quang Trung,"3,8",92,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOsv8yB9uV3QZoSIs9x2DJz4KB-ikbvFNxhAK5C, https://lh5.googleusercontent.com/p/AF1QipN4V6gk9Fao0uigDSTaVfTxXcoAWtmw-vxP76Ly, "
GoGi House Thái Nguyên,"Khu Dân Cư, số 5","4,3",284,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMm2y6r-3fHXWuFRiXoPr_Hb38YtwJ7ZPUtskbn, https://lh5.googleusercontent.com/p/AF1QipMhu8c6H4JTx3_bU7QLfGcSQYvyiW7DcWzKrIAl, "
Sang Diego Pizza & Grill Thái Nguyên,305 Lương Ngọc Quyến,"4,4",46,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPLOFVDuH1OZH9a80VyMNOXPTDKhqaEeS0K1An8, https://lh5.googleusercontent.com/p/AF1QipP6G-FC6ciunOjNCHLsqr_zCI0Xk7IGO1ll_7Uh, "
Nhà hàng Điểm Hẹn,HRM6+GG5,"4,0",85,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPJeQfRme_teqXetwOZi9p5qoSEhZwyNw6hz0E, https://lh5.googleusercontent.com/p/AF1QipPje_yWwzkmtOrlGfpBW0GHeHmn222P-fDenM3X, "
Bánh Tráng Út Lan,Số 10 Đường Lê Quý Đôn,"4,0",41,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMoqg-Bo2rN7bgDU2fkQk9eM6j2KF3bAdf5KCvR, https://lh5.googleusercontent.com/p/AF1QipMxTv26aLn4DQdZ-3NOt7fYODb1B2NTIDW8qfgI, "
Nhà hàng Chợ Hải Sản,HRVG+94R,"3,9",151,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOJ6ykZAEGl3KQtOQJVRI9tA9Mox6wkDkCkvO7Z, https://lh5.googleusercontent.com/p/AF1QipPvhKTSqNGelhk-1BJZQ3pYaKavf4PK_rcjlO8L, "
Gà Tươi Anh Vũ,258A tổ 6,"4,3",60,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipORm_8XjpH5koNGPO4phvdy1eafila2H9LRoaz6, https://lh5.googleusercontent.com/p/AF1QipPCVRgjecNjvDwucPMqesB_6LtrUagSAwkstugu, "
Nhà Hàng Cá Hồi Chợ Đồn,QL3/Đ. 3/2/Ngõ 146 Phường,"4,0",302,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipO1D-9HarjsCqRKYZgf_-YYgR-LFYrM4Ms18eup, https://lh5.googleusercontent.com/p/AF1QipMtXalvTEIqZkwTZ28gR_8vNI3ALPStPcCl5v90, "
Bầu Pizza Thái Nguyên,62 Đường Bắc Sơn,"4,1",54,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNM8qCX6e2Lr7kVxt5ZCZ-xCTmXlRBH58oQNVUl, https://lh5.googleusercontent.com/p/AF1QipNNLtbYh8PLefR0R5Xo85tTM0r6rq1zIM86WDau, "
Nhà hàng Quý Suốt,289 Thống Nhất,"4,0",59,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNW9IjxYO1e6nn2Fe3eiDEJQybONzIcczhLjFIP, https://lh5.googleusercontent.com/p/AF1QipMCBJpcXpv8YhtflIQsC5PcSlCw8GC7hHZIPzTM, "
Nem 68 - Quán Ăn Vặt,Ngõ 68 Xương Rồng,"4,1",117,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipM8pINff7QrzTDAd0W_1q09krCNgkmahfHqBQ37, https://lh5.googleusercontent.com/p/AF1QipNeSPtktrN3S2hkYY5bWaWzV9ZcHNSQWqu3GVpx, "
Bánh mì sốt vang,122 Phù Liễn,"4,1",77,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMLVQUP9LlUzvX7eJtrSDto6WU-SYSYn9_n6ELd, https://lh5.googleusercontent.com/p/AF1QipMaEzDSDRG19z_tBRGZtNkfF2KwiIlKIoVNFgvM, "
Nhà Hàng Chợ Hải Sản,HRHP+45G,"3,8",75,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNngWH-wDDc4ooQEEg6LOt4Ny7ZhUogyCuYR5Xe, https://lh5.googleusercontent.com/p/AF1QipNlXo_6G98cP0zZArQS926bogKqZBEnAO_8AD_-, "
Quán ăn đêm,HRF7+Q4V,"4,1",10,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMYwlAe8TUgSVQCnkpMjlwdwBhcJZBm9prPcPu4, https://lh5.googleusercontent.com/p/AF1QipOmlVDR5VXTfeYqozHgCvCdwwXhcJOm9zY_CXg9, "
Ốc Xinh Minh Cầu,167H Đ. Minh Cầu,"3,9",71,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOqnVvzkx6kpKfXjXDLHeyxYbhm-DFDfrsEn07x, https://lh5.googleusercontent.com/p/AF1QipNN7Y8JnKmSC-U_IqZ4-TDYXtBZwxoBsRR_9vi3, "
Xèo Xèo Quán,HRWM+J55,"4,1",236,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPsrnhettFXUjQl4AYLrPRGpziRFaaSfgC0985w, https://lh5.googleusercontent.com/p/AF1QipPBVy97REV6v5tUbquUCFCRHdNYFsTl6mJeUkvp, "
Quán thịt dê Linh đạt,559 Lương Ngọc Quyến,"3,9",152,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNJTp3guI6349IDlr0XbLVhhNdlbPoerVFa_RJ-, https://lh5.googleusercontent.com/p/AF1QipMntwBmpsID_z-NkEuzuDsETWCM9rCCfxMMwVk-, "
Vịt Cỏ số 1 Tâm Như Restaurant,394 Phan Đình Phùng,"4,0",85,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipM7PrCg8bB-F8e3YH6RWrA4t1wEVtVqcIk2_8U5, https://lh5.googleusercontent.com/p/AF1QipPZbMPQO7rc83RGqOXmesns7zRJRdrvtlTqlqEP, "
Huyền Ốc Hải Phòng,66 Đ. Minh Cầu,"3,8",147,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipN2Wrg92jabEasofUQrD1vh3Xpj7ahYjn1Mz77m, https://lh5.googleusercontent.com/p/AF1QipO5G_D124BUPpUHZ2KyTQW-NP3RCOdl7gEf_Oud, "
Nhà hàng Thuận Yến 2,153 Quang Trung,"3,8",137,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPdRI2u_x1dpS5ueafJeVmv5HloIm6yzswmVdM_, https://lh5.googleusercontent.com/p/AF1QipMoP5pRp3xUpTSHk2CxKqdTG5LRGmxi_kSDo5qf, "
Nhà hàng Sơn Thuý,"HRF5+R5H, Ngõ tổ 19 Quang Trung","4,5",17,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOKdmtXHaZ04MlY4YcRr55mkrwCMWgyzM0wa9SS, https://lh5.googleusercontent.com/p/AF1QipMHw_HcDN-QGl8yZlykPqLcr2PGG1mN7cXRoqU4, "
Nhà Hàng Mai Trang,Đường Phan Đình Phùng,"4,0",33,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipNngwFoyCBFRgpk_wLJ1wnp_VXN97nXCiQKUTzf, https://lh5.googleusercontent.com/p/AF1QipNRcuTK7jH1lO330T50Lxnv9_WRfUvavcmJMd8Z, "
Nhà Hàng Hùng Quý #launamhungquy #denuihungquy #cadumonhungquy #nhahanganuong #launam #cacmonanveca #decacmon,Thái Nguyên,"4,2",40,200.000-300.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMb_H3WZtV9In7gQw6H02XvgSJ23g2sgVjv7t85, https://lh5.googleusercontent.com/p/AF1QipMR9D50yDUI1LoW1TcWEFeW2Da5XeIHb9aOLDXe, "
Nhà hàng Lẩu Thái Thái Nguyên,474 Phan Đình Phùng,"4,0",13,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipPUNjMNCr713V0wHLTkDIX-WSRgCBzhhZhZbclM, https://lh5.googleusercontent.com/p/AF1QipMsO0v-3VGWET8zf_645OpU_rp5QxmSIvF44KW5, "
Bún chả Hải Nghị,ngõ 8 Đường Bến Tượng,"4,1",371,1-100.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMrFARKmBxDiAxNYy_Blogm0NhewEcvpBGgLHeV, https://lh5.googleusercontent.com/p/AF1QipPAaGj3D1xZVcZyHAgI8AmzYTCvaPKWvPlRLnwF, "
Tokki Chicken - Phố ăn vặt Sư phạm Thái Nguyên,81 Lương Ngọc Quyến,"4,3",23,None,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipMR2RzvF-cO5nWuLsM0sDx66aTG1TMeNovvWAmO, https://lh5.googleusercontent.com/p/AF1QipOkoBgka5seNiGoeM8l8ndRWQ9iyev7Qm4NIJOc, "
Cheers-food garden,HRJQ+5W,"4,4",98,100.000-200.000 ₫,Thái Nguyên,"https://lh5.googleusercontent.com/p/AF1QipOfrVERwZOmTXUZil7vh64QBt4M54_Bn1G-Kkj_, https://lh5.googleusercontent.com/p/AF1QipPFIOAOki_v86JvBZYkpu44sLdr1nPssIGtBjKP, "
