name,address,score,reviews count,avg price,province,description images
Vịt Thư Bình Long,31 Trần Phú,"4,3",18,1-100.000 ₫,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPgaySN_MxDMTQSTOarQZ3UeMPRqMNGMBBHtJ2H, https://lh5.googleusercontent.com/p/AF1QipM5StegbtfSfet7sJHaxw0ktrdnaC-nYA1iUtXy, "
Quán Ăn,G2HH+Q69,"5,0",5,None,Bình Phước,
QUÁN ĂN SÁNG BÌNH DÂN A TÈO,Bình Phước,"5,0",3,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPqENX1Hb6JKrtU3wHEeDvXXboUcuHuNrUL2riB, https://lh5.googleusercontent.com/p/AF1QipN9l272CAqgw-n3cYnxN9pVFZcmeyM_C3VNxiP9, "
YAKI NƯỚNG & BEER,Đường số 3,"4,2",26,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipM4rtGkhk94_aS-qCFwREII-OU0FhVzQbIA7oLd, https://lh5.googleusercontent.com/p/AF1QipNOp5onOo_COAz7U-7TDVEbdGlQ8BFydfLBmKt4, "
Quán Ăn Gia Đình Lệ Thuyết 2,"RXWW+96H, Lê Văn Duyệt","4,0",15,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipOvPm-ODW8kDyilCxO_-MeqmUJEaXvwRV88R4_7, https://lh5.googleusercontent.com/p/AF1QipMkkZ0gkmztVJWeDktPwSnCmhJH8jiySvwLdI7s, "
Quán Ăn Phước Ký,33 ĐT741,"5,0",1,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipNdppz3joPbhiC2OtIql52l4J3AHmfHuHWPPG-u, https://lh5.googleusercontent.com/p/AF1QipODCxO97Gxjwz4LinlqhyL7EQ0TZjNATbFgdL_V, "
Nhà Hàng AKIRA SUSHI & BBQ CHƠN THÀNH,"CJJM+HFJ, Nguyễn Văn Linh","4,7",30,200.000-300.000 ₫,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipOD0GiW21j1q2g2BcZlfzGO3hOkFSnuJFiHr4TX, https://lh5.googleusercontent.com/p/AF1QipN1TvBFz88CaK1qSB6aDeFvRuEpSyqnAVBP8-kR, "
Quán Ăn Thu Hường,"M3RJ+P9V, QL14","3,6",10,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipM0WVDF6Hk8X57BahcmdKj8OmHh6wmdgME4MKZu, https://lh5.googleusercontent.com/p/AF1QipOPgCplwDbJ-ffL-iOu4vTz5r0rKof4i4pA4tZQ, "
Quán Ăn Thanh Bình,"CJC9+624, Lạc Long Quân","5,0",5,None,Bình Phước,
Quán Ăn Anh Nữ,CJ27+CC8,"4,0",14,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPoc0pPPeV2OFggYD9m614bwTmYhbaUvksLdBT8, https://lh5.googleusercontent.com/p/AF1QipOeGbYwDUqLY741cGvP6S-MjImsN_opMQssPFNA, "
Quán Lẩu Dê Gia Lâm 2,"MJ46+X55, Hồ Xuân Hương","3,9",88,100.000-300.000 ₫,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPneMYYoxHVE4kqYi_F28bhRKXHXumsvXdQO_ig, https://lh5.googleusercontent.com/p/AF1QipM1yNnSD111VibgT24zXQgWA8Nz7f_-YJ7CpIBg, "
Quán Ngon Việt Linh Phở Bò-Cơm Chiên-Miến Gà,"GJX8+JC5, QL13","4,3",9,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipOmYljFVeZv9MrpZipjRnONqfIxeAEkGH6L5aDB, "
Quán Ăn Chí Ký,32 Nguyễn Huệ,"3,9",15,1-100.000 ₫,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipMlS3ia6RI1xy_qgUXgDzylt5Z2q1_GlQUXjQzp, https://lh5.googleusercontent.com/p/AF1QipMsv2XthZ1x9rrY0tOZplfKG1r66jWZoETWMVHi, "
quán nhậu: Châm Thuỷ,PQHJ+2WH,"3,5",10,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipNlhFYQwa_Ab4fgqXMgIjT64QbzJM0U6Od3avFU, https://lh5.googleusercontent.com/p/AF1QipMHnlnt2gC6g40APjpY5gSs0dcCMld8EZ3XX8mH, "
Quán cơm Mỹ liên,"HJ48+MJ7, QL13","5,0",1,None,Bình Phước,
Quán Ăn Tỉnh 2,Bình Phước,Chưa xét,0,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipN0QK42KrxM7V2UyeQxwUTvxlQcvbR3Zz86WEIv, https://lh5.googleusercontent.com/p/AF1QipOfDW-I4ez6VV8sqicHK-Kn95jceG_Q8OTlHViw, "
Quán ăn Minh Hằng,GG8W+JHV,"3,7",3,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPu3WcrEWQMLtBNyXTZIWinWU4ogcK7kHF6Bfj5, "
Hủ Tiếu Nam Vang Lan Phát,"RX97+R29, Đ. Phạm Văn Đồng","4,5",15,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipNgA4HKyaceWu_J8ZgEsAxZQLyYptVutDilPwbO, https://lh5.googleusercontent.com/p/AF1QipO47ESa2hYAn-UVu4bPpZx6a95C9pGfi8w2mXPm, "
Quán Ăn A. Song,"PHCM+QJW, QL13","5,0",3,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipNZ1XROOnI-voMHxPwq-VP5R4eTlFgG1lWdyAiY, https://lh5.googleusercontent.com/p/AF1QipNsb1FUk2bKqJsepqXlQOxqnU9EXQTdlty-oJCR, "
Quán Ăn Minh Thủy,Bà Rịa - Vũng Tàu,"5,0",14,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipMQrv5WiOLZBYrmZVJ23jggFavYM9JV3NwSioc, https://lh5.googleusercontent.com/p/AF1QipPosDVWMOq8xcWVfiKICTNXKv3sA-YbrbmxBiUp, "
QUÁN NƯỚNG BỜ HỒ,JJ94+JGH,"3,5",2,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPUADa95ufGUwScc-RH5ecaJqjccaesJS3Wasxe, https://lh5.googleusercontent.com/p/AF1QipMoeIsreaQC1ZwYZ_ECJFtedueAlHtbjlEqky9N, "
Đặc sản Bình Phước,Bình Phước,"5,0",2,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipOEKx2DjWIeQYSLEw_gqQqzyX33s1y-RyxeJ2St, "
Quán cơm 226 - Cơm Tấm - Bún riêu,RX84+VJ2,"5,0",4,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipMuW9X_MiBDQpAopuNPyuLHb9IFIzuu1OMKe7AE, "
Ăn Vặt Cô Trâm,"RW4X+VCM, ĐT741","5,0",1,None,Bình Phước,
Quán ăn Cây Bàng (Facebook: Oanh Tài Đồng Nơ),85 tổ 4,Chưa xét,0,None,Bình Phước,
Quán Cơm Ninh Bình - Local Restaurant,Đà Nẵng,"4,8",188,1-100.000 ₫,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipODCdk7w2R46uUHBxQjRWtnB6fIHO77uSztNGUT, https://lh5.googleusercontent.com/p/AF1QipOiXOQ86S0E0tdgHEO4FD8_jdDIVV9BbhJDGgcS, "
quán cơm định thu,GGCC+37P,Chưa xét,0,None,Bình Phước,
Ẩm Thực Bình Phước,"GVJV+FJG, Đường Số 20","5,0",1,None,Bình Phước,
"Nhà Hàng Tiệc Cưới Xuân Hoa, Long Hà",PRV7+V9F,"4,4",14,None,Bình Phước,"https://lh5.googleusercontent.com/p/AF1QipPiBYEeVx7tLzCishaln__utee2IhuaMIvdn1gL, https://lh5.googleusercontent.com/p/AF1QipMIh0Cc0iFc2nyup1-KyUJ9w39Ckk9TOGaYij-G, "
Cơm Niêu Kim Anh Quán,"A113-A114 KDC, Hùng Vương","4,0","2,6 N",100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOADoqqVt4pBDwk5Gyya-42U0jkbeFToRpjygZT, https://lh5.googleusercontent.com/p/AF1QipMjZ1V1QxRE7AAMscjj7xJ7TkPO4zoPVEfNgZf2, "
Cơm Niêu Panda - Phan Thiết,80 Võ Hữu,"4,7","2,4 N",100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMwfAAGatHMA8IhCtUQwfciUCKLqswBLYhg-yK5, https://lh5.googleusercontent.com/p/AF1QipNSVucxEndchDuJT2P1VnUvpbPOz-udCHliz3Wf, "
Quán Cơm Tazon,QL1A,"4,1",891,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNzafqgosY8jAAC23u1U5dPfXtJU_UaBQLcXg, https://lh5.googleusercontent.com/p/AF1QipOHdEq8i0Jo39hAjY6BjASNafu-iOKDJC8-HBgE, "
Làng Chài Quán,119 Huỳnh Thúc Kháng,"4,1","1,1 N",None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNnvxdR1I7Ob6d7ymuSW-kx4dKVj224Ss99-6zs, https://lh5.googleusercontent.com/p/AF1QipONrddcxdf_R9MsUnHqXjzK7eOF_051zxstMiKS, "
CƠM GÀ HẠNH HƯƠNG,55 Tuyên Quang,"3,9","1,7 N",100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMKmL_Oae3kz-IBP17q3OTyWluBundgY2_vLAnw, https://lh5.googleusercontent.com/p/AF1QipOwe-QTKFdN734HhdcsWEb2yBENg1NpAD_o9BCy, "
Cơm Niêu Vivu Food,45C Huỳnh Thúc Kháng,"4,6","1,3 N",100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNInCFCRE5Bfm3U6CbcZKX0puYSvzvgi8MHwAK3, https://lh5.googleusercontent.com/p/AF1QipPOKv3Yf1kFz9IQFza0uXWbE-Jxd5xj9OSlAV4E, "
QUÁN ĂN VIỄN PHƯƠNG,100A Huỳnh Thúc Kháng,"3,9",961,100.000-300.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNjSQpOxOAYYXzYIYjM8tCEVLpuVKVElQXnHLUL, https://lh5.googleusercontent.com/p/AF1QipNG-d4AMki7xl3agjBMnkLj670sMC1XkGtGy_eO, "
Răng Mực Loan,202 Võ Thị Sáu,"4,0",768,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipObB-fGC8BK2PxNtcnubMrPtue_iDT7tdi4DPvS, https://lh5.googleusercontent.com/p/AF1QipPQj_7adeQGHCmMqDVkiAWn7-f1c5yPKolyLnmK, "
Quán ăn 8 Lộc,"Đ. Bùi Xuân Phái, Mũi Né, hòn rơm","4,8",114,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPUCuoRDQ7euMxE0KMM2oW-oxE4B2qpBBiNbsPQ, https://lh5.googleusercontent.com/p/AF1QipNbYKIXDRnzPRJlVAI-ICagf-4RgHTb9Ya4aE4G, "
Hải sản Thuận Phát,109 Phạm Văn Đồng,"3,6",805,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPdzKeUVUzCwom3MvI2cgjoXIXfVfmHN6Q-Emjk, https://lh5.googleusercontent.com/p/AF1QipMxpqL9HbjjNCDGF7Kf60X_1pzJiwn7T7LxYUvh, "
Quán Đất Việt - Cơm Niêu Hải Sản,32/12 Nguyễn Thông,"4,2",102,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPsucSBGoZ14H8F1D1P0lim8CCQ75gU0PLgimF-, https://lh5.googleusercontent.com/p/AF1QipPqBSu6QMXjymLAqZdp3vSvSSeuB20H47tg9oKg, "
Quán Nhậu Hải sản Bình Dân Phan Thiết ( 06 Quán ),6 Đặng Văn Ngữ,"4,2",286,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPFIG13rTsEHV9Gp0DFVqgpahgG0yvNpqlGEDek, https://lh5.googleusercontent.com/p/AF1QipMgovPNioV2zsgvzDyDPxsLraTvceNDfqtGqFo, "
Bánh Canh Xíu,"1HA, Kim Đồng","4,4",165,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOM4h71hzNuG7FJ6JY9cUiG0FWbOXwoDJ_CJvX8, https://lh5.googleusercontent.com/p/AF1QipO3jZVGI1mwi3aBgOGKAvsHSTw6l1474OA-YFs, "
Love Sushi Lounge Cafe,169/171 Tôn Đức Thắng,"4,7",613,200.000-300.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOFdBCSBbtvdYSTxz3gzRMyZIWNrTBRKda46NU, https://lh5.googleusercontent.com/p/AF1QipP6us5aNaL9q1lQh7CPtGNE0SZXdmb45SHbPm3i, "
Quán Ăn Cô Ba,6 Nguyễn Đình Chiểu,"4,1",102,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPN6VwtzofWx36GXD2q7ZUe_HmWmLn1lOA5iPVq, https://lh5.googleusercontent.com/p/AF1QipNCZWBNqO_DW5jAA257hLQF1YjIhbPUDF0yR15b, "
Cơm Niêu Panda - Panda Food,197 Hùng Vương,"4,9","1,1 N",100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipM8m8g_tdA4Hpx_hykv_pX2pmb7PUS3TtJB1UTc, https://lh5.googleusercontent.com/p/AF1QipPk05lCkmcaCx8z9J0Qrv_UtcBLwps42NCPye1S, "
Bánh Canh Chả Cá Cô Xí,309 Huỳnh Thúc Kháng,"3,9",571,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipO1vRz4TYx3Cn3TjBU0GiNg33EeG6S7hQw-3-K6, https://lh5.googleusercontent.com/p/AF1QipOg89jMA8m7PKK-cZCRkx5cTmvJQyqiYi1Rbvk7, "
Bánh Căn Lân Nguyệt,8 Đ.Hải Thượng Lãn Ông,"4,1","1,5 N",1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPGULhVHOtW1AyChp5-JalnMVvDWlWVyPmH13_M, https://lh5.googleusercontent.com/p/AF1QipOxcpvuvL4fbEvqG46Ivc2I3qlZ5uyocQ8-EWcp, "
Quán ăn Hải Sản Cô Tư (Quỳnh),Hẻm 178-180 Nguyễn Đình Chiểu,"4,3",92,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipONXS-z7vHGjKSZdpLE39USMB6guE4bsWr7L97Q, https://lh5.googleusercontent.com/p/AF1QipOXK39fSx_deWc24oux6RzpeV0JBEKxcEXfLo_Y, "
Nhà Hàng WoW - Buffet BBQ,A33-34 Phạm Hùng,"4,0",599,200.000-300.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipN8qN9pwIsdCQO-XNuUv02DelvLooI1IDwjmxfi, https://lh5.googleusercontent.com/p/AF1QipPoqogxP-iTDNENsSPTQqJzKxhNBhNqh3vLmDUV, "
"Nhà hàng An Bình: Ăn sáng ngon, cơm niêu, lẩu hải sản tươi sống...",283W+65P https://maps.app.goo.gl,"5,0",12,200.000-300.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPBsMeRaGZPUw8m6wcY7723gdp54_anMv1Ng6QB, https://lh5.googleusercontent.com/p/AF1QipPK3nrS01Ea7-MrE9srnJNt3t8XjIkvwqp6Gyqh, "
Quán cơm niêu Bàu Trắng,Bình Thuận,"4,6",114,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNrQldUw-dcXttgtuHQw4anoQAvdP3IQN4n00CR, https://lh5.googleusercontent.com/p/AF1QipNSRbxaD0ZeP-X8zDedGo4hrkcJ-FKGWwpEH3DQ, "
Cham Garden Restaurant,32 Nguyễn Đình Chiểu,"4,4",116,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNji0O8DIo0sMF2xPh5cSdv2yX-pvu-jJ26A5LF, https://lh5.googleusercontent.com/p/AF1QipMWSlrSv48GayWYNNdUai7aEbIUb8ejL6C52JoM, "
Phan Thiết Quán,A79 80 Hùng Vương,"4,1",423,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPl_RBNiMSnPKdkMv0KOUbQH4JXBEwi8gyjPsu9, https://lh5.googleusercontent.com/p/AF1QipMkiehCABKyN-j-p_jFRXVoFeSqtnKnmASe3QXa, "
Quán ăn Mẫn Mẫn,Hùng Vương,"4,6",33,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMdAknnBifX5RGiY5uxvvDjtT9h2DQdynOwrkxJ, https://lh5.googleusercontent.com/p/AF1QipPqMbd7CvrndrBHb9USllQhtDeB_UM835y_suDs, "
Quán ăn Bình Ước,10 Ngô Quyền,"4,1",105,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipN5z-zS-ONkNnNImfYsWfHKbySYWRtjzCExaH4_, https://lh5.googleusercontent.com/p/AF1QipPnJ4odwa3B4G27H6REMPN2m2_6PHMH_svV5xza, "
Mã Yên quán - Quán dê núi ngon chất lượng giá bình dân tại Phan Thiết,125 131đào duy tùng,"3,9",144,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipObhO-GxfrALL09YnYkkWTehOnNYVaK2YN6Dm3s, https://lh5.googleusercontent.com/p/AF1QipMTt39oxFQQl0RWNyeCx1C6W8tc61zv7YMk6Qr2, "
Quán ăn NgọcTuyền,Bình Thuận,"4,8",8,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPpiBDZHEAy5FkMdI40aI6s-4MyLzwtfvZUCt02, "
Quán ăn Ngân Đình,AH1,"3,4",523,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNcnAqU5nszGHsujsVY_O6ZBPLamnbGvG6-RyHt, https://lh5.googleusercontent.com/p/AF1QipNYl0Zh_Hqe1bR6cdt2f3caJglj-_VzD8SqGjJg, "
Cơm tấm Mỹ Hồng,198 Trần Hưng Đạo,"4,0",112,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPfwKjV0dWkkXZC4gsiUskB3LHAW3UTmoACui--, https://lh5.googleusercontent.com/p/AF1QipOKcKJmRhsC-n1tG20VrAaCUHcI7IxPPexpKxsn, "
Hội Quán Dê Ngon,MQ83+H97,"4,1",297,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOr83ndJPLzYyJNEIx8QDfTAJOBLL62523qF9tn, https://lh5.googleusercontent.com/p/AF1QipPyH4oLhlVdyjY5kHqoVaiQayTq3lkaSeY8hDcd, "
Quán Ăn (Phố Cổ Quán),"RVRG+97V, Nguyễn Văn Linh","4,0",31,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipM9JV8II292fQxYBt9ThFlk8nI8qrSeP-QZVYPf, https://lh5.googleusercontent.com/p/AF1QipOY47ffeph4dAhW0LFJZDXVLcTS2xTnvFPQD5l_, "
Bánh Xèo Cây Phượng,49 Tuyên Quang,"4,4",101,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMh1g7IKL-_8jris4yPrUSwyYzXH0IO6gw5xN27, https://lh5.googleusercontent.com/p/AF1QipNx7pZIurtw96g7b4DQGNBOu7zqwE-Ly1UhEoXH, "
Ăn vặt quán - Cô Hương,"a1, 46kdc","4,6",12,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMpV9rz6Q0dihANqKaeSktkZepBHBHxB5y-Uo7w, https://lh5.googleusercontent.com/p/AF1QipN1Kd4sXfHgTcdL_uS7JXqE0CJOcHPqwY8v4K_H, "
Cơm niêu - Cafe Vòng Xoay,"khu phố 5, Tp.","4,0",235,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipM0JAMe6nAA10fBNeIL6LLIY8i_dVEr0foM7nto, https://lh5.googleusercontent.com/p/AF1QipPNNr9mfj-ZThx-Eslvkr2ivKRsCF1Dq3an-kk, "
quán ăn Bông Bưởi,Bình Thuận,"4,6",24,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNs7nA9mVsfcdt2cy0UaDEV_wm_8IihOMaK5tr6, https://lh5.googleusercontent.com/p/AF1QipM4EHdV1ArNA67mYYyCv2F3sHcuZZOXpm5wPVeR, "
Quán ăn hải sản Bé Hai,"Hiệp tiến,tân tiến,thị xã LaGi","5,0",6,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMpXlvfVRfKxatj7zKvjXPqtTfktta6fe0UiOY2, https://lh5.googleusercontent.com/p/AF1QipOI-bjJUQDocCME2UOP-ElLjBrWSldHdDYTfvJU, "
Quán ăn Bà Như,22 Nguyễn Văn Trỗi,"3,9",88,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipN6pZTj-3wnvHWYFXzwuvl9Dub184qD7cL4Vs1S, https://lh5.googleusercontent.com/p/AF1QipMa5lSDUBYACK9tapn0tYHy0znzk2YE3K95WosB, "
Quán Bi Bo,191 Nguyễn Đình Chiểu,"4,4","3,2 N",None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMbmZCRuXTNqyz4cHBp23OtFBW4nVe3ZHeDQz67, https://lh5.googleusercontent.com/p/AF1QipMuK2Aa_z7EsvQ__nsvmJYhn_tUXj4MRP0YazBt, "
Bè cá Anh Sáng,Bình Thuận,"4,3",297,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPk-2jFK2UjlXF3ST73OPKd8g_s13Uidgs6HuQB, https://lh5.googleusercontent.com/p/AF1QipM0D0L09oMhoWNl5ysjWu-fsydVeXb-o2igm0qg, "
Quán Ăn Minh Jun,105 Huỳnh Tấn Phát,"4,7",42,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPKZBIx9bY6dpq2L4u5R9dQJxQSG0LpDrKbM1CJ, https://lh5.googleusercontent.com/p/AF1QipMljsGz_2au5rZFd--N6SK0XnH6mFS1W9uJj6WF, "
Hải sản tươi sống Sóng Biển,158 Lê Lợi,"3,3",300,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipPWhdDMJx6KlzZno4hjuwjEXk1smLaRpreus3Tj, https://lh5.googleusercontent.com/p/AF1QipOmWQpSVJh2SnWxxMDSSGbzQTaHK89XCcptR5dx, "
Nhà Hàng Tâm Cọt,"W5QQ+QQP, 7-9 Nguyễn Đình Chiểu","4,0",62,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMOgVafYS-dQoiccDMPqFVDnaeoV5DfvSzah9RC, https://lh5.googleusercontent.com/p/AF1QipMLrCXm926nVu4KGsIANnSd1R2p9VWxMvDfc-jq, "
Hải Sản Tươi Sống Năm Loan,G54 Hùng Vương,"4,0",462,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMuqfR15IkImOyyzT2p2WxOXJuTA_oVK6K2pJ41, https://lh5.googleusercontent.com/p/AF1QipMrmQVjMRJsKY9x43TpzBG-VxHd2jcdq-lTZXOs, "
Chả Lụi Hàm Tân,271 Huỳnh Thúc Kháng,"4,4",76,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMiDY0hKIf88qMUoVuzHYQmK8I4XL-UssvMgMvB, https://lh5.googleusercontent.com/p/AF1QipMswBrcQrHNXrlKLXAXKEASPQz5EXEZGxdTxKkR, "
Quán Cơm Bình Thuận,59XP+PFV,"2,6",150,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOdlKHHy_-hUpM-OswqrFFJmwqE7PRWGvRzYUjR, https://lh5.googleusercontent.com/p/AF1QipO9wLjk3_bUsCBsZNBPzaXDPvBi_sXVO6o1jnVi, "
Hội Quán Dê Ngon 2,126A QL1A Km 32,"4,3",41,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNdXiNhQp18r8a77-9Ch8jPK6AJmq_aFRHoN8HA, https://lh5.googleusercontent.com/p/AF1QipOlI-1PAHkT5hps7aNKXBO2-9txNyyUBLsKhSU, "
Quán Nhậu Hồng,35-37 Phạm Văn Đồng,"4,6",61,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipM-5KP72sccDx2vL5p827fOu2F2Po76_wTjhiVK, https://lh5.googleusercontent.com/p/AF1QipPLyJjwApHtuLP-xoILB2UWkUsofLFbzf6jOV0, "
Quán Ăn Gia Đình SƠRI,"6PHP+935, Mười Bảy Tháng Tư","4,3",21,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOSugJFfEIMqqcCVRTzPHWyYSrYaf9n2dSmIyhs, https://lh5.googleusercontent.com/p/AF1QipMyljx763TJ6HcjkEj6_Ee1kSDb4WCM4L5qZ4qh, "
Quán Ăn Cam Bình - CAM BINH Restaurants,665 Tôn Đức Thắng,"4,1",221,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipM-Lhw6yKg_366h0JUf0WJVDeuuXR0nkBNJHC4G, https://lh5.googleusercontent.com/p/AF1QipMxaMkzXohTV6aEwRzG91TiWb-7000xnyWQIaMX, "
QUÁN ĂN 76,"X8MQ+6V3, Đ. Xuân Thủy","5,0",19,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipOmreZtvMPULLTtWj_jX-2ZXDBfQBREFM_bUG4v, https://lh5.googleusercontent.com/p/AF1QipM4V8gF_KBjOENcKZbjsCGxwW1auGBtHhWZ99Bv, "
Khu Ăn Uống Giá Rẻ-ngon,"W4C5+W49, Võ Thị Sáu","4,2",144,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNx7zZy0BPxofU0wrAjr3Bd4XMreqhMGAHxwxkM, https://lh5.googleusercontent.com/p/AF1QipNAMyGKRliRnKhJxI6D4y9kFZnXIhiX2mLOgdbN, "
Quán Ăn 211,211 Nguyễn Đình Chiểu,"4,4",33,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNDlBiz9IwittbVIDSUCA5ZiLow2kgievi6oIR-, https://lh5.googleusercontent.com/p/AF1QipO6LqTCNs4cgfz1nYC4q-b5cXNpPCYhBnrbYyKr, "
Quán Ăn Gia Đình Duyên,Bình Thuận,"4,3",68,100.000-200.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipMgub3g8ybMQW-LFRYaI-8jD86zL5_H6L7d_sUT, https://lh5.googleusercontent.com/p/AF1QipPXbsPHBHpjiK6ry0rrSHedDsjXD1ts1T9ixBVT, "
Quán Ăn Bình Minh,252 Thủ Khoa Huân,"4,3",25,1-100.000 ₫,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipO56cB9274-8gMridM4cmMMJAZtzR_xznlvLINW, https://lh5.googleusercontent.com/p/AF1QipOcip2pqN6_4UCOqHzqj9z725oaW5493jj3VrFz, "
Quán ăn Kim Thanh (Quán cơm ngon tại Tp. Phan Thiết),28 Trưng Trắc,"3,8",65,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipNDbMwQJvranzDXj65APCgyqzawCoTGz52te5SF, https://lh5.googleusercontent.com/p/AF1QipMXy2Mf8Bra0fQgavi7gSfhADMjSL-MztDFGuQ_, "
Quán ăn Thiên Trúc,46PC+RXF,"3,7",118,None,Bình Thuận,"https://lh5.googleusercontent.com/p/AF1QipO9NnWTaemHgpn82TF6h3tZF91OygMb3n0o0k4g, https://lh5.googleusercontent.com/p/AF1QipMFhcPFTdt87i_tm2CaHsZZjxiM13CpoI59FTU0, "
