name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Ốc Ngân,"Số 5 Phồn Xương, Dĩnh Kế, Bắc Giang, Việt Nam","4,4",29,21.2768899,106.1749241,Bắc Giang,Quán ăn nhỏ,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipP4LU_csAy9pOj7pxu5GdcYvyBixdZN4Ha28jtR, https://lh5.googleusercontent.com/p/AF1QipOIWu1NDh9ImDlB86GbyuLaOJhYkVPo1PsYpYYw, "
Quán Cơm Bắc Sơn,"26 Đ. Nguyễn Cao, Phường Ngô Quyền, Bắc Giang, Việt Nam","3,8",34,21.2768899,106.1440251,Bắc Giang,Quán ăn nhỏ,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPumPrPtytEVnEMxBvmhn6YzUXzLRNzhxZJG-pi, https://lh5.googleusercontent.com/p/AF1QipOrOlcmH7hNS2mOaz3fobCh6cbFA-CzDcsIgrXm, https://lh5.googleusercontent.com/p/AF1QipPMyz3w-Mq3a0DvxwsmWCj7AafHKRwFdyi26VK0, "
HỌC VIỆN BIA RƯỢU BẮC GIANG,"15 Quách Nhẫn, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,3",13,21.2844857,106.1720201,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMrsQqT7qc2fBwi9qTsrOzL88AToRX8z4FcShKZ, https://lh5.googleusercontent.com/p/AF1QipMc0uLeRvwVXv4Ix5GPR6tl2R3AxoaoKZLbZFSB, "
BBQ House,"2 Ngô Gia Tự, Phường Trần Phú, Bắc Giang, Việt Nam","3,3",4,21.2844857,106.1411211,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPW6N3aPF5uH0HDnqd6OW6u2JItgtaABTT8PY2g, https://lh5.googleusercontent.com/p/AF1QipOfHOYzT7eslulawGqwB7CIziiXtoEqN503BXG_, https://lh5.googleusercontent.com/p/AF1QipOfHOYzT7eslulawGqwB7CIziiXtoEqN503BXG_, "
nhà hàng buffet lẩu nướng Kussin bbq,"46-48 Hoàng Quốc Việt, Phường Thọ Xương, Bắc Giang, 46000, Việt Nam","4,3",16,21.2863118,106.1730283,Bắc Giang,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipNcDgGP5lxtsIRNWWvH4cZulNYZhgBH2DjINxLZ, https://lh5.googleusercontent.com/p/AF1QipPoE5tYbvJxy79bo5J7tmL5O1HLBLN9dIadrkCp, https://lh5.googleusercontent.com/p/AF1QipNQ0O-40QVQ8LKvA9ii1fNv1_TqAsOo_sDM5_Em, https://lh5.googleusercontent.com/p/AF1QipM50OYqtJPR0dyndMEsViVmc2pRAZegQ8kIkaJ-, "
Phở Gánh 07 Trần Quang Khải Bắc Giang,"07 Đường Trần Quang Khải, Phường Thọ Xương, Bắc Giang, Việt Nam","4,4",7,21.2915493,106.162028,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPkGy_4iyy2V2LnhIal4AYAjTzTq-fdPN14MX5o, https://lh5.googleusercontent.com/p/AF1QipM3K-8UkY_vr1IU5FCJK7mxHMslf6N8_sFpYN6A, https://lh5.googleusercontent.com/p/AF1QipMSTzKxwT3QlsPKts-l2Ewb5g203En3knQFEB9q, https://lh5.googleusercontent.com/p/AF1QipM1ZbV962WrZatiM5cLHK_q4LsHFim9QRzRtv2g, "
Cơm Thố Anh Nguyễn - Ngô Văn Cảnh,"2 Đ.Ngô Văn Cảnh, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,0",27,21.2808204,106.1643045,Bắc Giang,Nhà hàng châu Á,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPIGlZlLaS2xmRehLNnVtujr1yz6oRpnqnh1eMF, https://lh5.googleusercontent.com/p/AF1QipPZZlefTevqv8BJH9zpbXOupUL5dv8cG1sx3P0j, https://lh5.googleusercontent.com/p/AF1QipPIGlZlLaS2xmRehLNnVtujr1yz6oRpnqnh1eMF, https://lh5.googleusercontent.com/p/AF1QipM1Wn2UOiyjAM3sXvaAb8o-0777OKAngSC0Gu6H, "
Quán đêm 45,"45 Phồn Xương, Dĩnh Kế, Bắc Giang, Việt Nam","4,7",7,21.276126,106.1752306,Bắc Giang,Quán ăn nhẹ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPTI_y_CkN9-uVmU8VND_TuWYldXpOkjftSglKe, https://lh5.googleusercontent.com/p/AF1QipOzLkHq5JZNj7KM2LUXKc3e-4RYLsfh83OZMxB6, https://lh5.googleusercontent.com/p/AF1QipNYokBvtmGZYd_DZJ1uQ7ZitbWKKShB9x9CzEwl, "
Quán Bia Kiên,"36 Đ.Ngô Văn Cảnh, Phường Ngô Quyền, Bắc Giang, Việt Nam","3,8",131,21.2800707,106.1648021,Bắc Giang,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOTIRQzRqd8uj_9SXl5beB46KSBpbgymzUTkPzO, https://lh5.googleusercontent.com/p/AF1QipOKZCE6pQJZxDvRbDeIYs0Aw9eMW_ejK-XgyO4m, https://lh5.googleusercontent.com/p/AF1QipN_4kTkucIoTCk_JAc-e79hw3Y5-iuS5Y577o7X, "
Quán chè ngon Bắc Giang,"102 Xương Giang, Phường Trần Phú, Bắc Giang, Việt Nam","5,0",3,21.2788122,106.1570193,Bắc Giang,Nhà hàng,Không có giá,"Đồ ăn mang đi, Giao hàng, ",
Nhà hàng An Huy,"92 Thân Nhân Trung, Hồng Thái, Việt Yên, Bắc Giang, Việt Nam","3,9",116,21.2632419,106.0777769,Bắc Giang,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNWlccQXCzHsyBDfY1Dd9DmrMdGb_iddlBiW_5X, https://lh5.googleusercontent.com/p/AF1QipM79HSvlIwBa0m5FFfLNamlGMrF-Bdftk4CbY_N, https://lh5.googleusercontent.com/p/AF1QipMzhjDH5NckOlo8CDYJyIt5rlc5dc7pWR6NPpNq, "
Cơm Niêu Vị Xưa - các món ăn gia đình,"365a Nguyễn Thị Minh Khai, Dĩnh Kế, Bắc Giang, 230000, Việt Nam","5,0",3,21.2784504,106.1753612,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNJgC53SsZ4dNeOxJv-6cnxH7fwN3yS9AorJrFd, https://lh5.googleusercontent.com/p/AF1QipNPjrxYl0vmboi3mX4NQAH8HmVPNW8PWh1bF789, https://lh5.googleusercontent.com/p/AF1QipM-Ucvlv6TzXQMwuQKOYWWnIK6D0rhbtT93qJHc, https://lh5.googleusercontent.com/p/AF1QipNZ976HtbksNVemUSgKfBfHizbgU7SKkcAZC4BO, "
Cơm Nàng Tấm,"140 Xương Giang, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,3",8,21.2784504,106.1444622,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipO1xsXeXP2qlaPJjT2xOWyktmhb990KIcJf23ux, https://lh5.googleusercontent.com/p/AF1QipPYSy73-Nq7_NBbsQHSIdLBRaEyMzm4EBLuZW9p, https://lh5.googleusercontent.com/p/AF1QipMti5tK2JWUOxZko7H_mA2uKkfxFQrFv4Tvv67v, https://lh5.googleusercontent.com/p/AF1QipO1xsXeXP2qlaPJjT2xOWyktmhb990KIcJf23ux, "
Trung tâm tiệc cưới Sen Palace,"76C3+4V8, Hùng Vương, Phường Lê Lợi, Bắc Giang, Việt Nam","4,2",53,21.2702926,106.168651,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipO7tTrlvNtRgytRpm6nikWKWgZVjuRkCcgO2iQV, https://lh5.googleusercontent.com/p/AF1QipMSAKmEPnnDpBj-foM-sWCG51_ekH1Cc_1z2G9R, https://lh5.googleusercontent.com/p/AF1QipO5DIduD6nyAQjRgtSK1KJuDvHUusFweuBpAE-G, https://lh5.googleusercontent.com/p/AF1QipOWZSZezE1OwKE-k8ARZ-b_FaNmzhhvad6xHWhP, "
Phở gà Chen - Chen coffee,"11 Thân Cảnh Văn, Tổ dân phố số 9, Bắc Giang, Việt Nam","4,0",19,21.2819154,106.1684907,Bắc Giang,Nhà hàng chuyên phục vụ bữa sáng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMkkLXx9Se5RDuqn6UhfoJh5Xi8feLeVAtl28KL, https://lh5.googleusercontent.com/p/AF1QipNRIb86VaX80dWM-ntW_39JxyPGxyzHIZuqYqAK, https://lh5.googleusercontent.com/p/AF1QipPQ59ULXO_WKM92Eipd0gxKWCH_mmcMGrwKUI05, https://lh5.googleusercontent.com/p/AF1QipP97syQ3l_wVUDMcum7kqNycFApA9wzCqILLhQ0, "
Pizza Hip,"8 Đ.Ngô Văn Cảnh, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,0",50,21.277851,106.1662255,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMCCNPvYFjtFN3jZDDjU-aGO5gggG8knQpGkXdq, https://lh5.googleusercontent.com/p/AF1QipOjTX3XLZkjvVVWQc8N8LlQxi0cf1Km-zHmekyK, https://lh5.googleusercontent.com/p/AF1QipNm3KL9XY7a3vLEKmGa2ArhnmAKBGxNCr2mIRYN, https://lh5.googleusercontent.com/p/AF1QipOfnFogu1l_aHjjlH7R_Ke26ZF49mki9k239US_, "
Nhà hàng Dung Cua - Bắc Giang,"7684+65, Tân Tiến, Bắc Giang, Việt Nam","3,8",24,21.2655719,106.169338,Bắc Giang,Nhà hàng,Trên 1 Tr ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPej0bP1qBjwSMB1SxU8kqiovRW65xZlLwsdq8S, https://lh5.googleusercontent.com/p/AF1QipNR7fqrublWbP227LJv8Ls10W_7P9Cu0yexCvZN, https://lh5.googleusercontent.com/p/AF1QipNQA2sTEXdvNe_cTbXwWMWyzzObI2NHAxuYd8z0, https://lh5.googleusercontent.com/p/AF1QipOF9GfBC-ZQmWD5g4rE74Nl_JFkHsODInkqd2aC, "
Nhà Hàng Thước Hằng,"65JQ+84F, Tiền Phong, Yên Dũng, Bắc Giang, Việt Nam","4,1",108,21.2308052,106.1517529,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipNnS8GPuREBIOGRHygliq7XMQGBHEjaOuy3UGoX, https://lh5.googleusercontent.com/p/AF1QipN_3zZJfyUsi1VvyuEM-3VOWMRTxOKIiUrbPhJj, https://lh5.googleusercontent.com/p/AF1QipM3W3Wo8ML_REloPT93ryxIhj-yyE84GrmCMLPM, https://lh5.googleusercontent.com/p/AF1QipP83znyCnA3AN_gKSUOJuq8vib44gMG1tN7utiG, "
Cơm Tấm Bình Béo,"40 Nghĩa Long, Phường Trần Phú, Bắc Giang, Việt Nam","3,6",75,21.2750884,106.1583023,Bắc Giang,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNGx_axI4FL5bO6rrQY8FMFK48c-fpNvgOCRNXJ, https://lh5.googleusercontent.com/p/AF1QipNkCrdg1M_SCsluqzxQxEiOGKAS8F9gMjN97EG8, "
Dookki Bắc Giang,"Tân Tiến, Bắc Giang, Việt Nam","3,6",87,21.2668154,106.1724674,Bắc Giang,Nhà hàng Hàn Quốc,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOQJTdUxmUfq07r7uNHdjlIYG_3bDVzA67LQYz6, https://lh5.googleusercontent.com/p/AF1QipMqImxSoBtP08S_Q-VklQ6OgES4-92jRuT1KU1p, https://lh5.googleusercontent.com/p/AF1QipO2stxVqOcmzBuRrDATEWqe2fy1znp0NlLwFywx, https://lh5.googleusercontent.com/p/AF1QipN23OhcSBi6lkQUzegeZ8OU25i_Zk2OKtBYDDOk, "
Đồ Ăn Vặt,"9a Vương Văn Trà, Phường Trần Phú, Bắc Giang, Việt Nam","4,3",6,21.2668154,106.1415684,Bắc Giang,Nhà hàng,Không có giá,"Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMakzBiXm7CaSJHk884YgX08r2GPAiwmj7PZUNh, https://lh5.googleusercontent.com/p/AF1QipMakzBiXm7CaSJHk884YgX08r2GPAiwmj7PZUNh, "
Phệ Quán,"Số 2 Giáp Hải, Xương Giang, Bắc Giang, Việt Nam","5,0",7,21.2903662,106.1763545,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPNs4eW8ss6S_dqlD3-gOcAYMZYaa_vceFd1O72, https://lh5.googleusercontent.com/p/AF1QipMBMV5tUXkbJelvEiBr_md8CmPGG6QoS-NGzeZe, https://lh5.googleusercontent.com/p/AF1QipPNs4eW8ss6S_dqlD3-gOcAYMZYaa_vceFd1O72, "
Mandala Dimsum Corner,"55 Nguyễn Văn Cừ, Phường Ngô Quyền, Bắc Giang, 230000, Việt Nam","4,0",31,21.2903662,106.1454555,Bắc Giang,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPJ40wfHsfOUpFZp0gMao2Bny1TBLqcVy5dIph4, https://lh5.googleusercontent.com/p/AF1QipPi2bBsTFD6y0bB0H3n_HpkwT27UPZmO8NpMnny, https://lh5.googleusercontent.com/p/AF1QipMNCv5IXhEVsK5mmw2PpWkr_geoHe5xLQosTTX0, https://lh5.googleusercontent.com/p/AF1QipPJ40wfHsfOUpFZp0gMao2Bny1TBLqcVy5dIph4, "
Bún Bò Huế,"121 Thánh Thiên, Phường Lê Lợi, Bắc Giang, Việt Nam","4,3",11,21.2708516,106.160779,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ",
Nhà Hàng Phú Dê Mã Yên Quán,"234 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, 23000, Việt Nam","3,7",33,21.2824888,106.1657577,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ",
Quán Ăn Sáng Bún Cá Tuấn Minh,"09 Phồn Xương, Dĩnh Kế, Bắc Giang, Việt Nam","5,0",2,21.2768168,106.1749576,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMLYCJ657-E14yTSK9nn9sjp4VXCcwkvosslzhQ, https://lh5.googleusercontent.com/p/AF1QipP5B-z91pMyz1K3iW-UKTFQ7hIS7rR8rSKN2VP6, https://lh5.googleusercontent.com/p/AF1QipPjXCvBMNt9Af7GM70XX2T-aPqUvGWatz5DQ3Gq, https://lh5.googleusercontent.com/p/AF1QipO9cUGkIyfiOy9_8sGHSMFEMkHlNXCIDQU7Kmjv, "
Hải Sản Diệp Linh,"121 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, Việt Nam","5,0",3,21.2768168,106.1440586,Bắc Giang,Nhà hàng hải sản,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipONaIHHN_FLBoIXc2kW6tfiJE0ktHVDwWAFdurB, https://lh5.googleusercontent.com/p/AF1QipONO7ir8PuH6XxwdxG3HFxSiXMb2lDApyxVEq0C, https://lh5.googleusercontent.com/p/AF1QipOMAaISmg7D9zsR-yoYDqNkoyMz0VZ77lvhzDQn, https://lh5.googleusercontent.com/p/AF1QipPiOAeUpUeLs-hut7mDpxCwFEAFpZ2ymU4mfjSu, "
Nhà hàng Khương Cúc,"ĐT284, Tiền Phong, Yên Dũng, Bắc Giang, Việt Nam","4,0",187,21.2318679,106.1497648,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNdHAJg--yLjeBXucXIqwmIkjbWgsvmHZPsG3T2, https://lh5.googleusercontent.com/p/AF1QipPR0lB_WmehSbUNTNmZOOHHyCuaQ00ryRLdoxjK, https://lh5.googleusercontent.com/p/AF1QipM87w34cHpiO3fd5yk4J91ePX8DnmBXkBFtrPFd, https://lh5.googleusercontent.com/p/AF1QipPshySsjdzrQlwNqtSd0LrkqW_EiKzbD3YWG34h, "
Nhà Hàng 89,"86JG+PPP, Mỹ Thái, Lạng Giang, Bắc Giang, Việt Nam","4,1",45,21.3318478,106.1907758,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ",
Quán bún Đậu Ngọc béo,"188 đường Nguyễn Văn Mẫn, Phường Lê Lợi, Bắc Giang, Việt Nam","4,2",13,21.2732065,106.1582301,Bắc Giang,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOnISzXZUu-ttYz0vj_qUnEOCnPgqgSh8gWpVpE, https://lh5.googleusercontent.com/p/AF1QipPW86oaoZ33iAWHnEYfXU9q_aXYe8IKzHlK2VPl, https://lh5.googleusercontent.com/p/AF1QipOZ8v-TfOiPljZPzqeiMCpboeGs7zLGXMw01MA2, "
Đặc sản Bắc Giang,"Số 30/30, ngõ 137, đường Hùng Vương TDP, Huyền Quang, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,3",3,21.2759459,106.1654919,Bắc Giang,Cửa hàng bán thực phẩm đặc sản,Không có giá,"Nhận tại cửa hàng, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOBfcmmu7ExLKbVLOqKtFE6PSkjVLugcHkBp2vn, https://lh5.googleusercontent.com/p/AF1QipMusprvjNWDR76dIIrA1Gw2KsDo3VRo864kIb1F, "
Quán Lẩu Trùng Khánh,"lô 20 khu nhà hải an, 2 đường Cả Trọng, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","3,3",8,21.275013,106.1681091,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMB4MsgGFkAQpzYkPtxcezaF3dPLK1gLtwFsmMf, https://lh5.googleusercontent.com/p/AF1QipMB4MsgGFkAQpzYkPtxcezaF3dPLK1gLtwFsmMf, https://lh5.googleusercontent.com/p/AF1QipPDYfqN61kAWqPABTE0B3s82ZII1WwBo48XCRqh, "
Quán Cơm Hương Bắc,"2 Đ. Nguyễn Cao, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,0",1,21.2758483,106.161604,Bắc Giang,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPk1ej5WfHPE95BLt0YCl0pW5ZH1vvy9PMRp6ku, https://lh5.googleusercontent.com/p/AF1QipPk1ej5WfHPE95BLt0YCl0pW5ZH1vvy9PMRp6ku, "
Lẩu ếch ngọc vinh,"23 Trần Quốc Toản, Phường Ngô Quyền, Bắc Giang, Việt Nam","4,0",4,21.277011,106.1625445,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ",
Thôn KHÊ HẠ,"85CF+J3C, khê hạ, Tân Yên, Bắc Giang, Việt Nam","4,0",35,21.3215601,106.136588,Bắc Giang,Nhà hàng,Không có giá,,"https://lh5.googleusercontent.com/p/AF1QipMhAlMILaAnWM0k86KkNFqTiDeip-O4YNgucmCg, https://lh5.googleusercontent.com/p/AF1QipODXqIOxrz3GpurWiS_eUk_z7AIYIkNddpgy74O, "
Nhà hàng lẩu nướng Hàn Quốc Korea Restaurant,"Khu hồ Điều hòa KCN Đình Trám, Việt Yên, Bắc Giang 26172, Việt Nam","5,0",2,21.2526177,106.0894336,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNbvnNJFF1waGEqh18JB5c3FZg3yfT30V6WmCeV, https://lh5.googleusercontent.com/p/AF1QipNj-pJuxTRZlbpvdgwwBrc-IMMI0qLatbOCK41U, https://lh5.googleusercontent.com/p/AF1QipPxqeGkNrET2nDaItQVjQSPchXqdTRwERpwm2sb, https://lh5.googleusercontent.com/p/AF1QipPKUCJWPUVNJB0MpkWV-tF9VatbVYJ86CAn7LHn, "
Bún chả chấm Mỹ Độ - Khánh Lực,"323a Lê Lợi, Phường Hoàng Văn Thụ, Bắc Giang, Việt Nam","4,8",4,21.2760345,106.1678096,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNKdgrhmz4c3_fCNZa99lhfoJhdK7PFr5IUbk-8, https://lh5.googleusercontent.com/p/AF1QipNKdgrhmz4c3_fCNZa99lhfoJhdK7PFr5IUbk-8, "
Bún Mẹt Quán - Bún đậu mắm tôm,"31 Nguyễn Thị Lưu, Phường Ngô Quyền, Bắc Giang, 26000, Việt Nam","4,1",22,21.2787709,106.1585119,Bắc Giang,Nhà hàng,₫₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP_xUxXqwY7I43YzVeDNUX9O7ykIqv8DmrCrudV, https://lh5.googleusercontent.com/p/AF1QipOvs9p18QftRMzt4dn2V0WS72GM3RpuxGc7hNhC, https://lh5.googleusercontent.com/p/AF1QipOVTvo8hBuoqJDgJ_3iV5KMa7qB5pKnXmTHbQer, "
KFC Coopmart Bắc Giang,"51 Nguyễn Văn Cừ, P, Bắc Giang, Việt Nam","4,3",83,21.276598,106.1590437,Bắc Giang,Nhà hàng ăn nhanh,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMZPAxlc2oLIN2g4aZmne32ABgUy9LK68vywIQ, https://lh5.googleusercontent.com/p/AF1QipN9MI7PvWBRtv6jJ1OIsUYk8Uib1ohm4ndjdn2M, https://lh5.googleusercontent.com/p/AF1QipOqawOxZ8GbqrHftOXjFw6kbNeu7MXFzyEiNj8, https://lh5.googleusercontent.com/p/AF1QipMaFawqukREok3t7imoU5o9x-l74dKUPBTKYxY, "
Pizza Hut Go Bắc Giang,"Go!, Hùng Vương, Tân Tiến, Bắc Giang, 23000, Việt Nam","4,6",90,21.26682,106.1724764,Bắc Giang,Nhà hàng pizza,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipM4TbEcZ7bD_atvgOhMGhkPKvMB22g64W0kVy83, https://lh5.googleusercontent.com/p/AF1QipP8Zl9BgZGoIEhtwDK9hGBR_nHI_OECPnDpnQ35, https://lh5.googleusercontent.com/p/AF1QipNCWYZQxdx0dv7-dFOBBvcCJUcjKpBzuXUWQ1IC, https://lh5.googleusercontent.com/p/AF1QipOHBMJObFPGY3QfEtj2T1NtnvfosNDdCLOTQplH, "
2ku! Quán,"41 Trần Quốc Toản, Phường Ngô Quyền, Bắc Giang, Việt Nam","3,3",24,21.276803,106.1620184,Bắc Giang,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMj9i4oDvPMTuP22HSMwwGyc2MUvZNSv9jvqe1Q, https://lh5.googleusercontent.com/p/AF1QipPtNNIO-aOfXZEVyFX4bhXn5Nb4Kqg0kNTgmZhw, https://lh5.googleusercontent.com/p/AF1QipPjkpMKzjyKBrzB9QYKXNyEvn6_xNdV19KHNiXt, "
Bờ Kè Quán,"162 Đường Bàu Bàng, Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Việt Nam","3,8",1.421,10.9740295,102.0407233,Bình Dương,Nhà hàng,100-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMzgVYt9-ofjxHx7z64tStnhzr35CX99SAfY664, https://lh5.googleusercontent.com/p/AF1QipN0GVjuHNPRwcvWiZa27WoRokPoE3BdYhOVtb2d, https://lh5.googleusercontent.com/p/AF1QipNQvkHO3eA8OC7JFNXaVqsfaxz8QpZtzJmIjbmy, https://lh5.googleusercontent.com/p/AF1QipPb9M4-B9Qw77VHRGTiZAmdZdyitvikD-7Vsamz, "
Làng ẩm thực Bình Dương,"343 Đại lộ Bình Dương, Phú Thọ, Thủ Dầu Một, Bình Dương, Việt Nam","4,0",656,10.9762612,102.0547623,Bình Dương,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipO3AOd9-xslecVhqT_kG7_jlWaoCycPmylckxO2, https://lh5.googleusercontent.com/p/AF1QipNzGsuWVXH1IrQWA7plirVc5sxKqWl2DD7dg-pC, https://lh5.googleusercontent.com/p/AF1QipMmqMO062Qy0bO-6oJk2ptPT_dAoWNwm6sF82Rl, https://lh5.googleusercontent.com/p/AF1QipNQGm9PqyGtz6UOSRXnPVmgkwQptpxrzE22iGn-, "
Phố nướng Tokyo Chánh Nghĩa,"145 Ngô Gia Tự, Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Việt Nam","4,1",995,10.9738362,102.0516258,Bình Dương,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPJZ2iyutwPFfeLLPgvls1TJLplseLt75v1vdzl, https://lh5.googleusercontent.com/p/AF1QipNvhtrqn_78pDLQVCY3rYLX5GEshbbLMu3TLz4S, https://lh5.googleusercontent.com/p/AF1QipOYPzgyCTLJOvHsKFAL3BfIbqWI0IQziPwfY-Nh, https://lh5.googleusercontent.com/p/AF1QipMWebO6U4Ne2IVwxLCbfZqUKcRgFWZ-3c2f2g4k, "
Nhà hàng Sesan - Bình Dương,"Đại lộ Bình Dương, Phú Thọ, Thủ Dầu Một, Bình Dương, Việt Nam","4,5",765,10.9759545,102.0550192,Bình Dương,Nhà hàng,₫₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipO--MCuHE5DeCT_lTNdru-yBMl3P0hg8Wp3nXi7, https://lh5.googleusercontent.com/p/AF1QipO2FJPc3K7pzlBcAasbCMGMzbwK5r1qBHfFJjzA, https://lh5.googleusercontent.com/p/AF1QipMXfWKrnjuKr7eLQaEdPkfHJVe3dBVTvPifjXYQ, https://lh5.googleusercontent.com/p/AF1QipP4RW2QX9PV6MYPA4-wsrUEKAy0i21yROafRG-C, "
