name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Trâu Ngon Quán,"Phố Chợ Kinh Bắc, Đ. Lê Quang Đạo, Tân Hồng, Từ Sơn, Bắc Ninh, Việt Nam","4,3",1.886,21.1159758,105.8891789,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOWOAjIS44XRgn7VRNeLFQgbMj7C-0mf7UjiXdc, https://lh5.googleusercontent.com/p/AF1QipPIbq3oZmpsWqeYhf0OmQ3YXTu9Ly0O1178pDnt, https://lh5.googleusercontent.com/p/AF1QipNeTWD_RXrGe4bALKDvm99haZtJQR4CuDuMSiBG, https://lh5.googleusercontent.com/p/AF1QipPeuliyui-uziVIb4Rc8fDGGzHxs1Xx5s1dNhPx, "
Bún cá cay Việt Anh,"53P8+RHM, Tô Ngọc Vân, Kinh Bắc, Bắc Ninh, Việt Nam","4,3",239,21.1870901,105.9943321,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMzWhQHXWSSoBUpepCkKZbZH2Q5wqCVfESi2ZNR, https://lh5.googleusercontent.com/p/AF1QipMjNUer3YeT2HM3lCjWSeoOG4TZ0bjhu_62ktfU, https://lh5.googleusercontent.com/p/AF1QipOa1G-WxTFYiBFuF4X35_UreauFnqwgcEajOGpL, https://lh5.googleusercontent.com/p/AF1QipMK_YPZSi5SvYehmQYYTI08rjNvfgklAAhGCP1S, "
Nhà hàng hải sản Dung Cua,"21C4 Trần Quốc Toản, P.Ninh Xá, Bắc Ninh, Việt Nam","4,2",648,21.1762483,105.9935756,Bắc Ninh,Nhà hàng hải sản,Trên 1 Tr ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOkdW_9yEJ_SsMBUbvXGM0aBsGv_ksBLo-VSHs, https://lh5.googleusercontent.com/p/AF1QipPZsgMkDq1oJsbOd66LP5hSDzt5q28Yyrae7S4, https://lh5.googleusercontent.com/p/AF1QipOSZcLEh8csEkaWuL-2cwtn6aWWPiz9bX4UPb4J, https://lh5.googleusercontent.com/p/AF1QipONMExvZLyNWpXs4zmPNWXdhAFbcG1fKFgNc9kr, "
Nhà hàng Chim trời Tuấn Giang,"Khu Đô Thị Mới Nam, Bắc Ninh, Việt Nam","4,1",888,21.1624158,105.9932728,Bắc Ninh,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMXNTRWB-hrKWOA9mNw_ucjXrRCfMQavwv3kD6q, https://lh5.googleusercontent.com/p/AF1QipPHzIbelLNfZhs0NfH0Qjp_DarbYxibZpeIIWaA, https://lh5.googleusercontent.com/p/AF1QipNya21JOk7W1KXG5Sgcjp40td8aNYWqM3EYqbSd, https://lh5.googleusercontent.com/p/AF1QipNvM1wjJBVGhCvrbvjOykxGqL5tR0EeaEsnW34g, "
Nhà Hàng Cố Đô Hoa Lư - Dê Núi,"Nguyễn Đăng Đạo, Đại Phúc, Bắc Ninh, Việt Nam","4,3",94,21.1683421,106.0024122,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipORePYGdRbfKNj1l_kd68kLNfPSmmw2fw31qMEl, https://lh5.googleusercontent.com/p/AF1QipOv5esl6qKgRjBQtGeLvJrH-TPkLfNbiHSJZj7U, https://lh5.googleusercontent.com/p/AF1QipPKMo7L2Pq7kDEQtpOWmvIi7Ny5Ob28fbfY2vPV, https://lh5.googleusercontent.com/p/AF1QipNf5z6GFUozVyl2ljgYupxuOOK53D1UX-RARv-a, "
Bếp Ngon - 19 Hai Bà Trưng,"19 Hai Bà Trưng, Đại Phúc, Bắc Ninh, Việt Nam","3,6",91,21.180843,105.9986059,Bắc Ninh,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOcNrayFaz-D__mNyhsdukD1yoQerniROeg1mNF, https://lh5.googleusercontent.com/p/AF1QipP_lMf2gSzVd-nJ2_tm0OrjsYaYmvkphiNoGSrq, https://lh5.googleusercontent.com/p/AF1QipMgh63AEZbqOcYQFIez0gHWprYOschnT_e_aoSt, https://lh5.googleusercontent.com/p/AF1QipMyz-iVwjiJuajAbPQEr1ToK_79ubYLVAV1TPfX, "
Nhà Hàng Thùy Linh,"Ngõ 50 Huyền Quang, P.Ninh Xá, Bắc Ninh, Việt Nam","3,9",304,21.1774349,105.9891586,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPfpIwkurgRJTzfFtXyK5m9WEokwhwJYmIectDG, https://lh5.googleusercontent.com/p/AF1QipOkz86goYELowp02lLb6d0idZ8V8YBCQnyZtoDN, https://lh5.googleusercontent.com/p/AF1QipPYMjz0Pa7wSN2b1giYoowjjIfOH0MwMOu7vpuS, https://lh5.googleusercontent.com/p/AF1QipOtQeIOLCP1OBvF-Bb00iWCCCAVxtefggQPFQTg, "
Nhà hàng Đông Nam,"Đường Nguyễn Thị Minh Khai, P, Bắc Ninh, Việt Nam","4,1",128,21.1955844,105.9946464,Bắc Ninh,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN5wbXQYFFrOHJOkMNMPAmM7pugbiQARgPZJsJ6, https://lh5.googleusercontent.com/p/AF1QipP7LdmH5Phzk0MhJbTTlZerFDYemCSnWsX7CR9y, https://lh5.googleusercontent.com/p/AF1QipNHnRX1pJ_SsKcrdatQ8fQY9q2apUeM9DsVbvU, https://lh5.googleusercontent.com/p/AF1QipMyrgUi31zI8lBufhDsh4pXGUWzyptSg1-lusG8, "
Nhà hàng 29,"33 Ngọc Hân Công Chúa, Đại Phúc, Bắc Ninh, 16000, Việt Nam","4,3",215,21.1779862,105.9960061,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNxwCHc-9s5amDL07acHQ2lkiJ6h0WgMunnRabx, https://lh5.googleusercontent.com/p/AF1QipOmMhfKdRWdDd-Z9VGruN1usbBetn2Alk4socQI, https://lh5.googleusercontent.com/p/AF1QipPwCan_JoUFIHpKFRUQuYz57XrcncFkU0z9B7Bq, https://lh5.googleusercontent.com/p/AF1QipN_Cg1XoTwX2Ep7-rkSbh3QmU5yuTqNl0vTq2xM, "
Quán Chim Ngon Bắc Ninh,"Hồ Ngọc Lân/37 phường, khu Yna 2, Bắc Ninh, Việt Nam","3,9",252,21.1908784,105.9998877,Bắc Ninh,Nhà hàng,Không có giá,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipN1_-fpinvruKm4iC7bOT3INlw-eiNrXT383Yl1, https://lh5.googleusercontent.com/p/AF1QipO_rxOEVkTtNpFwWmI_xfvgDB5XPSFwfK-C4A0O, https://lh5.googleusercontent.com/p/AF1QipOFIDWGpKxS10ByU9ge90qGE8pc2f0UUIM9INV9, https://lh5.googleusercontent.com/p/AF1QipOikfKmD1V5VPsaKtMaG8DB24fe3MybemX1uJ3E, "
Manwah Hotpot Bắc Ninh,"Lô CC04, Đ. Lý Thái Tổ, P.Ninh Xá, Bắc Ninh, 220000, Việt Nam","4,4",243,21.1753397,105.9940953,Bắc Ninh,Nhà hàng món lẩu,400-500 N ₫,"Ăn tại chỗ, ","https://lh5.googleusercontent.com/p/AF1QipP1bRYVYg49tXBZH_YMv9lRim3qaiSo9iOTh9st, https://lh5.googleusercontent.com/p/AF1QipOZk1Uf-aN_Vfoo4ROvrNUCrIKQzGKlnb2iD5bB, https://lh5.googleusercontent.com/p/AF1QipNubQUm52ev3CEsHt-kHf3nYffatQMZtBfhg9B_, https://lh5.googleusercontent.com/p/AF1QipNi4KBVmrcphyKV1d_5j8OWG4jmzPLwCxlNtB8t, "
Nhà Hàng Hải Sản Toàn Tình,"99a Nguyễn Quyền, Võ Cường, Bắc Ninh, Việt Nam","4,0",397,21.1648449,105.9923403,Bắc Ninh,Nhà hàng hải sản,₫₫₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipP5AQBn6PDRbPwWK2pSBSw_kEM0XTV4uehBKt4c, https://lh5.googleusercontent.com/p/AF1QipO_jmkQigerTIQg4pRiFZSaWMR3a-ws4Nqej1AD, https://lh5.googleusercontent.com/p/AF1QipPq-eN6OGgYYC-szG9FizUVmHd922zQn2nXDLFL, https://lh5.googleusercontent.com/p/AF1QipObU9wWO7UTWwaNncrpLHXfbh0ozPAQFrAP5lhT, "
NHÀ HÀNG HÀN QUỐC THE MARU- THE 마루,"55 P. Chế Lan Viên, P.Ninh Xá, Bắc Ninh, Việt Nam","4,4",137,21.175599,105.9876951,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNRlangShC33NZWGTTSsL5LpMrp3qxU-UGQpCFJ, https://lh5.googleusercontent.com/p/AF1QipMsH05ATXF_UglTSfNslQLYW4h4OYy3CRsT9YrG, https://lh5.googleusercontent.com/p/AF1QipPmWqirxR1D73xoyxqrTZvd27vsttQQHOukRFT3, https://lh5.googleusercontent.com/p/AF1QipOKdjdoY0niop8KjIB5rzCrAbPQEbpUUFBzHtNl, "
Nhà Hàng Bếp Thơ,"46 Trần Quốc Toản, P.Ninh Xá, Bắc Ninh, 220000, Việt Nam","4,6",29,21.1771807,105.9928692,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOnF4KAI-7eNktCrcYGB2f3s5F7mFfYJ3-kcL6k, https://lh5.googleusercontent.com/p/AF1QipMGbRkSM7n1mAFyr4VVT3Ns1ELEmIUEALFuyD4C, "
Bún Chả Bà vạn,"2 Vũ Kiệt, P.Tiền An, Bắc Ninh, Việt Nam","4,0",552,21.1825545,105.9935293,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipM9AjaaX1vAFrNvvkTt8HJUfCTntC9f9vSSiEZf, https://lh5.googleusercontent.com/p/AF1QipOD89C9e1Xi-_BehER6GGnjPR62Hlj5-_tQfOEM, https://lh5.googleusercontent.com/p/AF1QipOF9CTBG4tMgoolpwtzafNfvJlA33KX-63ixxNw, https://lh5.googleusercontent.com/p/AF1QipOakafDWGOdz6pBpfhmg60N7nof-WNpjT7hbrPn, "
"Cơm niêu KOMBO - 17 Hai Bà Trưng, Bắc Ninh","17 Hai Bà Trưng, Đại Phúc, Bắc Ninh, Việt Nam","4,0",132,21.1810222,105.9989702,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMVZBziL4HAjiwUbuGb1VxzfN1__isSScnXsCBo, https://lh5.googleusercontent.com/p/AF1QipN-FgzVOWOqDnip1-teeHEqHjNvu4aYe0VbyWI_, https://lh5.googleusercontent.com/p/AF1QipPIrL6XopVbCRkZvAQP3eiNxX32jo37hcm7EmGo, https://lh5.googleusercontent.com/p/AF1QipO7qpWhf98v4L45izqHSfkWNBobUWbNTJ_KfzWI, "
Quán Lá Nghệ Sỹ - Chim Trời BÌNH THẢO,"16 Nguyễn Đăng Đạo, Đại Phúc, Bắc Ninh, Việt Nam","3,8",82,21.1809558,105.9975844,Bắc Ninh,Nhà hàng,300-400 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOg3G7TQgMM_PiavWwRR6vuguFeRA4WAYgPJVld, https://lh5.googleusercontent.com/p/AF1QipM604rejFqNS7t8eLuV89YSlSeeykYIomykwlxX, https://lh5.googleusercontent.com/p/AF1QipMhLGAbgrXxLpfelCqlg7HG-hq3R5SHfJ03Bzwq, https://lh5.googleusercontent.com/p/AF1QipOwkGTp_TOln7lHqHotcNIOGvxceilsb1LS92dH, "
Nhà hàng Nam Sơn-15 Bồ Sơn-Võ Cường-TP Bắc Ninh,"15 Phố Bồ Sơn, Võ Cường, Bắc Ninh, Việt Nam","4,1",285,21.1686862,105.9898015,Bắc Ninh,Nhà hàng,200-300 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPssTAjVY7S47vfeHIz9a-SKPBdcyrAzCYqY9Qe, https://lh5.googleusercontent.com/p/AF1QipOZd4myTm2ZOCAspA3wVNMjKE1NX8Hcy70PmwBa, https://lh5.googleusercontent.com/p/AF1QipNVGPXXXgDnS6O_y_vtE1ibueKugwxZbcKcZelJ, https://lh5.googleusercontent.com/p/AF1QipOWw6fy7Zg9vVobrMdA0bvoMZ7BtpiTDgE-4wwp, "
Mẹt Tá Lả | Bún đậu mắm tôm Bắc Ninh,"18 Đ. Bình Than, Đại Phúc, Bắc Ninh, Việt Nam","4,2",227,21.1734656,106.0024019,Bắc Ninh,Nhà hàng gia đình,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPi3h3LdJFlWt9iDTOh2UzpQCFDUksbinwCxOA7, https://lh5.googleusercontent.com/p/AF1QipOtg-U92zpqmjzLR4r1qJnmJmo9bUKpOViljzI0, https://lh5.googleusercontent.com/p/AF1QipPBLYsI5UwL4rXZwTEtjFJoGFyVJGzBpmkFUD7D, https://lh5.googleusercontent.com/p/AF1QipMlRfyNgdb_9wpHalM6kiRmCXiC0YpTB_pJekSZ, "
Nhà Hàng Gà Thượng Hạng,"130 Đ Lý Đạo Thành, P.Ninh Xá, Bắc Ninh, Việt Nam","4,0",285,21.1750075,105.9848463,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipP53q6zNqdGX3qsehiHwSM-shTz6ZDg2uy1o02v, https://lh5.googleusercontent.com/p/AF1QipMGKBcA1V5FZ7hOvAyiRBC-C6Q6WMN-4ATi9lI4, https://lh5.googleusercontent.com/p/AF1QipNk-ZtSN3eBKqz9WiatCVCeN1n_wAr5Zmd5JJeI, https://lh5.googleusercontent.com/p/AF1QipOdpR63ApJ_alaXBK_tZJIznMfIWco4ZWZdzyEp, "
TOKYO TANTAN RAMEN BẮC NINH,"75 Đỗ Trọng Vỹ, P.Ninh Xá, Bắc Ninh, 220000, Việt Nam","4,9",525,21.1774937,105.9948646,Bắc Ninh,Nhà hàng Nhật Bản,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipNPSjt-RfRKzJF6cVt2QeGKMnep84EColemKBg, https://lh5.googleusercontent.com/p/AF1QipNUoyCxoS8gVFaLH0PXLXX_qMXbG7Xjgwlwj-Jc, https://lh5.googleusercontent.com/p/AF1QipMSdKb_tI17jKFsaloiSPs342v1W01hQoli4CPw, https://lh5.googleusercontent.com/p/AF1QipM8cDsmh7I1YgjNFjR7OfyIAloBhl3JoX91z-E, "
GoGi House,"11 Nguyễn Đăng Đạo, Đại Phúc, Bắc Ninh, 100000, Việt Nam","3,9",532,21.175904,106.0000073,Bắc Ninh,Nhà hàng món nướng Hàn Quốc,₫₫,"Ăn tại chỗ, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPD1OeNj7otNxMu-2Y8F4_niKTo1478zsooHL4S, https://lh5.googleusercontent.com/p/AF1QipO49EsYEfFV9qrsLP5zBqkdGLSYfrWK2Pt57JeT, https://lh5.googleusercontent.com/p/AF1QipPsJFme3nuQhDO4m7DiB_YiquB42DhPNbCDHlh-, https://lh5.googleusercontent.com/p/AF1QipOUMVhoEUqdGLA8YLhtsBwjV9Jpl_-ghIZJEpUW, "
86 BISTRONOMY,"5384+2W, 86-87 Lý Anh Tông, Võ Cường, Bắc Ninh, Việt Nam","4,3",59,21.1649726,105.985035,Bắc Ninh,Nhà hàng Pháp,Trên 1 Tr ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPaGxpefGPl2T_X-4l0ASK5opV0gKClBjYTHcZ2, https://lh5.googleusercontent.com/p/AF1QipOZ8-2iB-GZG4kNnKSTHV_igG4bSKGNFZlDmk7j, https://lh5.googleusercontent.com/p/AF1QipP7_ES0O6-5YbtKAZIyz6DfHBp2RKCBpQrDArYf, https://lh5.googleusercontent.com/p/AF1QipMT7E9sg1_SsH507fPtXXBx8n1q7HUkHMEnDBL5, "
"Cháo Cá Tích Nghi-163 Hồ Ngọc Lân, Kinh Bắc, thành phố Bắc Ninh","163 Hồ Ngọc Lân, Kinh Bắc, Bắc Ninh, 16000, Việt Nam","4,1",744,21.1888374,105.9978215,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPCUX3FglEIqLRiMT4zP4E7-yCuwow4O6IToHfr, https://lh5.googleusercontent.com/p/AF1QipMSt36tAjkZR20FS10tJMAiN5wyGWyd-fAr17YS, https://lh5.googleusercontent.com/p/AF1QipPnB4OhuGfjRTXxTzuQAeEEownXPIc8uYCFVntN, https://lh5.googleusercontent.com/p/AF1QipMP-1e-K5bIXM4tg_faEuSYzmgnxIzYWXHAt1_I, "
Nhà Hàng Tây Bắc HAISOMA,"95 Đ. Lạc Long Quân, P. Đáp Cầu, Bắc Ninh, Việt Nam","3,7",117,21.1791831,105.9941943,Bắc Ninh,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOx5kX4sCKz8UBOVPdlRUEhljEH3Q-hLkvzk1g, https://lh5.googleusercontent.com/p/AF1QipN6ISOIJTgKZjoP5s4mOdypnwr2tpF9bdvaxN4, https://lh5.googleusercontent.com/p/AF1QipNKT48D8TnAgvWQndce_FAAvWVr9eIYWNsFREQ, https://lh5.googleusercontent.com/p/AF1QipPWMJEwHqWUwz3LBmC12pQvS62u_FN_I_XZIB9_, "
Nhà hàng vịt núi Trung Chính,"126 Trần Hưng Đạo, Đại Phúc, Bắc Ninh, Việt Nam","4,1",444,21.1745133,106.0073495,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPnjoVgAzgkw6T3WHyvKSKpfHQo1_D3D2JOhSDt, https://lh5.googleusercontent.com/p/AF1QipPKP3QOUDlNYi7GGNxYCaRNDTm82c9fzPKvM6XR, https://lh5.googleusercontent.com/p/AF1QipMc7ig87kWo7SHT0LzK8Vny39qZUVzgyBeO22E, https://lh5.googleusercontent.com/p/AF1QipNLvB79YZ0APGfpaNrNcpuZ0gak3sN59Ns6Bk0c, "
Nhà hàng chay Tâm An Lạc Bắc Ninh (Vegetarian Restaurant),"45 Lê Văn Thịnh, Suối Hoa, Bắc Ninh, 16100, Việt Nam","4,3",32,21.1843888,105.9997843,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOSPcnIqN3UfWE0iIXFG-gfP631_NINEdFV9muB, https://lh5.googleusercontent.com/p/AF1QipM7eSs97zEoJJjcA55rcgk13GqttUbr_PbJX_gC, https://lh5.googleusercontent.com/p/AF1QipMr10UVt8Diqrn5UNHgGyeQ3hWjt2ZLZ9pOyY3j, https://lh5.googleusercontent.com/p/AF1QipMed1CC3jCsoxVBQpV-f-XG5M6YBRkwL8uHV8M, "
Cơm Bà Xuyến,"75 Đ. Ngô Gia Tự, Vũ Ninh, Bắc Ninh, Việt Nam","4,0",245,21.19176,106.0070123,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMlN8L4tNvn_GN6EMN0Y1lctvJMZFDWlJd271Av, https://lh5.googleusercontent.com/p/AF1QipP8Rku5j6S9uBF84C34OVVdGoOtMd7KPTV2zjSj, https://lh5.googleusercontent.com/p/AF1QipPCU0V2rFEHCuy6Ojj8hqhGuO_9VVID1lHrsbHp, https://lh5.googleusercontent.com/p/AF1QipORKn9QkPTB5MlQRxbeVACQZffoHFQWTbF7e3L4, "
Nhà Hàng Phương Đông,"136 Nguyễn Đăng Đạo, P, Bắc Ninh, 790000, Việt Nam","4,0",6,21.1697919,106.0018413,Bắc Ninh,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMwnh5ce7X0U2RFCnQs4zQjPOi-y1ryugLXRS-D, https://lh5.googleusercontent.com/p/AF1QipMWt_ZaJ-OXJzLcAz2mqvI1amGQ-TLDCXL9Qzdx, https://lh5.googleusercontent.com/p/AF1QipPsP_MM66kZqn5xGNDGBA6KOT0EiJ1l5Duu7f7w, "
BamBam - Nhà Hàng Lẩu Nướng,"19 Lửa Hồng, P.Tiền An, Bắc Ninh, Việt Nam","4,6",138,21.1807664,105.9941487,Bắc Ninh,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMlK9VLQX4EHtz4GLE3MEeT-HHwvP4PETXwaGRn, https://lh5.googleusercontent.com/p/AF1QipNt0cRJw9xHuJMpFjeoccFxA80RXy6WdAJjwRUG, https://lh5.googleusercontent.com/p/AF1QipNoViMsSMicLWGyuDRWvW6DTCSA1s0j66IVkjIC, https://lh5.googleusercontent.com/p/AF1QipOb47cpyEEwX9BPNlLDIWYGUDWKFoPp1fvC1PF2, "
Quán Cháo Cá Chín Mười,"35 Đ. Thiên Đức, P.Vệ An, Bắc Ninh, Việt Nam","4,2",262,21.1835828,105.9908519,Bắc Ninh,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipOe81qXDRb0FjJuZxIkQls5UfhX0r2fkavehptt, https://lh5.googleusercontent.com/p/AF1QipNWPtdWD7y5arfhKg8sSDneVByp3_QIee19axJc, https://lh5.googleusercontent.com/p/AF1QipPBvYrkxWjEOXl3NLplUMR_03Qnpgm1V2j2HAIq, https://lh5.googleusercontent.com/p/AF1QipMUjD4T9AH11Q_WIq4yW8zvuMTo0-Ggxp5C2LY4, "
không có tên??????,Không có địa chỉ,Chưa xét,0,21.1835828,105.8981548,Bắc Ninh,None,Không có giá,,
Quán Chay An Lạc,"53G6+6PJ, P Bế Văn Đàn, P.Ninh Xá, Bắc Ninh, Việt Nam","4,4",100,21.1755958,105.9896656,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipN54y5TBmLOoJ2huX2sT0LBG17RKqF1jnhE0uw, https://lh5.googleusercontent.com/p/AF1QipP8_p-sgWqNpeluyTz33n_ymayn9hHa6rR3XdV_, https://lh5.googleusercontent.com/p/AF1QipP3ImMcgNiu-naIWl6VtVGXBoKJP-R5MN8B-hc, https://lh5.googleusercontent.com/p/AF1QipN48owCJTpDDMok-KHnDeBu0P-mzNVMvjO0lmHF, "
Mỳ Cay Susin,"7 Lê Văn Thịnh, Suối Hoa, Bắc Ninh, Việt Nam","3,9",125,21.185548,105.9984451,Bắc Ninh,Nhà hàng,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNSX_XvEjkUTDmfVY6c8becbRJZQwyrB2BePaA2, https://lh5.googleusercontent.com/p/AF1QipO8Z-VDcQsYrFg5YHc1nnUGxvg9dFyY1pd5nab4, https://lh5.googleusercontent.com/p/AF1QipNynCqz0Mw7Rg3BNcxOBUJ_TaZz3VTUyA6bT6Ve, https://lh5.googleusercontent.com/p/AF1QipNynCqz0Mw7Rg3BNcxOBUJ_TaZz3VTUyA6bT6Ve, "
"진로비비큐, JINRO BBQ, 1980s KOREA, Đại Phúc, Bắc Ninh","561 Đ. Hàn Thuyên, Đại Phúc, Bắc Ninh, 16000, Việt Nam","4,8",453,21.1775692,106.0028702,Bắc Ninh,Nhà hàng món nướng,300-400 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPmmW7In_KmROiy1Z1w-mPeceduD8bNKyHW6KHo, https://lh5.googleusercontent.com/p/AF1QipPxf9flkQOzMG7q5BZdMlXdYXW4hiMffFLneWdb, https://lh5.googleusercontent.com/p/AF1QipMRPP-x-6NmYc6OPdrBzwVLtbTyLFswfDl-lSid, https://lh5.googleusercontent.com/p/AF1QipMYa55wscL3YvYPlzzx_kxaRbe9k27IVkXgPBJP, "
Nhà Hàng Quán Nón,"127 Huyền Quang, P.Ninh Xá, Bắc Ninh, 790000, Việt Nam","3,8",28,21.1751496,105.9928864,Bắc Ninh,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOJ8p46CcXZXozY063IFZ_kFJJeSQXIpJqpvsGu, https://lh5.googleusercontent.com/p/AF1QipMFdsi9cDXddf6epSfjzBcybpKueFnHJj7Rb5hl, https://lh5.googleusercontent.com/p/AF1QipNzeDbhizI8u6QdmoMI1TLip8I_GTrJ8LPJ4ML_, https://lh5.googleusercontent.com/p/AF1QipPdBzrLE4i2xx-v7HAEYbJaILEr_J_Frtzfug1v, "
Nhà hàng Ẩm thực Quan họ Phú Sơn,"Phố Phúc Sơn - Phường Vũ Ninh - TP Bắc Ninh, TP Bắc Ninh, Suối Hoa, Bắc Ninh, Việt Nam","4,1",521,21.1913744,106.0027513,Bắc Ninh,Khách sạn,Không có giá,,"https://lh5.googleusercontent.com/p/AF1QipPAvVXGv0sKwZ_Bby9v8WNtfF3wckO2g-_s4MYT, https://lh5.googleusercontent.com/p/AF1QipMB7MQTjPtglusY4ax2JTBLpSVn11XzjTlHRJaB, https://lh5.googleusercontent.com/p/AF1QipOMH0eDJC2pGBy4fYbnErq0pl5TOHvkIGcbw6Po, https://lh5.googleusercontent.com/p/AF1QipMOXjTD9GgjjBJM4OscHzWe4kIIzYMuhqLW2hZc, "
