name,address,score,reviews count,category,avg price,province,description images
Quán nướng Trung Quốc,10 Đ. Lý Thái Tổ,"4,8",4,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMDqmImVMFOd04s45WpxzJFX4zFKrqt0a3BryIL, https://lh5.googleusercontent.com/p/AF1QipPXlqxY7i_0yq6lrdvfOiSAl2Q8TVdqqNu9g4Os, "
Bánh cuốn Nguyệt Bích An,53 P. Nguyễn Bỉnh Khiêm,"4,5",15,None,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOcxDNkdYflfWxCR6VoACB23PyJ2P1O4E02CmTH, https://lh5.googleusercontent.com/p/AF1QipPRJmCCZwuKs-jwPBEyVZ7CaVuQRCC77pniT91_, "
BÚN CÁ DUY HƯNG,Rạp Tháng Tám,"4,1",40,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPGn7pD_VgQ9894P-o-QT3hKSlxbOVnDtDzaRff, https://lh5.googleusercontent.com/p/AF1QipNOz2P_cnFEhuZ_3BaJIYYO68We-9fUmAM2iNr7, "
Natcha Thai,87 Đ. Chiến Thắng Sông Lô,"4,5",6,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOJOOPt23YSpAy2Wyp4D3R39zWKSyeL3-5rFg83, https://lh5.googleusercontent.com/p/AF1QipO57cGmwSNxIu0RnIrUM77UWG1mheQvbcxTWDnj, "
Nhà Hàng Khách Sạn Tuyên Thoa,"388, Đường 17 Tháng 8, Phường Phan Thiết, Thành Phố Tuyên Quang, Tỉnh Tuyên Quang","5,0",1,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipNh82YV7pkUsMXNQZAH8u9oOmzrLfZBt9tIcK_k, https://lh5.googleusercontent.com/p/AF1QipMMvSvjofFyidN5CXWcAlOYf2G1usax1wM3qBnw, "
Ốc Đảo Restaurant,275,"3,8",13,None,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOhM1TiUEYYvHhD65pAB00d4refs2B_lDFWBh4, https://lh5.googleusercontent.com/p/AF1QipOqGbs0MvtqbjfxVSy5bGFSVOs2fd47xUiu4og, "
Quán ăn tuyên quang,88 Phố Xã Tắc,"1,0",1,None,None,Tuyên Quang,
lẩu nướng khánh ngọc,R697+R55,"3,5",8,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOKLDlg2KMzoeWi6PYjJjAf-qn2_qaQ6UIgPX_X, https://lh5.googleusercontent.com/p/AF1QipM6Ql5u6d2GZDDaD8x70F22mdvAA-szo7BCodq_, "
Le bang tuyen,P6HJ+QF5,"3,6",8,None,None,Tuyên Quang,
Bún Chả Thảo Vinh,"R666+2XG, Đ. Phạm Văn Đồng","4,1",41,None,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMKDm7CcbAzbHj7uwcFnC7TlRkdloHrzcqCJgxc, https://lh5.googleusercontent.com/p/AF1QipMH_JE8ZniGUSHPgPEk-FmD-peWxZqljAI_sBrj, "
Cháo Dinh Dưỡng Huyền Trang,"P6JR+7CV, Đường An Hòa","4,7",3,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOBwKauDOQlTtIOvuFkZkyuLligIezifJbQ4wJK, https://lh5.googleusercontent.com/p/AF1QipNd6gpei49_7i1LlcqlrZlutvd_6nMnfnhMUsWl, "
Gà rán FiveStar Tuyên Quang,222 Đ. Phạm Văn Đồng,"4,8",5,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipN7KhWnmVyuMwucVWgMMQ6c39hxsaPpaj3na-tj, https://lh5.googleusercontent.com/p/AF1QipPtH0OcqLnn7vwEw4DiorWIkcPG73Yatkq25S_e, "
Bún móng giò diện vạn,184 Đ. Nguyễn Trãi,"4,5",4,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPMA068RdOOhUPm3FnxcO3U8esv8XcujvrfQe1J, https://lh5.googleusercontent.com/p/AF1QipOtNRHwpzP71ouY0abv2k6YZDf8tHvnTNGduoRI, "
Nhà Hàng Bến Sông Xưa!,68 Đ. Chiến Thắng Sông Lô,"3,0",1,None,None,Tuyên Quang,
Quán lá Nguyễn Quang,"Q455+M2C, QL37","4,4",21,None,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPpdB1dM1fkrnGN2pFXjqBZ9JzwHkPLnzTFxNoM, https://lh5.googleusercontent.com/p/AF1QipOpvNBx28FH7AlSlMpUB8tuIyhoNVJtZPDsjl4A, "
Nhà Hàng Tùng Bách Quán,km 12,"4,8",5,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipON7stAumO0Pud1ogpfp5ApdVTppm18ifzk7nuD, https://lh5.googleusercontent.com/p/AF1QipMNzGos7HIsZ82X1hCjuJPeXVSEQrCv72rtIGA0, "
Bún chả huyền trang,"126, Thôn Sông Lô 3","5,0",6,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOuAS_imW1z9aU310rjq9bvA7IQSnhyqRrbnk_b, https://lh5.googleusercontent.com/p/AF1QipMc-R3XLY8TielVKCum_-e9n6-fLvMBproddjYf, "
Quán Cơm Phở Hải Yến,"Q6R9+R42, Đ. Phạm Văn Đồng","3,0",1,None,None,Tuyên Quang,
Bia Nguyên Vượng,"R67F+MGF, QL37","3,8",15,None,100.000-200.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPwZ6yWm7ha6y2jyVeJin9q8RxtYYXmVsZXHLns, https://lh5.googleusercontent.com/p/AF1QipM0Qf7SPRUdOpxj3K1IoHVEWAX_7t4ln0wFobIS, "
"Quán lẩu bò ""Ngon Nhất"" tuyên quang",219 Đ. Trần Phú,Chưa xét,0,None,None,Tuyên Quang,
Quán ăn đêm Gia Bảo,58 Đ. 17 Tháng 8,Chưa xét,0,None,None,Tuyên Quang,
Royal Palace Hotel Tuyên Quang,"176A, đường Bình Thuận, thành phố Tuyên Quang","4,1",779,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMRqqJyHCqpxexb0slUGeTi-KZ7GhVK82Ovbcsw, https://lh5.googleusercontent.com/p/AF1QipPOSi33nJ0BUJzm0ZTvwoNYbKE2bBGRfTP6Y3nV, "
Hải Hằng Gốc Nhội,139 Đ. Trần Hưng Đạo,"5,0",1,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipOiix3fxnroU3PS3ggSPvL0KiFmyGJ08xGrGalx, https://lh5.googleusercontent.com/p/AF1QipMYX_ud15REF8zt1_Gu4hYM9PJCGL4TQbMu1bbn, "
Gà rán Hàn Quốc eNggO Tuyên Quang,27 Đ. Bình Thuận,"2,0",11,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipMJ5PnEWoNRIP02ZcIBSRXCfGLspcS90speqxCB, https://lh5.googleusercontent.com/p/AF1QipMaWj2RlIo_fRpKmls4eXkPNk3BbHyRp92neeA, "
Phở gà 82,339 Đ. Võ Chí Công,"5,0",4,None,None,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipON5ca6pWROPTgQlN256aKfI-KDfvni7VBuskOG, https://lh5.googleusercontent.com/p/AF1QipM2-Ey7zleOgzYvbclQif3wfNbMIVbiOyhTYv0n, "
Lẩu Lòng Bò Tuyên Quang,R59J+3HR,"3,0",1,None,None,Tuyên Quang,
Phở 82,67 Đ. 17 Tháng 8,"3,9",14,None,1-100.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipN08Yxmn0WsFfzgdbSQU7D-3qBhg6aSjvVwmvQ, https://lh5.googleusercontent.com/p/AF1QipOHtb-1dncG0h8SQwHqeY7SkLMFOM902zEvc9E, "
Nhà hàng Nhiên Hiên,"QFGG+7WR, Unnamed Road","4,6",31,None,200.000-300.000 ₫,Tuyên Quang,"https://lh5.googleusercontent.com/p/AF1QipPZ_TgZY34PUyXxP7LqTavwEc76kxC0tky4jQXL, https://lh5.googleusercontent.com/p/AF1QipP1S4BHKGzMIFeq5AbLQrZOXbqx0hKxOKWLhxhZ, "
Nhà Hàng Thiên Tân,56E Phạm Thái Bường,"4,0",945,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMr4guslR0NNNd58OZ1EQ_UsiC7rDbLgMh4PpwK, https://lh5.googleusercontent.com/p/AF1QipNwVkUVhrdeCCfmJiCgGKUjK0ovRAKwlP1UGOGz, "
Nhà hàng Hương Sen,315 Phạm Thái Bường,"4,1",703,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMcf1Zb7zJ6CdhLZla7CKeflPRIfs2XhMkz579k, https://lh5.googleusercontent.com/p/AF1QipNHVOtcply05dZ59G0UmkCSYczPuWBX80SXfP1j, "
Quán Lẩu Tài Có,7 Trần Đại Nghĩa,"4,2",141,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPmLBI2TPqYG9HGF_DVUZ2t5c90g1zOxiOOIJSb, https://lh5.googleusercontent.com/p/AF1QipN5p-rch6HXuq2a1fNXIvpi5RjjYGgI8WkaaHHa, "
Quán cơm Tân Tân,6 Trưng Nữ Vương,"4,4",195,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipM-28KryV4hGj4kd0nAI8sV08tXtE4-458VPD5D, https://lh5.googleusercontent.com/p/AF1QipNQCXQ5foxrk3aidZvpHxqp1CfLdh6BFG8Xqki8, "
Mèo Ú Kitchen,"60/11B, Mậu Thân","4,2",252,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMLSkkVzZK8duq4X1O0fKwanGFlDP5RMSfh2JxH, https://lh5.googleusercontent.com/p/AF1QipMQ_gIuQnhLexILjhjO4iNRZUhRI24SHpKmDV1c, "
Nhà Hàng Phương Thủy,1 Phan Bội Châu,"3,9",272,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMpATqrF687fBhXqUD-aFZFY29aIUXl-NWFYabM, https://lh5.googleusercontent.com/p/AF1QipPOVByCiRm0fep4urOfw4ZdfvohRsDei9afmkwz, "
Nhà hàng Đức Phát Hoàng Gia,68/8D Phạm Thái Bường,"4,3",1 N,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPwYYco7MwPGJ9v_9yyUcmGrEkS5tumTHvCmA41, https://lh5.googleusercontent.com/p/AF1QipPwOTNb4jEz1AtQ0FjWIDB0m98A9KlOX217X_dB, "
Phở 91,91 Đ. 2 Tháng 9,"4,1",160,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipORxSFzHo4reFB3qdRzAF2WcfSkOjdBZiyhfbOf, https://lh5.googleusercontent.com/p/AF1QipNtPZaE0zE1Hw8qYemQlhtvo6QBNQyKMlLFIgnx, "
Nhà hàng ẨM THỰC PHỐ,Phạm Thái Bường,"4,3",46,None,200.000-300.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNYvcYSgQ3RIaIVo7r_dezcF89UbGiiBg7zRFOx, https://lh5.googleusercontent.com/p/AF1QipOQJwGes-uxt8tNdns-pw849SZZwajNvPBU3yPC, "
45 Sủi cảo - Cháo lòng - Hủ tiếu (45 nguyễn thái học),45 Nguyễn Thái Học,"4,5",65,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPqPeAfodxAefzreLNLXnNLgTiSBOrGzSBXtLQ_, https://lh5.googleusercontent.com/p/AF1QipOytLzqRhxc2XBk8El4LKP8VC0K9_RaiHeEsEVZ, "
ẨM THỰC CHAY HOA SEN VĨNH LONG,191/2 ĐƯỜNG LÒ RÈN,"4,5",206,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOmvVehzgU1g7iYQi-RQLyod5X5yDcm7-H7o7jg, https://lh5.googleusercontent.com/p/AF1QipMtaMroqHOdq3EgmFkaWiyImwuNQdKkurPZaCrR, "
Quán Trưng Vương,290 QL1A,"3,8",1 N,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipO-mwdjDtf3Ephmrkuv-yQLrZ7pQzPwPHiRq5mw, https://lh5.googleusercontent.com/p/AF1QipNYIT58TB18FhkH7miDEOKRr-7_bL4zS1Y39Y3e, "
Quán Bà Hến,6XP8+VGP,"4,3",199,None,200.000-300.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOjxCGZ-m6NmfUJHGIwoBbEW9H89T1MK1bB3SFq, https://lh5.googleusercontent.com/p/AF1QipN2UlyF5RdKcW0_no7HMBmNSRx_GuYtlpVfeNJy, "
Quán Hải Sản Những Người Bạn,27b Phạm Thái Bường,"3,9",153,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMzDZVlK4THAzGfqxQYsePEdVJUGDbSjM8ZUDmg, https://lh5.googleusercontent.com/p/AF1QipPZJM5CmDnXQAZYrrKXCPIaBEEQVBL-NW5vXj8x, "
Quán Nhà Sàn- lẩu gà nòi-quốc lộ 1A,176 Tân Xuân,"3,9",16,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMU_ZyViEejA53HOKFD17E8gYxlwIYoEd4-g1Op, https://lh5.googleusercontent.com/p/AF1QipPs6sW8Vxx4oMRUcqMR3Ws81Z-OwQY97Qd594HQ, "
Tiệm Ăn Đồng Khánh Vĩnh Long,49B Đường 2/9,"3,8",24,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMN764xLs_23rcQR4if3Q1QaXjMHbi2K8TDDf-I, https://lh5.googleusercontent.com/p/AF1QipMHiLC9tL51-kiPpMliRsMmVxD9fQf_hcJyQKV2, "
Quán cơm văn phòng,41 Đường Nguyễn Thị Minh Khai,"4,4",73,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipP9u9VjYsg1GFkXScrWWzaB1h_eW99DpHqzPePF, https://lh5.googleusercontent.com/p/AF1QipO-gmg4NwYu03Gh84nJu-dwGtdQrXVktUfpgt89, "
King BBQ Vincom Vĩnh Long,55 Phạm Thái Bường,"3,9",184,None,300.000-400.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPS9weP57BJtbowfrstAnLKqfqYfL2aCpFBtTW9, https://lh5.googleusercontent.com/p/AF1QipMlVYigXt6VVjWS5_mbiT0-0dGm7T2l4SVawiju, "
Quán cơm chay Lạc Viên,3 Đ. Phạm Hùng,"4,2",123,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMi3oqCGLhEy-JFwd_1nKBYFS_7tojRwDNO0AHX, https://lh5.googleusercontent.com/p/AF1QipNbx00GFPdKfjkHM5s_Exn2_YHTqXgbHpsD0ViG, "
Ngựa Hoang Food & Beer,38d Trần Đại Nghĩa,"4,7",155,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPWNNpyZCfEfCeTm8DRUDd8J3IrTkYyDhtK7J9u, https://lh5.googleusercontent.com/p/AF1QipOXy3KTNg7EtMYr2FH_alzs0Xo7haxtWIhZbYTP, "
Bún Đậu Mẹt Vĩnh Long,61/79 đường Mậu Thân 2,"4,3",152,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNPy7c4UyMju8nGLL8hYuAQJo0VQlHDgB4yXGdg, https://lh5.googleusercontent.com/p/AF1QipN3E_DZfLXuSux3Tjw_NrLk4j4hF8dNBB7EwoCh, "
Nhà hàng Hương Đồng Biển,Vĩnh Long,"4,2",47,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPjmPp9GMvhJpiQhZOitSbTclzd59hxr4s6bs1P, https://lh5.googleusercontent.com/p/AF1QipO_4Md0apOxbQmaQu-KOweJ2CSA_5JvNn84Img, "
Cơm Tấm Cô Tuyết,15 Lý Thường Kiệt,"4,6",53,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipN6kYcwZAwMJQyHsAYf1UteN9F6qzwNeLMkIu1X, https://lh5.googleusercontent.com/p/AF1QipMiVFsYba1XH3azHGQbiq4yq7CvBPj0nWrnApS4, "
Quán Mã Văn Tài,6XQJ+C8G,"4,2",94,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOuCMCKas8nK6KuR9UD0GJNp5FhAJii8bohrj_R, https://lh5.googleusercontent.com/p/AF1QipPw96RB-ImklcEVz8y4MRjdlho40omxAf4VPmii, "
Lắc Kiu - Vĩnh Long (Lac Kiu Food & Beers),127 Nguyễn Văn Thiệt,"4,7",33,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipN7bH0sReBt3UhMBntAEyC6cQoQ8Ft_G-iJIADZ, https://lh5.googleusercontent.com/p/AF1QipNdZMI_OCa6qKWxRbYSsoF3Mbsnn8jYjtPqnzTH, "
Tàu Nhà Hàng Sông Tiền,"7X49+QCJ, Tô Thị Huỳnh","3,9",193,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOQw0nF84vm3g5kHO5vpF8HBoDQRM5FmgEgfGyW, https://lh5.googleusercontent.com/p/AF1QipPZHUAJup3EnDF9aip3IW1H8YmtFlFnSC2rNJ7V, "
Cháo cá Miền Tây,"67/11a, Đ. Phó Cơ Điều","4,3",44,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNaV_L_VRGe9DDnG6LDLG088qTlTrWSvHaYa5ej, https://lh5.googleusercontent.com/p/AF1QipMgP49rnP9J_AHLHQY8KAfz4DhnwStL2W9y_IwY, "
Lẩu Thái TOM YUM,71 Lê Văn Tám,"4,2",99,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMDagJlVMSWvQg9BN_kaG61-_qy3Df7H_O6PefB, https://lh5.googleusercontent.com/p/AF1QipNZjEg7ISGQB2gYlgANKub3lYqlDDIEdLVmGn4d, "
Quán 44,15 Phạm Thái Bường,"4,0",29,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMZ-b6Fn7NXsbsyZS-qOKMHOrd98Vz9GKO-xePH, https://lh5.googleusercontent.com/p/AF1QipPozDrjqXBaytcBLE04VoHAPQrjScQWiqvrU3Up, "
Quán Bà Tám,268 Nguyễn Văn Thiệt,"4,0",43,None,1-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMf3gqByX5mWv4IRedgnLfIJUjzEhx1oiyDgxmm, https://lh5.googleusercontent.com/p/AF1QipMjVDd1rQ2EBSYnH7i_9o7luCXm7Cf9jaxJrzH7, "
Quán ăn Tài Có,"67/16a, Phạm Thái Bường","3,2",33,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPjc1XBG3AO39KEE398PlF6s4gqR8rrjZljH_5Q, https://lh5.googleusercontent.com/p/AF1QipP3TYM2niTerCDlFz6IMv7VteJTjIAZHPFI8x9q, "
Lẫu mắm Ngọc Rạng,76 Mậu Thân,"4,6",30,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOuhiewFNClu4QBxCz-ZRjcIrjj-rpc4Gr6C4wG, https://lh5.googleusercontent.com/p/AF1QipN-5bexma4PeAR1FmwJrfZZ_ysorLuvwMaMmB4g, "
Vựa hải sản VITACUA Vĩnh Long,31 Đinh Tiên Hoàng,"4,2",41,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPdoj115UptlnoPzEhA7VFPuSvEShXzngX59FaV, https://lh5.googleusercontent.com/p/AF1QipPBVCuVBkE_3mzbZKIPZSZuQ6YkUWwJOnR1Whd4, "
Quán chay Âu Lạc,35 Trần Văn Ơn,"4,3",57,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNeeomuIkclo5-cVvpt4um-AzaWkAaAyWIYxTsg, https://lh5.googleusercontent.com/p/AF1QipNjBF3lzVTbkzm6zEdMhlodo-PwhstH65oCgjRn, "
Quán cơm Tám Ri 1,QL80,"3,1","3,1 N",None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNlk7dvY9A55F7BSsJbetUn9JrZB2tyoCtae0hv, https://lh5.googleusercontent.com/p/AF1QipM9GguNRasgqBpnZFMjtwZYXTXK7gOo5POiUShk, "
Kichi – Kichi Hot Pot Vincom Vĩnh Long,"TTTM VC, 55 Phạm Thái Bường","4,3",79,None,300.000-400.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPJSdtXjumSYGO2YEbXf0xZefbMUomx-vh-cqty, https://lh5.googleusercontent.com/p/AF1QipPmHS6gREJG5NKZgcQHb-QVQ_O0who7inV_D_yt, "
Quán Đô Bất Tử,116 Mậu Thân 2,"4,1",111,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMaHyT4RbSRFVFLSBOOznptteXxIqcY9F4sj-ch, https://lh5.googleusercontent.com/p/AF1QipNIApIBY1QFEY3z6e6jVAifaQQBIAMsd-Gywuoj, "
NEM NƯỚNG CÔ TÁM,33/7 đường Mậu Thân,"4,9",37,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNhwVJmkwxkzcZPTP9saadYqRV_Stc3SmSg8GYX, https://lh5.googleusercontent.com/p/AF1QipNmmqDAS6KCPvkxIz7dqsUX9fKwcPLHa6hxj0aG, "
Quán nhậu Huy Ốm,28/11 Trần Phú,"4,7",18,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOf77Kwn3R6IYiAirUmo51YWQsi5f-E6lBiAX9C, https://lh5.googleusercontent.com/p/AF1QipNR2IkACkacuGp1iKoIitlfSF-rpg8bmRtjWA48, "
Mì Cay Seoul Vĩnh Long,33/13M Phạm Thái Bường,"3,1",175,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipObUOiI0r86D7BKMcb17RsRJZJZ8qU_XCgwxn3m, https://lh5.googleusercontent.com/p/AF1QipNW9c6OLnx_iRZhPzKSeLV9wHYc_l58_tK33u9N, "
Ốc Nguyễn Sài Gòn 2,6XVF+CMR,"4,6",22,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipMcfOAj9laWGHl6wtFLCP65-rgJ1bdTuBTMgVks, https://lh5.googleusercontent.com/p/AF1QipPvlqFW4BOUpJjx6iehn-1tC7lN1UbpE4arrOwF, "
Nhà hàng Paris 1987,106 Đường D8,"3,9",39,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPvaknMrbrk8vMiVcIDK-AyBCEv-QG7BHOqEopz, https://lh5.googleusercontent.com/p/AF1QipNoJ7gOWjsYqp1jaxwKOElfN1uXKp_mSJN8ArW_, "
Tiệm Buffet Lẩu & Nướng Nhà Ngân,176 Nguyễn Văn Thiệt,"4,5",53,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipP3AhDiQk2OS0m-9s3zs9eAtCE_ZKAgIkpgTygx, https://lh5.googleusercontent.com/p/AF1QipN6gA3WgP48Wcol5TEqZLza4CCf7Dh9ESZcxJM, "
Quán lẩu Hakimi Vĩnh Long,148 Nguyễn Văn Thiệt,"3,5",50,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOXIHIGohJCc-E6GediYwiT99m42xtW568cU6Pl, https://lh5.googleusercontent.com/p/AF1QipMT6CgEur89HVBvf55SLf0zl8m6du2htKwCvieB, "
Lẩu Bò Bảy Mập,168 QL53,"4,2",56,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPYvUrHfh1NwxCvc0MDNLc8XQbvCiFsa48FAKAi, https://lh5.googleusercontent.com/p/AF1QipMc950fPAeRswA6741H0aScGjdQNn5OdROg9WpN, "
Nhà Hàng Hải Sản Gió Biển,43r Trần Đại Nghĩa,"5,0",25,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNiQKQWq-k3I-QwsOzfT3EFxdzQtxmMirgcDqcl, https://lh5.googleusercontent.com/p/AF1QipNPcCZjzKQQylbjDuLYA-aljEBfVTAZOrtejBxe, "
Soowon BBQ Vĩnh Long,35 Đ. 3 Tháng 2,"3,8",66,None,200.000-300.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPnKsjHX3DLdXTji4GWtFM2aVmSDn5h1vyOA_W8, https://lh5.googleusercontent.com/p/AF1QipOotUYnSkspgFWxXZsSvL11pdlLlcBAY8cPOO1b, "
Robusta Koi Garden,68/19 Phạm Thái Bường,"4,1",744,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipN-XjCzptOGdBI79H2JMLxNC0ut4AomUQs-pWQ_, https://lh5.googleusercontent.com/p/AF1QipOtYpNDrg54MgcQTk42Q59ffNwBpivaRRZ1iOjb, "
Cơm Niêu Thanh Vy ( Cây Xăng Đầy ),QL1A Tân Quới Tây,"5,0",111,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipN2DpyOwIdi_nZ2zkV3Zivvc_Aeg6fr6MDkvUx7, https://lh5.googleusercontent.com/p/AF1QipNWlv-9d4a47QyLlUEZc7XB6wxJnwfqm6Tu7fCp, "
Buffet 123,249 Nguyễn Văn Thiệt,"4,5",27,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipO65gGCQEBMH99W9CzmGnF9oAwVL2l459Zj1SBj, https://lh5.googleusercontent.com/p/AF1QipMIUtISJOnz2LXEH9oHMCqUj98jKc7FkjpW-nw, "
Nhà Hàng Hoàng Gia,41/1 Trần Phú,"4,3",7,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipOo_7R8oR5J4lBDkLsFK7GbP4um-133IA0cJG0g, https://lh5.googleusercontent.com/p/AF1QipPWtTK4Cr7r02cq1a5nUnNMn5oFV1PKwi-qE08Z, "
Nhà Hàng Tiên Cua Cà Mau,168 Nguyễn Văn Thiệt,"4,1",35,None,None,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipNVflr1HWBbZH2HW836UJpUEVHUodxVYCngd-mZ, https://lh5.googleusercontent.com/p/AF1QipN6dCjD5zZ9vXRTJ-ggUi1u6GGth2Jm1Yhr31sG, "
Nhà Dừa CocoHome Vĩnh Long,Ấp Hoà Quí,"4,4",254,None,100.000-200.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPZeiZXYt7qwp2-Rtql4BYR47Z7N8KWmQXVyCmA, https://lh5.googleusercontent.com/p/AF1QipP4FN2Pqvi8hhKzieudc25Ej7iFlfs3ikKpuzC2, "
Lotteria,2 Phạm Thái Bường,"4,3",119,None,1-100.000 ₫,Vĩnh Long,"https://lh5.googleusercontent.com/p/AF1QipPu-nPoJeeXDh_rwUzrKrv9rWkzAmGFTIsP16F6, https://lh5.googleusercontent.com/p/AF1QipPq4AXxBmitOPrnRNEUfArjZMVuza9gINsPlBKR, "
